# {"t_start": 1662807337.931938, "env_id": "Office-single-v1"} 
r,l,t
0.0,8,0.000684
0.0,10,0.000969
0.0,53,0.002186
0.0,61,0.003792
0.0,36,0.00461
0.0,11,0.004897
0.0,23,0.005531
0.0,36,0.006457
0.0,41,0.007416
0.0,42,0.008352
0.0,16,0.008742
0.0,4,0.008869
0.0,72,0.010419
0.0,44,0.011396
0.0,86,0.013268
0.0,35,0.014266
0.0,54,0.015476
0.0,21,0.016061
0.0,75,0.018239
0.0,87,0.020136
0.0,48,0.021189
0.0,89,0.023143
0.0,46,0.024683
0.0,34,0.025949
0.0,75,0.027858
0.0,88,0.030085
0.0,31,0.031106
0.0,44,0.032142
0.0,62,0.039485
0.0,145,0.044236
0.0,17,0.044677
0.0,22,0.045202
0.0,17,0.04561
0.0,66,0.047057
0.0,47,0.048183
0.0,52,0.049648
0.0,4,0.049964
0.0,92,0.052143
0.0,68,0.053977
0.0,22,0.054647
0.0,20,0.055174
0.0,90,0.057566
0.0,15,0.058045
0.0,95,0.060617
0.0,97,0.062801
0.0,16,0.06319
0.0,288,0.069902
0.0,95,0.072334
0.0,246,0.077652
0.0,75,0.079386
0.0,74,0.081199
0.0,46,0.082273
0.0,165,0.087336
0.0,26,0.087977
0.0,276,0.093986
0.0,4,0.094137
0.0,31,0.094839
0.0,12,0.09514
0.0,35,0.095999
0.0,32,0.096762
0.0,172,0.100885
0.0,199,0.105209
0.0,151,0.109255
0.0,108,0.111634
0.0,73,0.113251
0.0,281,0.120584
0.0,40,0.121531
0.0,16,0.121932
0.0,178,0.125967
0.0,12,0.126287
0.0,54,0.127487
0.0,32,0.128218
0.0,179,0.132269
0.0,2,0.13238
0.0,151,0.135754
0.0,26,0.136373
0.0,160,0.139835
0.0,89,0.141792
0.0,45,0.142788
0.0,56,0.144014
0.0,110,0.146369
0.0,136,0.150039
0.0,128,0.153592
0.0,105,0.155857
0.0,181,0.159674
1.0,121,0.162351
0.0,55,0.163557
0.0,41,0.164726
1.0,179,0.168663
0.0,144,0.171766
1.0,124,0.174581
0.0,41,0.175499
0.0,77,0.177151
0.0,66,0.178588
0.0,142,0.181756
0.0,41,0.182933
0.0,2,0.183078
0.0,34,0.184464
0.0,86,0.186352
1.0,211,0.191143
0.0,96,0.193254
0.0,35,0.194044
0.0,36,0.194841
0.0,191,0.199954
0.0,22,0.200579
0.0,6,0.200769
0.0,11,0.201073
0.0,151,0.204467
0.0,67,0.206122
0.0,10,0.206391
0.0,147,0.209652
0.0,4,0.209798
0.0,114,0.212389
0.0,10,0.212658
0.0,12,0.212958
0.0,76,0.214708
0.0,63,0.216386
1.0,225,0.221584
0.0,83,0.223444
1.0,205,0.227876
0.0,2,0.227969
0.0,84,0.229785
0.0,122,0.23252
0.0,14,0.232856
0.0,15,0.233231
0.0,39,0.234207
0.0,384,0.24221
1.0,190,0.246511
0.0,234,0.252776
1.0,162,0.25621
0.0,82,0.25794
0.0,26,0.258525
0.0,245,0.263604
0.0,23,0.264408
0.0,33,0.265152
1.0,228,0.270191
1.0,183,0.274349
0.0,48,0.275492
0.0,70,0.276974
0.0,42,0.277884
0.0,45,0.27885
1.0,174,0.283103
0.0,7,0.283494
1.0,336,0.29139
0.0,138,0.29431
1.0,220,0.299922
0.0,180,0.304233
0.0,98,0.306595
1.0,192,0.311126
1.0,150,0.314636
1.0,129,0.318357
0.0,260,0.323854
0.0,108,0.326151
0.0,42,0.327061
0.0,26,0.327651
1.0,205,0.332205
0.0,184,0.336217
0.0,285,0.342261
0.0,19,0.342709
0.0,36,0.343501
0.0,151,0.346641
0.0,23,0.34716
0.0,19,0.347596
1.0,116,0.350857
0.0,17,0.351501
0.0,33,0.352271
0.0,132,0.355043
0.0,55,0.356216
0.0,4,0.356344
0.0,123,0.358934
0.0,151,0.36212
1.0,195,0.366457
0.0,100,0.368694
1.0,143,0.371671
0.0,67,0.373281
0.0,33,0.374078
0.0,23,0.374611
0.0,69,0.376077
1.0,247,0.381498
0.0,40,0.382374
0.0,18,0.383326
0.0,4,0.383686
0.0,88,0.386171
0.0,16,0.386562
1.0,146,0.389613
0.0,38,0.390473
0.0,180,0.394257
0.0,106,0.396498
0.0,63,0.398064
1.0,133,0.401028
0.0,30,0.401703
0.0,63,0.403046
0.0,183,0.407168
0.0,70,0.408674
1.0,139,0.411593
0.0,136,0.414787
0.0,74,0.41704
0.0,56,0.419054
1.0,108,0.421395
0.0,38,0.42223
0.0,27,0.422838
0.0,90,0.424751
1.0,173,0.428443
0.0,24,0.428996
0.0,204,0.433717
1.0,128,0.436456
0.0,72,0.437992
1.0,144,0.441235
0.0,49,0.442285
0.0,14,0.442618
0.0,254,0.447981
1.0,101,0.450915
1.0,143,0.454236
1.0,209,0.459306
0.0,92,0.461266
1.0,157,0.464829
1.0,138,0.4679
0.0,163,0.471342
0.0,23,0.471873
0.0,154,0.475319
1.0,191,0.479312
1.0,367,0.488572
0.0,88,0.490654
0.0,7,0.490878
1.0,211,0.495539
1.0,134,0.49892
1.0,228,0.503847
1.0,556,0.51587
1.0,120,0.519774
0.0,107,0.522507
0.0,135,0.526134
0.0,15,0.52653
0.0,84,0.52847
0.0,17,0.528878
0.0,30,0.529568
0.0,53,0.530852
0.0,95,0.532923
1.0,215,0.537788
1.0,152,0.541079
1.0,307,0.547531
0.0,2,0.547617
1.0,173,0.552943
0.0,141,0.555952
1.0,105,0.558124
1.0,163,0.5615
0.0,41,0.562384
0.0,5,0.562527
0.0,28,0.563142
1.0,119,0.565913
0.0,91,0.568041
0.0,25,0.568593
1.0,177,0.572433
0.0,33,0.573172
0.0,185,0.577031
1.0,351,0.586105
1.0,100,0.588274
1.0,109,0.590577
1.0,74,0.592157
0.0,7,0.592342
0.0,32,0.593038
0.0,83,0.594797
0.0,56,0.59603
0.0,127,0.598884
1.0,45,0.599897
0.0,17,0.60041
