# {"t_start": 1662807429.375824, "env_id": "Office-single-v1"} 
r,l,t
0.0,18,0.000862
0.0,60,0.002313
0.0,9,0.002572
0.0,28,0.003256
0.0,29,0.003946
0.0,33,0.004728
0.0,4,0.00486
0.0,13,0.005296
0.0,26,0.00591
0.0,32,0.006983
0.0,29,0.007931
0.0,24,0.008537
0.0,97,0.010797
0.0,71,0.012407
0.0,35,0.013272
0.0,46,0.014375
0.0,34,0.015207
0.0,23,0.016124
0.0,68,0.017981
0.0,32,0.018771
0.0,11,0.019066
0.0,24,0.019665
0.0,71,0.021328
0.0,54,0.022602
0.0,7,0.022804
0.0,100,0.02511
0.0,104,0.027615
0.0,59,0.029025
0.0,97,0.03175
0.0,19,0.032315
0.0,86,0.034514
0.0,109,0.036999
0.0,16,0.037426
0.0,43,0.038484
0.0,74,0.040149
0.0,21,0.040853
0.0,90,0.042925
0.0,87,0.044873
0.0,56,0.046133
0.0,222,0.053484
0.0,232,0.061545
0.0,66,0.0642
0.0,79,0.067339
0.0,84,0.070035
0.0,26,0.070807
0.0,22,0.07136
0.0,109,0.073981
0.0,91,0.076098
0.0,241,0.081752
0.0,20,0.082818
0.0,55,0.084615
0.0,31,0.085398
0.0,31,0.086152
0.0,101,0.088496
0.0,34,0.089351
0.0,360,0.097869
0.0,187,0.102272
0.0,217,0.107441
0.0,41,0.108453
0.0,111,0.11102
0.0,24,0.111615
0.0,152,0.115203
0.0,34,0.116829
0.0,115,0.119745
1.0,106,0.122288
0.0,303,0.129669
0.0,63,0.131573
0.0,28,0.13291
0.0,148,0.137004
0.0,70,0.138877
0.0,26,0.139541
0.0,35,0.1404
0.0,39,0.141333
0.0,154,0.144883
0.0,174,0.149976
0.0,175,0.154279
0.0,40,0.155266
0.0,22,0.155814
0.0,104,0.158305
0.0,32,0.159068
0.0,118,0.161794
0.0,197,0.16665
0.0,216,0.171804
0.0,204,0.17656
0.0,84,0.178535
0.0,28,0.179218
0.0,179,0.184599
0.0,99,0.187025
0.0,129,0.190074
0.0,113,0.192665
0.0,38,0.193559
0.0,103,0.195932
0.0,39,0.19712
0.0,17,0.197577
1.0,99,0.199995
0.0,31,0.200754
0.0,145,0.204518
0.0,2,0.204643
0.0,26,0.20543
0.0,13,0.205792
1.0,178,0.209928
0.0,70,0.211724
0.0,73,0.213488
0.0,139,0.217664
1.0,257,0.223644
0.0,168,0.228576
0.0,44,0.229711
0.0,22,0.23063
1.0,247,0.23684
0.0,139,0.24076
0.0,14,0.241178
0.0,90,0.243367
1.0,218,0.248648
0.0,150,0.252554
0.0,45,0.253633
0.0,116,0.256214
0.0,421,0.265964
0.0,84,0.268075
0.0,33,0.268862
0.0,38,0.269747
0.0,95,0.271976
1.0,305,0.278721
0.0,33,0.279549
0.0,75,0.281326
0.0,162,0.286241
0.0,16,0.28668
0.0,112,0.289215
0.0,23,0.289767
0.0,226,0.29525
0.0,108,0.298088
1.0,217,0.3033
0.0,2,0.303426
0.0,145,0.307052
1.0,190,0.311477
0.0,46,0.312624
0.0,13,0.313034
0.0,32,0.313876
0.0,81,0.316169
0.0,10,0.317518
1.0,156,0.321959
1.0,197,0.327341
1.0,99,0.329667
0.0,4,0.329809
0.0,151,0.333938
0.0,74,0.3357
0.0,2,0.335793
0.0,28,0.336502
1.0,152,0.33997
1.0,224,0.345087
0.0,15,0.345472
0.0,34,0.346265
0.0,22,0.346835
0.0,103,0.349985
0.0,34,0.351347
0.0,19,0.3519
0.0,16,0.35245
0.0,24,0.353052
0.0,132,0.35612
0.0,19,0.356609
0.0,39,0.35755
0.0,87,0.35956
0.0,51,0.360749
0.0,17,0.361187
1.0,95,0.363618
0.0,207,0.368383
0.0,44,0.369392
0.0,49,0.370517
1.0,152,0.374063
0.0,25,0.374664
0.0,8,0.374885
1.0,115,0.37744
1.0,152,0.380921
0.0,115,0.384909
1.0,129,0.38787
0.0,229,0.392901
1.0,218,0.397975
0.0,2,0.398079
0.0,19,0.398861
0.0,52,0.400243
0.0,66,0.401744
0.0,11,0.402028
1.0,327,0.409591
0.0,47,0.410701
0.0,48,0.411836
0.0,9,0.412084
0.0,39,0.413009
0.0,186,0.418859
0.0,4,0.419037
1.0,162,0.422697
0.0,133,0.425758
1.0,157,0.429324
0.0,10,0.429596
0.0,21,0.43035
0.0,37,0.431241
0.0,58,0.43257
1.0,75,0.434378
0.0,26,0.434997
0.0,180,0.43937
1.0,179,0.443348
1.0,133,0.446321
0.0,46,0.447449
1.0,111,0.450941
1.0,235,0.456205
0.0,72,0.457828
1.0,325,0.465213
1.0,247,0.470985
1.0,194,0.475471
0.0,26,0.476095
0.0,116,0.478706
0.0,127,0.48158
0.0,41,0.483406
0.0,57,0.484766
0.0,6,0.484946
1.0,185,0.489025
0.0,95,0.491187
0.0,87,0.493148
1.0,105,0.495496
0.0,24,0.496068
0.0,253,0.502296
1.0,98,0.504724
0.0,46,0.505857
0.0,45,0.506902
0.0,80,0.5087
1.0,210,0.51363
1.0,212,0.519468
0.0,24,0.520104
0.0,14,0.520463
0.0,94,0.522602
0.0,116,0.525225
1.0,139,0.528523
0.0,100,0.531019
0.0,191,0.535399
0.0,32,0.536147
0.0,62,0.537543
1.0,441,0.54786
0.0,10,0.548213
1.0,411,0.55847
0.0,113,0.561132
1.0,143,0.564721
0.0,42,0.565796
0.0,91,0.568773
0.0,147,0.572666
0.0,24,0.573295
1.0,90,0.575652
0.0,88,0.577869
0.0,89,0.57989
0.0,45,0.581195
1.0,82,0.58385
1.0,93,0.586135
0.0,158,0.589839
0.0,4,0.589988
1.0,306,0.596921
1.0,109,0.599515
0.0,9,0.599815
0.0,50,0.600968
1.0,52,0.60217
0.0,159,0.605797
0.0,172,0.609641
1.0,184,0.613725
0.0,34,0.614557
0.0,129,0.618628
0.0,32,0.619407
0.0,16,0.619805
0.0,6,0.619977
0.0,14,0.620328
0.0,19,0.620788
1.0,100,0.623053
0.0,61,0.624479
0.0,67,0.62601
0.0,27,0.626804
0.0,56,0.628103
1.0,127,0.631559
0.0,23,0.632207
1.0,47,0.633757
0.0,168,0.63808
0.0,62,0.639565
1.0,113,0.642192
1.0,357,0.651939
1.0,110,0.654526
1.0,195,0.658926
0.0,82,0.660847
0.0,46,0.661928
0.0,39,0.662856
0.0,30,0.66377
1.0,126,0.666794
1.0,180,0.670857
0.0,383,0.679542
0.0,46,0.680656
0.0,12,0.680967
1.0,205,0.686639
0.0,19,0.687149
0.0,12,0.68746
0.0,40,0.688391
1.0,93,0.6905
0.0,24,0.691066
1.0,274,0.697374
0.0,22,0.697916
1.0,134,0.701019
0.0,14,0.701376
0.0,8,0.701594
0.0,35,0.7024
0.0,88,0.704379
0.0,27,0.705048
0.0,157,0.708535
1.0,63,0.709967
1.0,131,0.712865
1.0,132,0.71636
1.0,115,0.719604
1.0,182,0.723711
0.0,93,0.725794
0.0,8,0.726016
0.0,64,0.727455
1.0,77,0.729183
0.0,148,0.732843
0.0,24,0.73351
1.0,300,0.740741
1.0,83,0.742648
1.0,163,0.746281
1.0,248,0.753151
1.0,283,0.759521
0.0,41,0.760573
1.0,282,0.767231
0.0,11,0.76754
1.0,83,0.76942
1.0,148,0.772854
1.0,60,0.774222
0.0,21,0.774728
0.0,16,0.775119
0.0,26,0.775728
0.0,57,0.777012
1.0,233,0.783036
0.0,91,0.785534
1.0,135,0.788691
0.0,29,0.789469
1.0,121,0.792387
1.0,60,0.79381
0.0,14,0.794164
1.0,132,0.797376
1.0,56,0.798705
0.0,267,0.805939
0.0,25,0.806747
1.0,79,0.808782
1.0,173,0.812946
1.0,64,0.814648
1.0,99,0.817647
0.0,5,0.817904
1.0,75,0.819799
1.0,152,0.823181
0.0,34,0.823986
0.0,48,0.825089
0.0,82,0.826963
1.0,117,0.829628
0.0,31,0.830588
0.0,54,0.83187
0.0,13,0.832208
1.0,38,0.833343
0.0,13,0.833672
1.0,66,0.835179
1.0,118,0.837839
0.0,296,0.844485
0.0,57,0.845796
0.0,18,0.846236
0.0,35,0.847053
1.0,56,0.848368
1.0,95,0.851957
0.0,33,0.852763
0.0,24,0.853336
1.0,40,0.854246
1.0,103,0.856505
1.0,153,0.860116
0.0,13,0.86048
1.0,110,0.862966
1.0,64,0.864626
0.0,93,0.866822
0.0,37,0.867681
0.0,45,0.868692
1.0,168,0.872425
1.0,104,0.874716
1.0,48,0.875805
0.0,6,0.875973
1.0,42,0.876934
1.0,158,0.88037
1.0,45,0.881422
0.0,26,0.882066
1.0,105,0.885906
1.0,236,0.891149
1.0,71,0.892759
0.0,15,0.893131
1.0,52,0.894309
1.0,147,0.897819
1.0,47,0.898932
0.0,41,0.900017
1.0,170,0.904068
1.0,37,0.904933
1.0,44,0.906031
0.0,70,0.907619
0.0,20,0.908104
1.0,37,0.908965
0.0,99,0.911202
1.0,44,0.912233
1.0,58,0.913599
1.0,50,0.914793
1.0,93,0.917846
1.0,47,0.918962
1.0,90,0.920976
1.0,33,0.921749
1.0,64,0.923192
0.0,19,0.923647
1.0,48,0.924734
1.0,93,0.926834
1.0,73,0.928469
0.0,20,0.928944
1.0,35,0.929875
0.0,11,0.930388
1.0,64,0.931864
1.0,39,0.932816
1.0,42,0.933855
1.0,80,0.935652
0.0,5,0.935805
1.0,48,0.936899
0.0,41,0.937838
1.0,91,0.939908
0.0,22,0.940439
1.0,43,0.941415
0.0,19,0.941869
0.0,13,0.942193
1.0,180,0.946173
0.0,45,0.947261
1.0,42,0.948248
0.0,17,0.949135
0.0,6,0.949578
0.0,35,0.950884
0.0,4,0.951032
0.0,41,0.951992
0.0,9,0.952235
1.0,41,0.953187
1.0,49,0.954323
1.0,34,0.955121
1.0,45,0.956205
1.0,32,0.956962
0.0,29,0.957642
0.0,26,0.958258
1.0,31,0.958995
0.0,2,0.959077
1.0,66,0.960593
0.0,16,0.96099
1.0,70,0.962581
1.0,37,0.963681
1.0,37,0.96456
0.0,60,0.96593
0.0,17,0.96645
0.0,24,0.967023
0.0,13,0.967351
1.0,167,0.971117
1.0,48,0.972335
1.0,45,0.973379
1.0,40,0.974314
0.0,9,0.974553
1.0,34,0.975349
1.0,56,0.976633
1.0,33,0.977411
1.0,73,0.979064
0.0,8,0.979281
0.0,211,0.984911
1.0,34,0.985924
1.0,53,0.987155
1.0,31,0.987892
1.0,43,0.988894
0.0,9,0.989138
1.0,34,0.989936
1.0,43,0.990921
0.0,18,0.991355
0.0,30,0.992225
1.0,50,0.993373
1.0,33,0.994138
1.0,40,0.995074
0.0,12,0.995381
1.0,35,0.996193
1.0,59,0.997806
0.0,17,0.998239
1.0,120,1.001189
1.0,61,1.002598
0.0,19,1.003062
1.0,80,1.004871
1.0,33,1.0059
1.0,41,1.006873
1.0,39,1.007777
1.0,30,1.008498
1.0,34,1.009291
0.0,9,1.009531
1.0,56,1.010813
0.0,8,1.011032
1.0,40,1.011956
0.0,8,1.012177
1.0,30,1.012884
1.0,30,1.013632
1.0,52,1.014864
0.0,8,1.015127
1.0,32,1.016788
0.0,11,1.017147
0.0,12,1.017461
0.0,36,1.018289
1.0,44,1.019306
0.0,12,1.019618
0.0,37,1.020469
1.0,38,1.021346
1.0,31,1.02207
0.0,14,1.022418
1.0,34,1.023212
1.0,31,1.023945
1.0,32,1.024698
0.0,12,1.025004
1.0,35,1.025823
1.0,32,1.026814
0.0,16,1.027251
1.0,30,1.027988
1.0,34,1.028826
0.0,8,1.029051
0.0,6,1.029221
1.0,30,1.030021
0.0,8,1.030387
0.0,15,1.030779
0.0,28,1.03146
1.0,35,1.032293
0.0,8,1.032516
1.0,37,1.033585
0.0,25,1.03419
1.0,34,1.034997
1.0,93,1.037302
0.0,30,1.038025
1.0,30,1.038886
1.0,34,1.039694
1.0,84,1.041569
1.0,30,1.042274
0.0,13,1.042598
1.0,33,1.043361
0.0,23,1.043934
0.0,6,1.044106
1.0,36,1.044931
0.0,21,1.045426
1.0,36,1.046246
1.0,34,1.047098
1.0,30,1.047833
1.0,30,1.048537
1.0,32,1.050103
1.0,32,1.051483
1.0,30,1.0522
1.0,36,1.053181
0.0,32,1.054047
1.0,36,1.054958
1.0,37,1.055926
1.0,32,1.056734
1.0,33,1.057605
0.0,10,1.057923
1.0,31,1.058791
0.0,16,1.059203
0.0,4,1.05933
1.0,33,1.06014
1.0,34,1.061188
1.0,32,1.061961
1.0,35,1.062784
0.0,11,1.063071
1.0,32,1.064137
0.0,29,1.064832
1.0,30,1.065534
1.0,37,1.066553
1.0,36,1.067383
1.0,34,1.068171
1.0,34,1.068951
1.0,36,1.069845
0.0,18,1.070273
1.0,38,1.071153
0.0,22,1.071739
1.0,33,1.072501
1.0,31,1.073217
1.0,30,1.073924
1.0,33,1.074686
0.0,5,1.074831
1.0,87,1.076764
1.0,30,1.077504
1.0,30,1.078377
1.0,34,1.07923
