# {"t_start": 1662807504.820169, "env_id": "Office-single-v1"} 
r,l,t
0.0,26,0.001002
0.0,59,0.002439
0.0,5,0.002609
0.0,5,0.002768
0.0,26,0.003433
0.0,17,0.0043
0.0,23,0.005363
0.0,14,0.005752
0.0,33,0.006731
0.0,19,0.007214
0.0,57,0.008555
0.0,43,0.009575
0.0,39,0.010492
0.0,53,0.011729
0.0,127,0.014846
0.0,27,0.015728
0.0,33,0.016925
0.0,30,0.017854
0.0,48,0.019316
0.0,45,0.020485
0.0,42,0.021489
0.0,19,0.021993
0.0,83,0.029077
0.0,77,0.032187
0.0,109,0.035503
0.0,22,0.036591
0.0,87,0.039441
0.0,76,0.041346
0.0,52,0.042556
0.0,94,0.044694
0.0,59,0.046041
0.0,124,0.048876
0.0,26,0.049513
0.0,15,0.049894
0.0,80,0.051975
0.0,106,0.055087
0.0,103,0.057716
0.0,92,0.060299
0.0,55,0.061788
0.0,228,0.067383
0.0,24,0.067981
0.0,87,0.070505
0.0,290,0.077621
0.0,161,0.081305
0.0,283,0.088039
0.0,170,0.092027
0.0,9,0.0923
0.0,38,0.093226
0.0,118,0.095953
0.0,309,0.103243
0.0,271,0.110287
0.0,34,0.111133
0.0,174,0.115302
0.0,171,0.119447
0.0,206,0.124354
0.0,22,0.12492
0.0,29,0.125603
0.0,16,0.126006
0.0,20,0.126533
0.0,284,0.132811
0.0,95,0.134941
0.0,81,0.137129
0.0,66,0.139416
1.0,175,0.143511
0.0,31,0.144285
0.0,213,0.149091
0.0,227,0.154591
0.0,114,0.157287
0.0,35,0.158157
0.0,233,0.163576
0.0,167,0.167371
0.0,133,0.170939
0.0,210,0.17642
0.0,126,0.179269
1.0,198,0.184145
0.0,9,0.184428
1.0,320,0.19368
0.0,8,0.19396
0.0,85,0.195919
0.0,15,0.196308
0.0,92,0.198406
1.0,115,0.201046
0.0,49,0.203097
0.0,28,0.204251
0.0,141,0.209757
0.0,70,0.214504
0.0,244,0.223224
0.0,27,0.22442
0.0,72,0.228009
0.0,54,0.229973
0.0,49,0.231615
0.0,137,0.236412
0.0,133,0.241706
0.0,33,0.243003
0.0,13,0.243389
0.0,95,0.245588
1.0,323,0.254599
0.0,48,0.256321
0.0,172,0.260933
0.0,13,0.261278
0.0,35,0.262081
0.0,143,0.265222
0.0,23,0.265761
0.0,26,0.266364
0.0,19,0.266811
0.0,52,0.267967
1.0,183,0.273299
0.0,23,0.273895
0.0,18,0.274338
0.0,160,0.278158
0.0,14,0.278519
0.0,56,0.279769
0.0,216,0.28452
0.0,8,0.28483
1.0,105,0.28763
0.0,19,0.288135
0.0,6,0.288314
