# {"t_start": 1662807693.688305, "env_id": "Office-single-v0"} 
r,l,t
0.0,52,0.002353
0.0,22,0.002902
0.0,38,0.00377
0.0,26,0.004371
0.0,28,0.005013
0.0,5,0.005167
0.0,14,0.005517
0.0,17,0.005927
0.0,18,0.006362
0.0,37,0.007438
0.0,10,0.007732
0.0,106,0.010148
0.0,36,0.010984
0.0,11,0.011271
0.0,6,0.011472
0.0,84,0.013334
0.0,29,0.014079
0.0,110,0.016773
0.0,109,0.019215
0.0,39,0.02011
0.0,54,0.021341
0.0,74,0.022968
0.0,96,0.02511
0.0,23,0.025647
0.0,82,0.027401
0.0,30,0.028074
0.0,13,0.028392
0.0,96,0.030446
0.0,44,0.03179
0.0,60,0.034554
0.0,34,0.036823
0.0,84,0.040043
0.0,28,0.04123
0.0,18,0.042087
0.0,102,0.047882
0.0,104,0.052024
0.0,24,0.053301
0.0,46,0.055444
0.0,87,0.057997
0.0,67,0.059893
0.0,79,0.061848
0.0,34,0.062666
0.0,283,0.070792
0.0,2,0.070923
0.0,12,0.071243
0.0,56,0.072518
0.0,57,0.074002
0.0,50,0.07522
0.0,58,0.076541
0.0,70,0.078125
0.0,11,0.078416
0.0,97,0.080656
1.0,87,0.083166
0.0,25,0.08379
0.0,117,0.086523
0.0,52,0.087779
0.0,37,0.088633
0.0,72,0.090406
0.0,21,0.090972
0.0,116,0.09363
0.0,5,0.09379
0.0,11,0.094077
0.0,30,0.094775
0.0,13,0.095103
0.0,14,0.095452
0.0,55,0.096706
0.0,91,0.098898
0.0,213,0.104717
0.0,41,0.105707
0.0,2,0.105805
0.0,105,0.108174
0.0,437,0.117859
0.0,30,0.118635
0.0,62,0.120163
0.0,19,0.120676
0.0,106,0.123054
0.0,10,0.12332
0.0,124,0.126049
1.0,300,0.133806
0.0,10,0.134348
0.0,51,0.13562
0.0,21,0.13615
1.0,222,0.141086
0.0,149,0.144397
0.0,545,0.157134
0.0,56,0.158448
0.0,79,0.160211
1.0,125,0.163042
0.0,98,0.165406
1.0,184,0.17041
0.0,6,0.170625
0.0,27,0.171266
0.0,203,0.175706
1.0,146,0.17899
0.0,24,0.17956
0.0,181,0.183848
0.0,195,0.188211
0.0,29,0.188899
1.0,176,0.192811
0.0,57,0.194101
0.0,47,0.195161
0.0,94,0.197252
0.0,153,0.201803
0.0,66,0.203351
0.0,201,0.207858
0.0,92,0.21006
0.0,173,0.214834
0.0,169,0.218949
