# {"t_start": 1662807345.4272199, "env_id": "Office-single-v0"} 
r,l,t
0.0,36,0.0012
0.0,4,0.001361
0.0,74,0.003308
0.0,17,0.003806
0.0,9,0.004251
0.0,9,0.004523
0.0,27,0.005184
0.0,9,0.005446
0.0,47,0.006711
0.0,94,0.009092
0.0,91,0.011239
0.0,41,0.012179
0.0,109,0.014528
0.0,68,0.016048
0.0,58,0.017359
0.0,16,0.017746
0.0,72,0.019526
0.0,6,0.019723
0.0,8,0.019937
0.0,41,0.021142
0.0,60,0.022907
0.0,29,0.023593
0.0,95,0.025692
0.0,26,0.026308
0.0,64,0.027729
0.0,35,0.028546
0.0,104,0.030901
0.0,31,0.031663
0.0,37,0.032506
0.0,2,0.032592
0.0,67,0.034086
0.0,32,0.034821
0.0,104,0.037391
0.0,70,0.039347
0.0,56,0.04075
0.0,77,0.042423
0.0,60,0.04401
0.0,96,0.04613
0.0,46,0.047131
0.0,30,0.0478
0.0,25,0.048358
0.0,66,0.049793
0.0,145,0.052918
0.0,37,0.053757
0.0,64,0.056536
0.0,84,0.059801
0.0,11,0.060409
0.0,4,0.060693
0.0,56,0.062375
0.0,58,0.064542
0.0,41,0.065706
0.0,39,0.066822
0.0,122,0.071531
0.0,204,0.078679
0.0,73,0.080326
0.0,21,0.080829
0.0,18,0.081255
0.0,16,0.081645
0.0,19,0.082093
0.0,47,0.083137
0.0,46,0.084164
0.0,9,0.084401
0.0,84,0.086356
0.0,92,0.089447
0.0,52,0.090905
0.0,102,0.093219
0.0,117,0.095873
0.0,19,0.096336
0.0,29,0.097004
0.0,46,0.098035
0.0,145,0.101247
0.0,58,0.102823
0.0,38,0.103698
0.0,172,0.107589
0.0,96,0.109704
0.0,56,0.110997
0.0,15,0.111362
0.0,38,0.112224
0.0,451,0.123694
0.0,13,0.124079
1.0,200,0.128555
0.0,48,0.129643
1.0,204,0.134058
0.0,48,0.135447
1.0,389,0.144466
0.0,8,0.144742
0.0,81,0.146545
0.0,17,0.146964
0.0,26,0.147576
1.0,207,0.152192
0.0,14,0.152561
0.0,253,0.15925
0.0,251,0.164715
0.0,13,0.165056
0.0,43,0.166048
0.0,31,0.166756
1.0,274,0.172977
0.0,64,0.174421
0.0,52,0.175594
0.0,142,0.178928
0.0,23,0.179512
0.0,177,0.183361
1.0,176,0.188075
1.0,100,0.190724
0.0,6,0.190919
0.0,33,0.191682
1.0,273,0.197614
0.0,182,0.201559
0.0,14,0.202359
0.0,173,0.206662
0.0,102,0.208974
0.0,73,0.210613
0.0,110,0.213013
0.0,159,0.216485
0.0,49,0.217568
0.0,84,0.219484
0.0,150,0.223584
1.0,187,0.227906
0.0,7,0.228155
0.0,55,0.229389
0.0,28,0.230033
