# {"t_start": 1662807542.7186298, "env_id": "Office-single-v0"} 
r,l,t
0.0,25,0.000956
0.0,23,0.001531
0.0,65,0.002984
0.0,16,0.003372
0.0,7,0.003574
0.0,64,0.005303
0.0,28,0.006363
0.0,21,0.006928
0.0,21,0.007428
0.0,33,0.008194
0.0,63,0.00966
0.0,45,0.010694
0.0,77,0.012566
0.0,2,0.012666
0.0,104,0.014953
0.0,40,0.015883
0.0,28,0.016528
0.0,71,0.018079
0.0,91,0.020267
0.0,96,0.022333
0.0,94,0.024341
0.0,20,0.024827
0.0,96,0.026896
0.0,33,0.027895
0.0,45,0.028874
0.0,54,0.030306
0.0,16,0.030728
0.0,108,0.033151
0.0,38,0.034012
0.0,62,0.03539
0.0,25,0.035961
0.0,35,0.037161
0.0,149,0.042259
0.0,27,0.042945
0.0,32,0.043694
0.0,19,0.044149
0.0,51,0.045295
0.0,105,0.04917
0.0,135,0.056205
0.0,33,0.05708
0.0,10,0.057363
0.0,34,0.058218
0.0,109,0.061268
0.0,32,0.06218
0.0,44,0.063292
0.0,75,0.065334
0.0,42,0.066468
0.0,20,0.067008
0.0,35,0.067815
0.0,31,0.068542
0.0,22,0.069149
0.0,101,0.071972
0.0,86,0.074345
0.0,64,0.075799
0.0,69,0.077358
0.0,78,0.079226
0.0,10,0.079497
0.0,88,0.081499
0.0,33,0.082244
0.0,48,0.083303
0.0,11,0.08358
0.0,48,0.084666
0.0,59,0.086177
0.0,145,0.089361
0.0,45,0.090383
0.0,42,0.091331
0.0,4,0.09146
0.0,67,0.092949
0.0,17,0.093391
0.0,66,0.09515
0.0,292,0.101652
0.0,108,0.10412
0.0,26,0.104791
0.0,119,0.108042
0.0,77,0.109776
0.0,21,0.110278
0.0,108,0.112613
0.0,4,0.112746
0.0,41,0.113667
0.0,47,0.114704
0.0,8,0.114925
0.0,8,0.11514
0.0,19,0.115582
0.0,40,0.116477
0.0,40,0.117396
0.0,148,0.121097
0.0,28,0.121782
0.0,137,0.124823
1.0,224,0.130169
0.0,14,0.130552
0.0,58,0.131837
1.0,236,0.137007
0.0,44,0.138153
0.0,345,0.146806
0.0,207,0.151334
0.0,65,0.153074
0.0,78,0.154831
0.0,17,0.155287
0.0,189,0.159387
1.0,158,0.163044
0.0,191,0.167209
1.0,207,0.172477
0.0,10,0.172826
0.0,199,0.17727
0.0,58,0.178568
0.0,72,0.180188
1.0,138,0.183201
0.0,64,0.184629
0.0,44,0.185608
0.0,169,0.189435
0.0,28,0.190098
0.0,9,0.19034
0.0,128,0.193136
0.0,30,0.193831
1.0,160,0.197796
1.0,278,0.20402
1.0,203,0.209278
0.0,174,0.214395
0.0,7,0.214725
0.0,13,0.215128
0.0,8,0.21554
0.0,43,0.216604
0.0,18,0.217054
0.0,132,0.220156
0.0,203,0.224746
0.0,51,0.225916
0.0,254,0.232151
1.0,105,0.234513
0.0,26,0.23511
1.0,232,0.240937
0.0,61,0.242302
1.0,146,0.245401
0.0,179,0.249687
0.0,84,0.251523
0.0,10,0.251783
0.0,76,0.253695
0.0,38,0.254832
0.0,72,0.25647
0.0,223,0.261661
0.0,511,0.273381
0.0,21,0.273923
0.0,21,0.274406
0.0,10,0.274661
0.0,15,0.275016
0.0,21,0.275495
1.0,156,0.279056
0.0,22,0.279571
1.0,88,0.28169
0.0,5,0.281883
0.0,147,0.285186
1.0,175,0.289425
0.0,146,0.292776
0.0,58,0.294131
0.0,37,0.294968
0.0,16,0.295347
1.0,202,0.299702
0.0,90,0.301672
1.0,223,0.308383
0.0,208,0.313929
0.0,139,0.317661
0.0,235,0.323332
0.0,16,0.323748
0.0,88,0.325667
0.0,42,0.326606
1.0,174,0.330544
0.0,16,0.330928
0.0,100,0.333336
0.0,102,0.335562
0.0,114,0.338377
1.0,291,0.345867
1.0,80,0.34763
0.0,26,0.348232
0.0,77,0.349924
0.0,117,0.352444
0.0,60,0.354319
0.0,94,0.35641
0.0,77,0.358041
1.0,207,0.362537
0.0,34,0.363318
0.0,131,0.366108
0.0,31,0.366802
1.0,259,0.373957
0.0,46,0.375082
0.0,23,0.375622
0.0,14,0.375957
0.0,49,0.377028
0.0,235,0.381934
1.0,177,0.385656
0.0,35,0.386748
0.0,33,0.387508
0.0,23,0.388032
0.0,25,0.388598
1.0,136,0.39145
1.0,123,0.394147
0.0,9,0.394614
1.0,202,0.398887
0.0,90,0.400799
0.0,181,0.405069
0.0,28,0.406089
1.0,184,0.410301
0.0,67,0.411749
0.0,51,0.412923
0.0,115,0.415415
0.0,221,0.420341
0.0,166,0.42395
0.0,13,0.424275
0.0,123,0.426876
0.0,50,0.428108
1.0,87,0.429984
0.0,16,0.430366
0.0,129,0.433088
1.0,269,0.439624
0.0,142,0.442719
1.0,147,0.445846
0.0,102,0.448041
1.0,129,0.450786
1.0,181,0.454919
1.0,146,0.458045
0.0,128,0.46076
0.0,171,0.464881
1.0,259,0.470701
0.0,86,0.473551
0.0,96,0.475665
0.0,29,0.476328
0.0,68,0.477808
1.0,203,0.482436
0.0,62,0.483831
0.0,150,0.487297
0.0,177,0.491113
0.0,236,0.496055
1.0,229,0.500938
0.0,51,0.502042
0.0,65,0.503485
1.0,213,0.508741
0.0,17,0.509207
0.0,34,0.509947
0.0,246,0.515395
0.0,44,0.516388
0.0,4,0.516517
1.0,118,0.519118
0.0,137,0.52244
0.0,54,0.523657
0.0,90,0.525551
1.0,118,0.528387
0.0,92,0.530348
1.0,311,0.537076
0.0,14,0.537441
1.0,115,0.540616
0.0,270,0.547403
0.0,2,0.547513
1.0,219,0.552341
0.0,33,0.553336
1.0,271,0.559207
0.0,67,0.560642
1.0,180,0.564667
0.0,300,0.571273
1.0,79,0.573912
0.0,8,0.574174
