# {"t_start": 1662807535.195007, "env_id": "Office-single-v1"} 
r,l,t
0.0,20,0.000882
0.0,49,0.002019
0.0,4,0.002162
0.0,13,0.002484
0.0,42,0.003433
0.0,14,0.00383
0.0,6,0.004011
0.0,23,0.004567
0.0,26,0.005186
0.0,45,0.006222
0.0,38,0.007345
0.0,117,0.010203
0.0,18,0.010667
0.0,19,0.011136
0.0,44,0.012142
0.0,46,0.013199
0.0,79,0.015168
0.0,45,0.016532
0.0,35,0.017841
0.0,33,0.018686
0.0,115,0.02154
0.0,158,0.027037
0.0,60,0.029634
0.0,53,0.032035
0.0,134,0.035445
0.0,52,0.036711
0.0,23,0.037292
0.0,69,0.038878
0.0,20,0.039681
0.0,70,0.04223
0.0,4,0.042444
0.0,56,0.044163
0.0,177,0.048958
0.0,36,0.050083
0.0,67,0.051958
0.0,37,0.052951
0.0,11,0.053323
0.0,86,0.055463
0.0,39,0.05667
0.0,66,0.058186
0.0,122,0.061284
0.0,132,0.065207
0.0,35,0.066203
0.0,65,0.067707
0.0,139,0.070826
0.0,25,0.071429
0.0,40,0.072356
0.0,49,0.073484
0.0,171,0.077571
0.0,168,0.081421
0.0,360,0.089514
0.0,231,0.094766
0.0,32,0.096264
0.0,25,0.097096
0.0,121,0.100663
0.0,70,0.10228
0.0,53,0.103482
0.0,31,0.104213
0.0,235,0.109413
0.0,41,0.110559
0.0,168,0.114399
0.0,15,0.114794
0.0,107,0.117182
0.0,116,0.119833
0.0,272,0.12579
0.0,99,0.128204
0.0,9,0.128871
0.0,215,0.13407
0.0,145,0.137503
0.0,146,0.140804
0.0,60,0.14217
0.0,173,0.146295
0.0,23,0.147006
0.0,289,0.153609
0.0,134,0.156654
0.0,9,0.156912
0.0,144,0.160225
0.0,77,0.162942
0.0,10,0.163288
1.0,214,0.16805
1.0,173,0.171893
0.0,27,0.172836
0.0,40,0.173773
0.0,136,0.177007
0.0,56,0.178317
0.0,50,0.179476
0.0,197,0.184049
0.0,78,0.185994
0.0,85,0.187938
0.0,64,0.189977
0.0,19,0.190559
0.0,45,0.191938
0.0,18,0.192526
0.0,55,0.193875
0.0,46,0.195621
0.0,226,0.201279
0.0,89,0.203465
0.0,78,0.205284
0.0,194,0.210355
0.0,76,0.212355
0.0,176,0.216111
0.0,58,0.217378
1.0,115,0.219933
0.0,34,0.2207
0.0,7,0.220892
0.0,56,0.222226
0.0,72,0.223822
0.0,63,0.2252
0.0,14,0.225545
0.0,117,0.228244
0.0,24,0.229554
1.0,107,0.23206
0.0,17,0.232641
1.0,201,0.236973
0.0,172,0.240698
0.0,108,0.243272
1.0,319,0.250534
0.0,97,0.252707
0.0,123,0.255369
0.0,48,0.25675
0.0,38,0.257905
0.0,72,0.259492
0.0,8,0.259707
1.0,109,0.263128
0.0,8,0.263483
0.0,9,0.26374
0.0,74,0.265358
1.0,259,0.271065
0.0,62,0.272505
0.0,24,0.273063
0.0,21,0.273555
0.0,54,0.27474
1.0,162,0.278452
1.0,127,0.281499
0.0,74,0.283109
0.0,2,0.283198
0.0,83,0.285238
0.0,46,0.28635
0.0,185,0.290542
0.0,253,0.29718
0.0,41,0.298138
0.0,30,0.298822
0.0,86,0.300697
0.0,86,0.302574
0.0,17,0.30298
1.0,79,0.304717
1.0,163,0.308333
0.0,25,0.308905
0.0,47,0.310233
0.0,33,0.310992
0.0,112,0.314483
0.0,141,0.318372
0.0,25,0.319103
0.0,68,0.320821
1.0,230,0.326624
1.0,188,0.331602
1.0,240,0.336972
0.0,134,0.33993
0.0,119,0.342574
0.0,48,0.34385
0.0,80,0.345601
1.0,135,0.348713
1.0,212,0.353331
0.0,105,0.355593
0.0,62,0.356949
0.0,40,0.357842
0.0,7,0.358029
0.0,227,0.364029
1.0,103,0.366299
0.0,12,0.366605
0.0,114,0.369042
1.0,220,0.373751
0.0,54,0.374999
0.0,76,0.376861
0.0,36,0.377704
0.0,65,0.379126
1.0,97,0.381454
0.0,82,0.38325
0.0,140,0.386347
0.0,27,0.386973
0.0,163,0.390473
0.0,10,0.390733
0.0,2,0.390816
1.0,174,0.394728
1.0,211,0.400987
0.0,24,0.401574
1.0,235,0.406674
0.0,21,0.407284
1.0,144,0.41067
1.0,207,0.415304
1.0,163,0.418907
0.0,4,0.419042
0.0,152,0.422302
0.0,136,0.426533
0.0,25,0.427411
0.0,38,0.428289
1.0,249,0.434709
0.0,69,0.436251
0.0,108,0.438592
0.0,201,0.443302
0.0,2,0.443407
1.0,88,0.445373
1.0,139,0.44857
0.0,27,0.449203
0.0,32,0.449932
0.0,45,0.45093
0.0,143,0.454276
0.0,90,0.456259
1.0,108,0.458592
0.0,12,0.458894
0.0,87,0.460886
0.0,27,0.461963
0.0,102,0.465109
0.0,26,0.465732
0.0,55,0.466937
0.0,18,0.46736
1.0,123,0.470028
0.0,101,0.472229
0.0,132,0.475534
1.0,80,0.477588
0.0,40,0.478514
0.0,58,0.479803
0.0,148,0.483543
0.0,24,0.484281
1.0,262,0.490212
0.0,12,0.490526
0.0,32,0.491245
1.0,298,0.498678
0.0,158,0.502154
0.0,32,0.502893
1.0,222,0.507874
0.0,15,0.508263
0.0,139,0.511604
0.0,24,0.512179
0.0,44,0.513175
0.0,15,0.513699
0.0,61,0.515038
0.0,77,0.516794
0.0,24,0.51736
1.0,134,0.520411
1.0,100,0.522733
0.0,161,0.526421
0.0,8,0.526727
0.0,227,0.53345
1.0,97,0.53569
1.0,139,0.538805
1.0,196,0.543298
0.0,5,0.543526
1.0,65,0.545001
0.0,96,0.548034
0.0,107,0.550877
1.0,174,0.555893
1.0,135,0.559162
1.0,137,0.562838
0.0,101,0.56564
0.0,51,0.566815
0.0,32,0.567556
1.0,186,0.571656
1.0,126,0.574478
0.0,45,0.575486
1.0,106,0.578037
0.0,105,0.580515
1.0,313,0.587328
1.0,398,0.596656
0.0,18,0.597637
0.0,4,0.597784
0.0,223,0.602655
1.0,69,0.604176
0.0,26,0.60477
1.0,98,0.606929
1.0,114,0.609823
1.0,122,0.612533
0.0,258,0.618283
1.0,148,0.621521
0.0,5,0.621674
0.0,67,0.623151
0.0,143,0.62622
0.0,37,0.627093
0.0,27,0.627721
1.0,380,0.637494
1.0,118,0.640093
0.0,90,0.642082
1.0,135,0.645223
0.0,42,0.646178
0.0,22,0.64683
0.0,12,0.647164
0.0,36,0.647973
1.0,93,0.650007
1.0,149,0.653381
0.0,13,0.653703
0.0,43,0.654661
0.0,5,0.654803
1.0,151,0.658068
0.0,21,0.658556
0.0,39,0.659429
0.0,133,0.663453
0.0,19,0.66395
1.0,101,0.666246
0.0,21,0.666732
0.0,10,0.666988
1.0,86,0.66885
1.0,105,0.671129
1.0,303,0.677877
0.0,278,0.683999
1.0,147,0.687381
1.0,123,0.690059
1.0,240,0.695959
1.0,174,0.699874
1.0,80,0.701624
1.0,61,0.703007
0.0,52,0.704219
0.0,15,0.704574
0.0,24,0.705128
0.0,25,0.70569
0.0,257,0.711405
0.0,25,0.711998
0.0,15,0.712361
1.0,50,0.7136
0.0,27,0.714211
