# {"t_start": 1662807746.7675772, "env_id": "Office-single-v1"} 
r,l,t
0.0,2,0.000468
0.0,55,0.001956
0.0,16,0.00236
0.0,21,0.002859
0.0,32,0.003582
0.0,17,0.00399
0.0,16,0.004383
0.0,18,0.004885
0.0,38,0.00572
0.0,39,0.006588
0.0,97,0.008931
0.0,59,0.01032
0.0,20,0.010793
0.0,46,0.011815
0.0,80,0.013507
0.0,24,0.014059
0.0,52,0.015239
0.0,28,0.01587
0.0,81,0.017609
0.0,102,0.020161
0.0,106,0.022761
0.0,114,0.025259
0.0,101,0.02741
0.0,85,0.029196
0.0,123,0.031782
0.0,114,0.034482
0.0,117,0.038079
0.0,8,0.038374
0.0,116,0.041583
0.0,20,0.042446
0.0,106,0.050739
0.0,27,0.051665
0.0,16,0.05239
0.0,117,0.055918
0.0,12,0.056266
0.0,39,0.057387
0.0,165,0.061677
0.0,236,0.067435
0.0,222,0.072295
0.0,124,0.074993
0.0,5,0.075157
0.0,57,0.076433
0.0,55,0.077611
0.0,21,0.078103
0.0,198,0.082294
0.0,55,0.083486
0.0,7,0.083681
0.0,120,0.086636
0.0,122,0.090175
0.0,30,0.090874
0.0,60,0.092163
0.0,27,0.092775
0.0,26,0.093349
0.0,67,0.094753
0.0,86,0.096642
0.0,43,0.097627
0.0,78,0.099303
0.0,145,0.10265
0.0,32,0.10339
0.0,43,0.104504
0.0,54,0.105765
0.0,81,0.107528
0.0,176,0.111296
0.0,20,0.11177
0.0,150,0.115364
0.0,9,0.115633
0.0,28,0.116511
0.0,134,0.119739
0.0,205,0.124961
0.0,54,0.126189
0.0,40,0.127087
0.0,145,0.130169
1.0,95,0.132276
0.0,143,0.135621
0.0,16,0.136024
0.0,104,0.138538
0.0,176,0.142265
0.0,16,0.142794
0.0,160,0.146272
1.0,183,0.150272
0.0,87,0.152252
0.0,20,0.153026
0.0,2,0.153286
0.0,213,0.158384
1.0,307,0.165059
0.0,44,0.166052
1.0,123,0.169104
0.0,221,0.173799
0.0,30,0.174501
0.0,136,0.177426
0.0,88,0.179313
0.0,23,0.179842
0.0,335,0.187599
0.0,2,0.18773
1.0,174,0.191435
0.0,140,0.194383
0.0,277,0.200191
0.0,179,0.204321
1.0,160,0.207905
0.0,4,0.208138
0.0,52,0.209565
0.0,126,0.212851
0.0,93,0.214975
0.0,334,0.223331
0.0,15,0.223753
0.0,11,0.224074
0.0,74,0.225672
1.0,119,0.228368
0.0,50,0.229537
0.0,6,0.229724
1.0,250,0.235606
1.0,136,0.238976
0.0,63,0.240407
1.0,195,0.245166
0.0,45,0.246139
1.0,180,0.249819
0.0,198,0.255011
0.0,194,0.259798
0.0,97,0.261838
0.0,30,0.262506
0.0,55,0.263676
0.0,190,0.267832
0.0,26,0.268469
1.0,249,0.27386
1.0,230,0.279005
0.0,18,0.27946
0.0,39,0.280333
0.0,7,0.280556
1.0,331,0.288525
0.0,34,0.289315
1.0,147,0.292315
0.0,37,0.293123
0.0,63,0.294459
0.0,10,0.294708
0.0,313,0.301449
1.0,198,0.306503
1.0,118,0.30952
0.0,64,0.311069
0.0,114,0.313969
0.0,45,0.314953
0.0,107,0.317218
0.0,216,0.323114
1.0,260,0.328517
1.0,262,0.333876
1.0,203,0.338459
0.0,31,0.339152
0.0,8,0.339361
0.0,205,0.343748
0.0,90,0.345629
0.0,33,0.346344
0.0,25,0.346893
1.0,106,0.349097
0.0,109,0.351408
1.0,143,0.355631
1.0,251,0.360788
0.0,7,0.360985
0.0,79,0.362626
0.0,102,0.364804
0.0,111,0.36713
0.0,68,0.368733
0.0,53,0.369861
1.0,171,0.373471
0.0,8,0.373683
0.0,30,0.374329
0.0,58,0.375541
0.0,31,0.376243
1.0,173,0.379778
0.0,189,0.383592
0.0,20,0.384045
0.0,63,0.385477
0.0,31,0.38638
0.0,20,0.387458
0.0,38,0.388437
1.0,107,0.390718
1.0,131,0.393399
0.0,5,0.393608
0.0,303,0.399736
0.0,20,0.400188
0.0,38,0.401269
0.0,95,0.403233
1.0,196,0.407376
1.0,259,0.413029
1.0,192,0.416904
0.0,47,0.418021
1.0,120,0.421502
1.0,107,0.423783
0.0,127,0.426418
0.0,47,0.427424
0.0,56,0.428614
0.0,64,0.429964
0.0,87,0.431782
1.0,218,0.436521
1.0,182,0.440441
1.0,265,0.445919
0.0,76,0.447506
0.0,86,0.44928
0.0,25,0.449837
0.0,258,0.456238
0.0,59,0.457539
1.0,197,0.46163
0.0,33,0.462342
0.0,134,0.465441
0.0,14,0.465785
1.0,149,0.469099
0.0,26,0.469684
0.0,141,0.472662
0.0,22,0.473157
0.0,128,0.475858
0.0,17,0.476246
1.0,101,0.47832
0.0,33,0.479026
0.0,41,0.479886
0.0,71,0.481343
1.0,228,0.486395
0.0,342,0.494016
1.0,201,0.498468
0.0,32,0.499287
0.0,10,0.499555
0.0,75,0.501598
1.0,86,0.503449
0.0,44,0.504562
0.0,82,0.506382
0.0,12,0.506679
0.0,77,0.508471
0.0,47,0.509559
0.0,4,0.509688
1.0,151,0.512802
0.0,24,0.513334
0.0,78,0.514962
0.0,87,0.517263
0.0,45,0.518746
0.0,8,0.519031
1.0,395,0.529189
1.0,327,0.536604
1.0,108,0.538984
0.0,13,0.539299
0.0,141,0.542237
0.0,6,0.542428
1.0,280,0.548349
0.0,27,0.548973
1.0,139,0.551964
0.0,62,0.554066
1.0,128,0.55753
0.0,67,0.558934
1.0,129,0.561587
1.0,250,0.566781
1.0,89,0.56886
0.0,199,0.573156
1.0,414,0.581655
1.0,180,0.585333
1.0,239,0.591129
