# {"t_start": 1662807670.9261591, "env_id": "Office-single-v1"} 
r,l,t
0.0,31,0.001108
0.0,67,0.002666
0.0,11,0.002953
0.0,48,0.004016
0.0,43,0.00502
0.0,18,0.005625
0.0,47,0.006736
0.0,6,0.006921
0.0,54,0.00815
0.0,31,0.008882
0.0,87,0.010985
0.0,29,0.011668
0.0,18,0.012101
0.0,81,0.014119
0.0,6,0.014414
0.0,99,0.017319
0.0,24,0.017932
0.0,11,0.018253
0.0,14,0.018617
0.0,39,0.019661
0.0,49,0.020778
0.0,140,0.02474
0.0,11,0.025245
0.0,7,0.025574
0.0,44,0.028459
0.0,100,0.032915
0.0,37,0.034134
0.0,84,0.036077
0.0,183,0.040269
0.0,69,0.041832
0.0,74,0.043715
0.0,22,0.044269
0.0,144,0.047891
0.0,48,0.049242
0.0,67,0.050991
0.0,299,0.058488
0.0,183,0.063363
0.0,25,0.064367
0.0,169,0.068183
0.0,72,0.069834
0.0,27,0.070464
0.0,28,0.071113
0.0,7,0.071314
0.0,198,0.075802
0.0,38,0.077086
0.0,154,0.0808
0.0,98,0.082983
0.0,35,0.083791
0.0,2,0.083879
0.0,123,0.08666
1.0,226,0.091657
0.0,37,0.092806
0.0,76,0.095222
0.0,47,0.097293
0.0,37,0.098341
0.0,101,0.100827
0.0,66,0.102667
0.0,84,0.104524
0.0,304,0.111465
0.0,167,0.115348
0.0,32,0.116108
0.0,193,0.120768
0.0,168,0.124424
0.0,17,0.124846
0.0,2,0.124933
0.0,64,0.126357
0.0,261,0.133357
0.0,90,0.135383
0.0,59,0.136749
0.0,259,0.14249
0.0,21,0.142995
0.0,24,0.143853
0.0,214,0.148883
0.0,57,0.150178
0.0,34,0.151157
1.0,258,0.156739
1.0,175,0.160566
0.0,110,0.163684
0.0,7,0.163949
0.0,57,0.165212
0.0,87,0.167106
0.0,216,0.17186
0.0,58,0.173202
1.0,282,0.179576
0.0,12,0.179903
0.0,188,0.184065
0.0,52,0.185288
0.0,220,0.190295
1.0,375,0.200401
1.0,181,0.204616
0.0,26,0.205673
0.0,192,0.210039
0.0,13,0.210462
0.0,256,0.2163
1.0,161,0.219883
0.0,10,0.22016
1.0,246,0.225425
0.0,93,0.227975
0.0,137,0.23225
0.0,66,0.233727
1.0,205,0.238072
0.0,110,0.240459
0.0,30,0.241131
0.0,40,0.241999
0.0,79,0.243905
0.0,295,0.250461
0.0,68,0.251994
0.0,213,0.257049
0.0,106,0.259305
0.0,175,0.264042
0.0,14,0.264425
0.0,24,0.264979
1.0,98,0.267058
1.0,133,0.269921
0.0,22,0.270436
0.0,104,0.272629
0.0,18,0.273045
0.0,32,0.273778
0.0,95,0.275805
1.0,201,0.280357
0.0,65,0.281952
0.0,76,0.2837
0.0,28,0.284355
0.0,183,0.288352
0.0,4,0.288508
0.0,177,0.29244
0.0,200,0.297579
0.0,20,0.2982
0.0,69,0.299975
1.0,229,0.3054
0.0,52,0.306924
0.0,75,0.308545
0.0,55,0.309717
0.0,100,0.312079
1.0,307,0.31874
1.0,207,0.323037
1.0,150,0.326166
1.0,197,0.33257
0.0,20,0.3331
0.0,92,0.335042
0.0,213,0.339544
0.0,216,0.344356
1.0,166,0.348029
0.0,218,0.352627
0.0,76,0.354247
0.0,24,0.35479
1.0,266,0.360424
0.0,222,0.367475
0.0,20,0.367987
0.0,23,0.368516
0.0,149,0.371606
0.0,70,0.373106
0.0,36,0.373917
1.0,126,0.376831
1.0,160,0.380377
0.0,236,0.385539
0.0,68,0.387005
1.0,180,0.390833
0.0,69,0.392331
1.0,130,0.395247
0.0,17,0.396297
1.0,128,0.399747
0.0,139,0.402692
1.0,328,0.409593
0.0,67,0.411297
0.0,6,0.41148
0.0,221,0.416168
1.0,102,0.418337
0.0,97,0.420362
0.0,45,0.421338
1.0,148,0.424657
0.0,37,0.425458
1.0,144,0.429456
0.0,119,0.432594
0.0,115,0.435052
0.0,67,0.436494
1.0,149,0.439877
0.0,33,0.440642
0.0,9,0.440875
0.0,16,0.441251
1.0,264,0.44716
1.0,275,0.45299
0.0,141,0.455935
0.0,16,0.45632
0.0,46,0.457305
0.0,79,0.459022
0.0,122,0.462013
1.0,101,0.464841
0.0,101,0.466982
1.0,213,0.471478
1.0,140,0.474439
1.0,208,0.479224
0.0,38,0.480216
1.0,144,0.483229
0.0,171,0.486852
0.0,10,0.487109
1.0,165,0.490569
0.0,210,0.49542
0.0,20,0.496294
0.0,71,0.498195
1.0,87,0.500068
1.0,395,0.50849
0.0,42,0.50942
1.0,249,0.515183
0.0,16,0.515664
1.0,662,0.531171
0.0,58,0.532755
0.0,2,0.532863
1.0,236,0.538486
1.0,246,0.544683
0.0,149,0.548256
1.0,108,0.550648
0.0,21,0.551153
0.0,6,0.551326
0.0,48,0.552389
1.0,118,0.554936
1.0,180,0.558759
1.0,56,0.560004
0.0,139,0.564553
0.0,2,0.564767
0.0,18,0.565376
1.0,68,0.566873
0.0,125,0.569545
0.0,16,0.569927
1.0,193,0.574192
0.0,171,0.578428
1.0,155,0.581978
0.0,12,0.582299
0.0,214,0.586964
1.0,175,0.590791
0.0,29,0.591482
0.0,20,0.592034
1.0,136,0.595167
1.0,162,0.599945
1.0,177,0.604159
1.0,92,0.606199
1.0,107,0.608622
0.0,36,0.609447
0.0,87,0.611566
1.0,99,0.613892
1.0,182,0.617716
0.0,117,0.620257
0.0,17,0.620649
0.0,52,0.621781
1.0,77,0.623432
0.0,17,0.62383
1.0,170,0.627425
0.0,41,0.628319
1.0,127,0.633053
1.0,153,0.63654
0.0,322,0.643525
0.0,37,0.644367
0.0,92,0.646312
0.0,12,0.646606
0.0,150,0.650107
1.0,361,0.65762
1.0,202,0.662677
1.0,232,0.668376
0.0,43,0.66933
0.0,21,0.669809
1.0,69,0.671443
1.0,161,0.674875
1.0,95,0.677237
0.0,82,0.678974
1.0,240,0.684064
1.0,47,0.68516
1.0,146,0.688218
0.0,23,0.68874
1.0,79,0.690408
0.0,13,0.690723
1.0,139,0.693762
1.0,66,0.695402
0.0,91,0.698541
1.0,96,0.700639
1.0,144,0.703955
0.0,80,0.705682
1.0,291,0.712152
1.0,99,0.714433
0.0,56,0.715643
0.0,83,0.717424
0.0,37,0.718309
1.0,105,0.720539
1.0,199,0.724744
1.0,680,0.740542
0.0,48,0.741669
1.0,246,0.747316
0.0,24,0.747923
0.0,42,0.748881
0.0,23,0.749409
0.0,25,0.749975
0.0,12,0.750264
1.0,102,0.752895
1.0,98,0.755003
1.0,54,0.756165
0.0,46,0.757331
0.0,31,0.75802
0.0,12,0.758303
0.0,17,0.758693
1.0,127,0.761802
0.0,6,0.762008
1.0,69,0.764079
1.0,113,0.766847
0.0,85,0.768944
1.0,189,0.773708
1.0,67,0.775195
1.0,171,0.7791
1.0,111,0.781567
0.0,20,0.782043
1.0,109,0.784433
0.0,15,0.784819
1.0,63,0.786222
1.0,40,0.787109
1.0,78,0.788821
0.0,38,0.78967
0.0,9,0.789901
0.0,119,0.792492
1.0,122,0.795267
1.0,199,0.800896
1.0,152,0.804097
1.0,88,0.805984
0.0,37,0.806804
1.0,58,0.808064
0.0,18,0.80848
0.0,6,0.808643
1.0,54,0.81006
1.0,63,0.811419
0.0,25,0.811981
1.0,140,0.815066
1.0,51,0.816171
1.0,79,0.81785
0.0,97,0.81996
1.0,85,0.821768
0.0,70,0.823248
0.0,105,0.825464
1.0,57,0.826692
1.0,79,0.829034
1.0,106,0.832232
1.0,38,0.833089
0.0,62,0.834645
0.0,44,0.835602
0.0,47,0.836616
1.0,186,0.840655
1.0,49,0.841777
1.0,43,0.842731
1.0,84,0.844731
0.0,23,0.845261
0.0,9,0.845494
0.0,7,0.845677
0.0,22,0.846178
1.0,60,0.847568
1.0,46,0.84857
0.0,65,0.850155
0.0,91,0.852177
