# {"t_start": 1662807595.647638, "env_id": "Office-single-v1"} 
r,l,t
0.0,51,0.001538
0.0,27,0.002192
0.0,25,0.002768
0.0,47,0.003802
0.0,7,0.004001
0.0,30,0.004694
0.0,12,0.005001
0.0,41,0.005903
0.0,33,0.00683
0.0,14,0.00734
0.0,23,0.008047
0.0,6,0.008363
0.0,74,0.010723
0.0,38,0.011642
0.0,75,0.013301
0.0,41,0.014231
0.0,43,0.015199
0.0,88,0.017095
0.0,24,0.017656
0.0,52,0.018783
0.0,133,0.021649
0.0,51,0.022966
0.0,75,0.024647
0.0,77,0.026322
0.0,7,0.026795
0.0,4,0.026972
0.0,166,0.030459
0.0,116,0.033149
0.0,142,0.036204
0.0,32,0.036962
0.0,66,0.038386
0.0,63,0.03977
0.0,163,0.045158
0.0,194,0.051941
0.0,102,0.056059
0.0,43,0.057739
0.0,53,0.060216
0.0,83,0.062856
0.0,45,0.063936
0.0,97,0.066172
0.0,78,0.067875
0.0,118,0.070414
0.0,11,0.070699
0.0,200,0.076479
0.0,22,0.077259
0.0,9,0.077527
0.0,6,0.077705
0.0,378,0.085966
0.0,125,0.088745
0.0,107,0.091371
0.0,268,0.09736
0.0,25,0.098067
0.0,53,0.09926
0.0,191,0.103458
0.0,292,0.111026
0.0,96,0.113154
0.0,105,0.115489
0.0,14,0.115838
0.0,133,0.118708
0.0,256,0.124667
0.0,55,0.126021
0.0,32,0.126828
0.0,39,0.127729
0.0,195,0.132031
0.0,5,0.132195
0.0,4,0.132326
0.0,55,0.133554
0.0,17,0.133969
0.0,170,0.137678
0.0,125,0.14064
0.0,16,0.141093
0.0,39,0.142152
0.0,43,0.143562
0.0,71,0.145171
0.0,147,0.148405
0.0,67,0.149948
0.0,12,0.150262
0.0,10,0.150526
0.0,98,0.152723
0.0,158,0.156485
1.0,148,0.159926
0.0,58,0.161272
0.0,47,0.162315
0.0,25,0.162897
0.0,102,0.165175
0.0,9,0.165419
0.0,42,0.16636
0.0,251,0.171736
0.0,120,0.174584
0.0,14,0.175254
0.0,65,0.177281
0.0,4,0.177433
0.0,21,0.177941
0.0,28,0.178598
0.0,193,0.182788
1.0,214,0.187482
0.0,20,0.187963
0.0,182,0.192227
0.0,64,0.193791
0.0,25,0.19438
0.0,22,0.194901
1.0,235,0.200117
0.0,37,0.200974
0.0,19,0.201432
0.0,27,0.202053
0.0,62,0.203404
0.0,25,0.204014
0.0,193,0.209464
0.0,178,0.213721
0.0,2,0.213838
0.0,76,0.215835
1.0,178,0.220271
0.0,20,0.220791
0.0,58,0.222103
1.0,133,0.225354
0.0,87,0.227445
0.0,24,0.228032
0.0,33,0.228783
1.0,160,0.232441
0.0,14,0.232827
0.0,168,0.236407
0.0,176,0.240516
0.0,91,0.243214
0.0,36,0.244039
0.0,11,0.244629
0.0,44,0.245591
0.0,12,0.245883
0.0,198,0.250057
1.0,199,0.254274
0.0,40,0.255152
1.0,208,0.260096
0.0,33,0.260917
0.0,13,0.26126
0.0,53,0.262449
0.0,11,0.262801
0.0,141,0.265978
0.0,18,0.26643
1.0,130,0.269293
0.0,279,0.276198
0.0,16,0.276706
0.0,185,0.280741
1.0,195,0.285372
0.0,35,0.286222
0.0,123,0.289116
0.0,6,0.28933
1.0,165,0.293746
0.0,44,0.294988
1.0,256,0.301404
0.0,185,0.305967
0.0,69,0.308784
0.0,42,0.310419
0.0,147,0.314121
1.0,154,0.317508
0.0,26,0.318125
0.0,28,0.31881
0.0,4,0.31894
1.0,210,0.323926
0.0,147,0.329487
0.0,120,0.332818
0.0,2,0.333048
0.0,38,0.334587
0.0,27,0.335719
1.0,83,0.34066
0.0,42,0.342053
1.0,139,0.345986
0.0,4,0.346269
0.0,142,0.350545
0.0,4,0.350732
0.0,37,0.3516
0.0,71,0.353221
0.0,156,0.358294
0.0,86,0.360545
0.0,33,0.361315
1.0,282,0.370326
0.0,60,0.37197
0.0,51,0.373133
1.0,184,0.378101
