# {"t_start": 1662807648.0778291, "env_id": "Office-single-v0"} 
r,l,t
0.0,22,0.000986
0.0,33,0.001815
0.0,55,0.003136
0.0,4,0.003275
0.0,6,0.003455
0.0,29,0.004162
0.0,23,0.004745
0.0,34,0.005554
0.0,51,0.006817
0.0,19,0.007304
0.0,22,0.008043
0.0,16,0.008486
0.0,32,0.009432
0.0,51,0.011028
0.0,16,0.01174
0.0,55,0.013065
0.0,25,0.013702
0.0,24,0.014302
0.0,123,0.017158
0.0,98,0.019674
0.0,84,0.021624
0.0,80,0.023459
0.0,140,0.026927
0.0,149,0.03047
0.0,17,0.030918
0.0,81,0.032906
0.0,71,0.035096
0.0,28,0.035984
0.0,47,0.038222
0.0,76,0.040685
0.0,34,0.041571
0.0,113,0.045159
0.0,118,0.055356
0.0,19,0.055968
0.0,37,0.056881
0.0,67,0.058604
0.0,79,0.060539
0.0,34,0.061373
0.0,127,0.064373
0.0,45,0.065454
0.0,53,0.066738
0.0,54,0.068043
0.0,12,0.068358
0.0,57,0.069679
0.0,87,0.071697
0.0,59,0.073074
0.0,42,0.0741
0.0,31,0.074846
0.0,158,0.07962
0.0,43,0.081116
0.0,4,0.08128
0.0,63,0.082754
0.0,151,0.086217
0.0,20,0.086727
0.0,55,0.087997
0.0,27,0.088757
0.0,67,0.09035
0.0,106,0.093085
1.0,183,0.097419
0.0,19,0.09793
0.0,70,0.099547
0.0,182,0.103721
0.0,9,0.103984
0.0,10,0.104257
0.0,5,0.104414
0.0,114,0.107011
0.0,25,0.107625
0.0,187,0.11285
0.0,153,0.116416
0.0,30,0.117169
0.0,154,0.121152
0.0,122,0.124062
0.0,10,0.12435
0.0,136,0.127713
0.0,54,0.12908
0.0,50,0.130285
0.0,419,0.139744
0.0,58,0.141132
0.0,13,0.141477
0.0,78,0.143441
0.0,9,0.143839
0.0,48,0.145784
0.0,29,0.146542
1.0,118,0.149229
0.0,222,0.154401
1.0,140,0.157587
0.0,14,0.157963
0.0,6,0.158144
0.0,50,0.159443
0.0,135,0.162748
0.0,16,0.163178
0.0,43,0.164192
0.0,166,0.167981
1.0,92,0.170238
0.0,6,0.170439
0.0,142,0.173683
0.0,59,0.175052
0.0,45,0.176156
0.0,93,0.17906
1.0,154,0.182635
0.0,295,0.189365
0.0,23,0.189941
0.0,86,0.192241
0.0,8,0.192496
0.0,40,0.193505
1.0,111,0.196118
0.0,95,0.198303
0.0,15,0.198698
1.0,163,0.202655
0.0,91,0.204746
0.0,34,0.205554
0.0,8,0.205778
0.0,91,0.208542
0.0,24,0.209381
1.0,241,0.216406
0.0,147,0.220119
0.0,164,0.224049
0.0,21,0.224597
0.0,51,0.226092
0.0,12,0.226428
0.0,67,0.228006
0.0,12,0.228341
0.0,112,0.231024
0.0,69,0.2326
0.0,90,0.234661
