# {"t_start": 1662807761.904455, "env_id": "Office-single-v1"} 
r,l,t
0.0,29,0.001241
0.0,4,0.001391
0.0,54,0.002598
0.0,11,0.002885
0.0,21,0.003378
0.0,5,0.003531
0.0,16,0.003907
0.0,2,0.003989
0.0,39,0.004894
0.0,58,0.006301
0.0,32,0.007029
0.0,112,0.009807
0.0,24,0.010402
0.0,33,0.011164
0.0,54,0.012352
0.0,26,0.012953
0.0,32,0.013688
0.0,61,0.015401
0.0,56,0.0176
0.0,127,0.021235
0.0,41,0.022312
0.0,94,0.024423
0.0,30,0.025134
0.0,66,0.027662
0.0,57,0.029813
0.0,62,0.032472
0.0,17,0.033198
0.0,34,0.034587
0.0,112,0.037365
0.0,37,0.038273
0.0,101,0.040709
0.0,58,0.042039
0.0,32,0.042789
0.0,34,0.043558
0.0,70,0.045113
0.0,68,0.046623
0.0,111,0.049817
0.0,93,0.05222
0.0,7,0.052475
0.0,203,0.058145
0.0,79,0.060457
0.0,118,0.063099
0.0,303,0.069967
0.0,44,0.071009
0.0,12,0.071318
0.0,255,0.077005
0.0,173,0.080931
0.0,94,0.083633
0.0,25,0.084361
0.0,69,0.086321
0.0,295,0.092683
0.0,154,0.096109
0.0,117,0.099343
0.0,53,0.100705
0.0,10,0.100984
0.0,48,0.102063
0.0,136,0.10504
0.0,225,0.109929
0.0,39,0.110869
0.0,35,0.111666
0.0,114,0.114314
0.0,21,0.114886
0.0,154,0.119162
0.0,31,0.120013
0.0,4,0.120164
0.0,76,0.122221
0.0,251,0.127631
0.0,220,0.132656
0.0,27,0.133316
0.0,6,0.133497
0.0,231,0.138538
0.0,113,0.141074
0.0,110,0.143482
0.0,28,0.14414
0.0,76,0.145814
0.0,51,0.146975
0.0,123,0.151053
0.0,17,0.151701
0.0,163,0.155498
1.0,112,0.15805
0.0,105,0.160367
0.0,243,0.165913
0.0,2,0.166024
0.0,91,0.168152
1.0,242,0.173406
0.0,80,0.175213
0.0,16,0.175606
0.0,50,0.176752
0.0,49,0.177865
0.0,56,0.179106
1.0,186,0.184097
0.0,15,0.184605
0.0,31,0.185332
1.0,195,0.189477
0.0,55,0.190691
0.0,16,0.191074
0.0,281,0.199965
0.0,294,0.207764
0.0,179,0.212215
0.0,171,0.216986
1.0,260,0.22267
0.0,71,0.224258
1.0,242,0.229513
1.0,160,0.233399
0.0,42,0.234527
0.0,49,0.235606
0.0,90,0.237542
0.0,121,0.240203
0.0,36,0.241004
0.0,20,0.241468
1.0,134,0.244343
1.0,180,0.248689
0.0,251,0.254675
0.0,52,0.255829
0.0,24,0.256381
0.0,2,0.256464
0.0,171,0.26011
0.0,38,0.260947
0.0,164,0.264572
0.0,11,0.264865
0.0,84,0.266643
0.0,35,0.267585
0.0,125,0.27021
0.0,30,0.270878
0.0,236,0.275874
1.0,221,0.280496
1.0,192,0.286772
0.0,201,0.291261
0.0,135,0.294294
1.0,134,0.297535
0.0,37,0.298494
0.0,139,0.302229
0.0,45,0.303448
0.0,116,0.306298
0.0,52,0.307625
0.0,8,0.307894
0.0,18,0.308389
0.0,35,0.309184
0.0,86,0.311499
0.0,6,0.311689
1.0,207,0.316854
1.0,216,0.322043
0.0,51,0.323211
0.0,114,0.325701
1.0,124,0.328462
0.0,43,0.329449
0.0,74,0.331243
0.0,17,0.33167
0.0,47,0.33273
0.0,47,0.333786
0.0,73,0.335467
0.0,28,0.336095
1.0,117,0.338587
0.0,10,0.338992
1.0,126,0.341864
0.0,221,0.346513
0.0,29,0.347174
0.0,106,0.35026
0.0,25,0.351315
0.0,35,0.352141
0.0,283,0.358093
0.0,16,0.358478
0.0,54,0.359674
1.0,113,0.36209
0.0,71,0.36362
0.0,43,0.364744
1.0,177,0.368689
0.0,38,0.369543
1.0,129,0.372325
0.0,20,0.372793
0.0,12,0.373089
0.0,25,0.373656
0.0,183,0.377584
0.0,21,0.378073
1.0,125,0.380731
1.0,171,0.385826
0.0,28,0.386514
0.0,126,0.389187
0.0,54,0.390368
0.0,215,0.394847
1.0,152,0.398293
0.0,12,0.398609
0.0,41,0.399511
0.0,42,0.400442
1.0,106,0.40288
0.0,91,0.404818
1.0,183,0.40889
0.0,2,0.408991
0.0,41,0.409897
1.0,182,0.413755
1.0,84,0.416775
1.0,329,0.424463
0.0,241,0.429551
0.0,61,0.431125
0.0,26,0.431734
0.0,14,0.432077
1.0,184,0.436177
0.0,19,0.436632
1.0,186,0.440593
0.0,40,0.441489
0.0,58,0.442739
0.0,17,0.443145
0.0,35,0.443929
1.0,214,0.448729
0.0,21,0.449287
0.0,224,0.455122
0.0,15,0.455529
0.0,95,0.457568
1.0,289,0.463945
0.0,46,0.465
0.0,119,0.467706
0.0,94,0.469721
0.0,19,0.470163
0.0,76,0.471788
1.0,149,0.475019
0.0,2,0.475109
0.0,62,0.476452
0.0,42,0.477362
1.0,99,0.47963
1.0,53,0.480913
0.0,20,0.481396
0.0,50,0.482626
1.0,165,0.486963
0.0,172,0.490584
0.0,16,0.49097
0.0,122,0.493532
1.0,146,0.496659
0.0,25,0.497469
1.0,227,0.502335
0.0,41,0.503226
1.0,139,0.506191
0.0,197,0.510331
0.0,17,0.510771
0.0,12,0.511064
1.0,173,0.515115
0.0,49,0.516376
1.0,229,0.522213
1.0,180,0.526258
1.0,286,0.533218
0.0,61,0.534639
1.0,83,0.536693
1.0,103,0.53922
1.0,216,0.544363
0.0,23,0.544898
0.0,36,0.54568
1.0,567,0.560019
0.0,13,0.560389
0.0,44,0.561398
1.0,218,0.566202
0.0,114,0.568723
0.0,32,0.569429
1.0,205,0.573729
1.0,89,0.575631
0.0,179,0.579394
1.0,140,0.582619
1.0,223,0.58847
0.0,75,0.590113
1.0,102,0.592304
0.0,22,0.592817
1.0,87,0.594682
1.0,91,0.596674
0.0,6,0.596918
0.0,21,0.597631
0.0,138,0.600857
1.0,144,0.603975
0.0,13,0.604297
0.0,86,0.606202
0.0,22,0.606712
0.0,8,0.606918
0.0,23,0.607501
1.0,141,0.610479
0.0,60,0.611796
0.0,104,0.613995
0.0,115,0.617499
1.0,172,0.622108
0.0,339,0.62914
0.0,2,0.629228
1.0,146,0.632699
1.0,84,0.634645
1.0,223,0.639336
0.0,30,0.640008
0.0,6,0.640174
0.0,84,0.64197
0.0,20,0.642427
0.0,9,0.642655
0.0,8,0.64286
1.0,96,0.644936
1.0,82,0.646754
1.0,144,0.651096
0.0,62,0.652501
0.0,82,0.654269
0.0,13,0.654581
0.0,19,0.655014
0.0,19,0.655447
1.0,221,0.660385
0.0,52,0.661812
0.0,159,0.665502
0.0,28,0.666164
1.0,309,0.673031
1.0,69,0.674569
1.0,166,0.67809
1.0,351,0.687264
1.0,75,0.688964
1.0,126,0.691685
0.0,30,0.692353
0.0,139,0.695277
0.0,30,0.695949
0.0,29,0.696592
0.0,86,0.698644
0.0,61,0.699972
0.0,47,0.701152
0.0,123,0.703741
1.0,129,0.706556
1.0,97,0.708605
0.0,76,0.710381
0.0,71,0.711894
1.0,64,0.71324
0.0,32,0.713937
0.0,17,0.714779
0.0,27,0.715473
0.0,34,0.717051
0.0,34,0.718152
1.0,115,0.720686
0.0,14,0.721026
0.0,24,0.721573
1.0,53,0.72273
0.0,2,0.722811
1.0,174,0.726579
0.0,24,0.727143
1.0,99,0.729308
0.0,37,0.730157
0.0,57,0.731564
1.0,73,0.733205
1.0,162,0.736755
0.0,10,0.737015
0.0,44,0.737991
1.0,116,0.740483
0.0,61,0.741805
0.0,24,0.742351
1.0,79,0.744048
0.0,17,0.744448
0.0,27,0.745052
0.0,136,0.748211
1.0,146,0.752246
1.0,207,0.756879
0.0,258,0.762394
1.0,127,0.765544
1.0,102,0.768882
0.0,29,0.769627
0.0,17,0.770088
0.0,55,0.771454
1.0,113,0.774179
0.0,9,0.774486
0.0,29,0.775273
0.0,15,0.775695
1.0,54,0.776955
0.0,9,0.777443
1.0,75,0.779109
1.0,39,0.779987
0.0,42,0.781184
0.0,99,0.783992
0.0,95,0.78635
1.0,109,0.788823
1.0,109,0.791172
1.0,53,0.792351
1.0,94,0.794404
1.0,56,0.79563
1.0,80,0.79753
1.0,115,0.799994
0.0,16,0.800375
0.0,33,0.801248
1.0,76,0.802878
0.0,83,0.804634
1.0,134,0.807564
1.0,275,0.813314
0.0,22,0.813813
0.0,39,0.815106
1.0,65,0.817463
1.0,68,0.819312
1.0,200,0.823905
0.0,13,0.824244
0.0,19,0.824693
0.0,210,0.829288
1.0,149,0.832684
0.0,21,0.833177
0.0,40,0.834209
0.0,98,0.83629
1.0,34,0.837052
0.0,119,0.839638
1.0,96,0.841695
1.0,54,0.84286
1.0,54,0.844026
1.0,148,0.84715
0.0,43,0.848258
1.0,56,0.850107
1.0,39,0.851847
1.0,87,0.853749
1.0,89,0.855646
1.0,70,0.857156
1.0,215,0.861697
0.0,13,0.862013
1.0,37,0.862832
1.0,49,0.864125
0.0,28,0.86477
0.0,111,0.867151
1.0,51,0.868409
0.0,53,0.86958
0.0,46,0.870837
0.0,30,0.871544
1.0,48,0.872636
0.0,32,0.873345
1.0,102,0.87554
1.0,38,0.876394
1.0,50,0.8775
0.0,4,0.877624
0.0,96,0.879679
1.0,50,0.881081
0.0,21,0.881845
1.0,37,0.882822
1.0,49,0.884918
1.0,34,0.885705
0.0,89,0.887604
1.0,41,0.88852
1.0,59,0.8898
1.0,43,0.890751
0.0,49,0.891814
0.0,23,0.892335
1.0,30,0.893011
1.0,45,0.894002
0.0,34,0.894777
1.0,43,0.895756
0.0,11,0.896022
1.0,34,0.896775
0.0,2,0.896853
1.0,43,0.898062
1.0,35,0.898863
1.0,56,0.900077
1.0,42,0.90113
0.0,60,0.902418
0.0,51,0.903522
1.0,37,0.904339
1.0,50,0.9055
1.0,69,0.906979
1.0,40,0.908006
0.0,34,0.908768
0.0,30,0.909436
1.0,51,0.910551
1.0,39,0.911411
1.0,93,0.913403
1.0,44,0.914592
1.0,42,0.915536
1.0,38,0.916935
1.0,130,0.92016
0.0,66,0.921621
1.0,46,0.922639
0.0,45,0.92366
1.0,81,0.925373
0.0,18,0.925794
1.0,31,0.926491
0.0,16,0.926864
1.0,31,0.927562
1.0,35,0.928403
0.0,10,0.928656
1.0,38,0.92949
0.0,20,0.929954
0.0,10,0.930197
0.0,8,0.930612
1.0,34,0.931401
1.0,65,0.932816
1.0,31,0.933516
0.0,18,0.934013
1.0,71,0.935614
1.0,43,0.936556
0.0,68,0.938015
0.0,16,0.938419
1.0,55,0.939673
0.0,44,0.940631
0.0,196,0.944894
1.0,36,0.945705
1.0,32,0.946418
0.0,27,0.94702
1.0,31,0.947954
1.0,32,0.949048
1.0,35,0.950499
1.0,64,0.952558
1.0,32,0.953305
0.0,31,0.953998
0.0,6,0.954184
1.0,30,0.954893
1.0,33,0.955664
0.0,8,0.955879
1.0,37,0.956719
1.0,61,0.958094
0.0,18,0.958527
1.0,32,0.95927
1.0,39,0.960168
0.0,23,0.960756
1.0,33,0.961521
1.0,35,0.962331
0.0,10,0.96259
1.0,36,0.963415
1.0,90,0.965557
1.0,32,0.966299
0.0,14,0.966638
0.0,30,0.967419
1.0,134,0.970331
1.0,30,0.971007
0.0,61,0.972396
1.0,34,0.973158
1.0,34,0.97392
1.0,31,0.974615
1.0,49,0.975689
1.0,41,0.976596
1.0,35,0.977372
1.0,30,0.978294
1.0,33,0.97903
1.0,34,0.979803
0.0,25,0.980475
1.0,30,0.98145
0.0,33,0.982257
1.0,35,0.98338
1.0,60,0.985191
1.0,37,0.986083
0.0,17,0.986496
0.0,29,0.987142
1.0,37,0.987963
1.0,41,0.988867
1.0,47,0.989899
0.0,8,0.990282
0.0,12,0.9906
1.0,32,0.991393
0.0,19,0.991843
1.0,34,0.992599
1.0,43,0.993546
1.0,31,0.994245
1.0,30,0.994924
1.0,35,0.9957
1.0,40,0.99657
0.0,6,0.996735
1.0,31,0.997845
0.0,17,0.998285
1.0,32,0.999075
1.0,32,1.000488
1.0,32,1.001428
1.0,41,1.002448
1.0,30,1.003231
1.0,34,1.004126
1.0,52,1.005419
1.0,33,1.006271
1.0,42,1.007305
1.0,38,1.008321
1.0,31,1.009061
1.0,31,1.009795
1.0,33,1.010895
1.0,33,1.011642
1.0,32,1.012361
1.0,37,1.013182
1.0,30,1.014212
1.0,31,1.014945
0.0,20,1.01542
0.0,27,1.016391
1.0,31,1.017349
1.0,33,1.018368
0.0,28,1.019041
1.0,53,1.020237
1.0,156,1.023608
0.0,17,1.02403
1.0,31,1.024741
1.0,41,1.025659
0.0,12,1.02596
0.0,26,1.026551
0.0,8,1.026763
0.0,12,1.027152
