# {"t_start": 1662807905.627027, "env_id": "Office-single-v0"} 
r,l,t
0.0,82,0.00224
0.0,9,0.002494
0.0,15,0.002859
0.0,41,0.003767
0.0,10,0.004027
0.0,27,0.00465
0.0,30,0.005338
0.0,42,0.006344
0.0,48,0.007713
0.0,25,0.008633
0.0,63,0.010555
0.0,21,0.01113
0.0,45,0.012182
0.0,35,0.013161
0.0,153,0.01649
0.0,68,0.017965
0.0,44,0.018933
0.0,55,0.020156
0.0,76,0.021801
0.0,94,0.024106
0.0,104,0.026648
0.0,45,0.027689
0.0,36,0.028491
0.0,96,0.030544
0.0,86,0.032663
0.0,47,0.033772
0.0,59,0.035057
0.0,41,0.035969
0.0,45,0.036952
0.0,20,0.037415
0.0,44,0.038369
0.0,63,0.039893
0.0,58,0.041724
0.0,50,0.04322
0.0,28,0.043868
0.0,64,0.045272
0.0,59,0.046566
0.0,150,0.05017
0.0,41,0.05111
0.0,106,0.053485
0.0,63,0.054908
0.0,56,0.056498
0.0,127,0.060374
0.0,5,0.06065
0.0,106,0.064601
0.0,48,0.06598
0.0,34,0.066966
0.0,54,0.068629
0.0,90,0.075545
0.0,58,0.07854
1.0,121,0.0815
0.0,68,0.083162
0.0,13,0.083514
0.0,18,0.083949
0.0,62,0.085328
0.0,23,0.085863
0.0,2,0.085947
0.0,95,0.088036
0.0,2,0.088157
0.0,82,0.090253
0.0,87,0.092249
0.0,163,0.095834
0.0,14,0.096199
0.0,126,0.099019
0.0,75,0.100764
0.0,35,0.101577
0.0,103,0.103885
1.0,448,0.114351
0.0,6,0.114575
0.0,78,0.116292
1.0,158,0.120045
0.0,180,0.124483
0.0,104,0.126804
0.0,17,0.12724
0.0,25,0.127833
0.0,57,0.129127
0.0,199,0.133625
0.0,15,0.134023
0.0,16,0.134413
0.0,8,0.134631
0.0,171,0.138312
0.0,13,0.138642
0.0,144,0.143139
0.0,95,0.145276
0.0,12,0.145591
1.0,229,0.150979
0.0,16,0.151413
0.0,101,0.15371
1.0,133,0.160079
0.0,70,0.162002
1.0,248,0.167575
0.0,20,0.168083
0.0,14,0.168432
0.0,55,0.16967
0.0,19,0.170128
1.0,131,0.173288
0.0,136,0.177267
0.0,142,0.180537
0.0,21,0.181061
0.0,143,0.184323
0.0,43,0.18546
0.0,20,0.185971
0.0,95,0.188145
0.0,176,0.192518
1.0,96,0.194658
0.0,161,0.198239
0.0,160,0.20172
0.0,81,0.203514
0.0,92,0.205568
0.0,10,0.205929
1.0,448,0.217129
1.0,155,0.22085
0.0,120,0.22692
0.0,300,0.233658
0.0,164,0.237324
1.0,223,0.244219
0.0,2,0.244367
0.0,246,0.251671
1.0,244,0.258126
0.0,105,0.260663
0.0,242,0.265906
1.0,173,0.269618
0.0,4,0.269754
0.0,322,0.280709
0.0,211,0.285701
0.0,26,0.286331
0.0,147,0.28979
0.0,18,0.290245
0.0,43,0.291206
0.0,16,0.29161
0.0,117,0.294231
1.0,105,0.296733
0.0,15,0.297122
0.0,20,0.297663
0.0,147,0.301052
0.0,6,0.301245
1.0,98,0.303689
1.0,242,0.309489
1.0,278,0.31743
1.0,137,0.320949
0.0,21,0.321471
0.0,5,0.321642
1.0,272,0.32776
0.0,22,0.328329
0.0,33,0.329087
0.0,88,0.331035
1.0,130,0.333898
1.0,298,0.340473
1.0,191,0.345855
0.0,7,0.346086
0.0,210,0.350701
0.0,82,0.352878
0.0,35,0.353677
0.0,99,0.355941
1.0,356,0.363532
0.0,104,0.365831
0.0,75,0.367447
0.0,89,0.369344
0.0,26,0.369933
0.0,34,0.370683
1.0,230,0.376473
0.0,56,0.378216
0.0,76,0.379899
0.0,101,0.382083
0.0,193,0.386273
0.0,62,0.387648
1.0,169,0.391811
0.0,317,0.399737
0.0,54,0.400935
0.0,68,0.402468
0.0,61,0.403847
1.0,220,0.409723
1.0,306,0.416552
0.0,55,0.417826
0.0,177,0.421965
0.0,49,0.423255
0.0,11,0.423559
1.0,326,0.430696
0.0,118,0.433266
0.0,37,0.434083
0.0,157,0.437426
0.0,124,0.440115
1.0,260,0.44714
0.0,106,0.449447
1.0,196,0.453639
0.0,67,0.455086
0.0,114,0.457785
0.0,237,0.462768
1.0,239,0.467853
1.0,110,0.470179
0.0,89,0.47205
0.0,8,0.472262
0.0,355,0.480748
0.0,50,0.48189
1.0,221,0.486873
0.0,80,0.488595
0.0,209,0.4932
1.0,156,0.496768
0.0,57,0.498165
0.0,10,0.49843
0.0,44,0.499383
1.0,193,0.503455
0.0,50,0.504539
0.0,8,0.504748
1.0,176,0.509246
0.0,138,0.512312
0.0,12,0.512619
0.0,283,0.518599
1.0,137,0.521916
0.0,28,0.522819
0.0,66,0.524285
1.0,242,0.529679
1.0,101,0.531964
0.0,206,0.536366
1.0,338,0.545085
0.0,15,0.545658
0.0,24,0.546322
0.0,35,0.54718
1.0,183,0.551648
0.0,41,0.552813
0.0,19,0.553255
1.0,170,0.55705
0.0,152,0.560325
0.0,11,0.560598
0.0,83,0.562432
0.0,135,0.565439
1.0,259,0.57102
0.0,55,0.57223
1.0,146,0.576104
1.0,140,0.57972
0.0,150,0.582881
0.0,51,0.583991
1.0,184,0.587944
0.0,107,0.590491
0.0,17,0.59094
0.0,126,0.59378
0.0,8,0.593997
0.0,86,0.595864
0.0,19,0.59631
0.0,105,0.598657
0.0,20,0.599222
1.0,227,0.60403
0.0,61,0.605361
1.0,175,0.609966
0.0,54,0.611647
1.0,164,0.615453
1.0,186,0.61971
0.0,142,0.623009
0.0,37,0.62384
0.0,140,0.626795
0.0,8,0.626999
1.0,191,0.631167
0.0,28,0.631794
0.0,13,0.632106
0.0,247,0.637282
0.0,8,0.637493
1.0,88,0.639357
0.0,165,0.644351
1.0,172,0.648213
0.0,80,0.649994
0.0,78,0.65176
0.0,54,0.652985
0.0,20,0.653464
0.0,234,0.658736
1.0,248,0.664215
0.0,7,0.664447
1.0,202,0.669059
1.0,152,0.672639
0.0,226,0.678377
1.0,308,0.684861
0.0,95,0.68696
0.0,47,0.687983
0.0,101,0.690357
1.0,251,0.695753
1.0,134,0.698715
0.0,33,0.69945
0.0,28,0.700081
1.0,463,0.710528
1.0,175,0.714287
1.0,62,0.715641
0.0,198,0.719827
1.0,210,0.725235
0.0,45,0.726246
1.0,101,0.728412
0.0,30,0.729095
0.0,69,0.730571
0.0,204,0.735002
0.0,288,0.741728
0.0,134,0.745062
0.0,153,0.748415
1.0,211,0.753504
1.0,45,0.754545
0.0,53,0.755718
0.0,39,0.756786
0.0,24,0.75737
0.0,14,0.757716
1.0,113,0.760276
1.0,139,0.763369
0.0,37,0.764302
0.0,12,0.764611
1.0,165,0.768168
1.0,309,0.775341
0.0,106,0.778073
0.0,2,0.778197
0.0,111,0.780894
1.0,108,0.783598
1.0,67,0.785133
1.0,66,0.786774
0.0,26,0.787358
0.0,201,0.791814
0.0,94,0.793881
0.0,13,0.794238
1.0,123,0.796921
1.0,197,0.801169
1.0,267,0.806818
1.0,201,0.813002
1.0,235,0.818361
1.0,59,0.819655
1.0,74,0.821267
0.0,229,0.826309
0.0,35,0.827103
0.0,47,0.82812
0.0,5,0.828264
0.0,10,0.828512
1.0,141,0.831526
0.0,52,0.832651
0.0,81,0.834377
0.0,78,0.83602
1.0,336,0.843985
0.0,15,0.844395
1.0,119,0.846936
0.0,149,0.850112
0.0,8,0.850327
1.0,197,0.855274
0.0,54,0.856769
0.0,8,0.856996
1.0,62,0.858344
0.0,403,0.866851
1.0,101,0.868988
0.0,135,0.871817
0.0,42,0.87273
1.0,119,0.876117
0.0,34,0.877247
1.0,224,0.882409
0.0,23,0.882965
1.0,91,0.885044
0.0,53,0.886206
1.0,60,0.887522
0.0,130,0.890763
1.0,59,0.89263
0.0,13,0.893073
1.0,47,0.894224
0.0,10,0.894532
0.0,14,0.894883
1.0,128,0.897922
1.0,213,0.902577
1.0,54,0.903785
0.0,5,0.903936
1.0,36,0.904753
1.0,390,0.914296
1.0,147,0.917574
1.0,126,0.920473
1.0,30,0.921212
0.0,34,0.922059
0.0,24,0.922869
0.0,14,0.923225
1.0,58,0.924668
0.0,63,0.92603
0.0,150,0.929197
0.0,114,0.931756
1.0,28,0.932408
1.0,140,0.935448
0.0,14,0.935798
0.0,169,0.93968
0.0,145,0.943736
1.0,59,0.94506
1.0,51,0.946178
0.0,30,0.946882
0.0,32,0.947589
1.0,289,0.95365
0.0,44,0.954615
0.0,79,0.956897
1.0,98,0.959024
0.0,203,0.963317
1.0,226,0.968177
0.0,139,0.971128
0.0,12,0.971429
1.0,26,0.972025
0.0,18,0.972448
0.0,45,0.973517
0.0,4,0.973643
1.0,50,0.975122
0.0,26,0.976107
1.0,53,0.977797
0.0,242,0.982968
1.0,28,0.983609
1.0,130,0.986379
0.0,51,0.98797
0.0,33,0.988724
0.0,5,0.988873
0.0,20,0.989663
1.0,32,0.990431
1.0,80,0.992241
1.0,286,0.998552
1.0,68,1.000232
0.0,119,1.002859
1.0,37,1.00369
0.0,25,1.004255
1.0,70,1.005783
1.0,32,1.006557
0.0,63,1.007983
1.0,187,1.012587
0.0,30,1.013375
1.0,33,1.014204
0.0,5,1.014378
1.0,44,1.015433
0.0,32,1.016301
0.0,97,1.01918
1.0,31,1.019874
1.0,66,1.021302
1.0,153,1.024969
1.0,185,1.028984
1.0,29,1.029642
0.0,181,1.033458
1.0,33,1.034199
0.0,8,1.034409
1.0,38,1.035245
1.0,43,1.036178
1.0,29,1.036824
