# {"t_start": 1662807261.637543, "env_id": "Office-single-v1"} 
r,l,t
0.0,8,0.000591
0.0,43,0.001652
0.0,30,0.002368
0.0,27,0.003008
0.0,66,0.00469
0.0,14,0.005061
0.0,30,0.005766
0.0,34,0.006784
0.0,17,0.007312
0.0,21,0.00795
0.0,46,0.009048
0.0,20,0.009546
0.0,70,0.011215
0.0,19,0.011674
0.0,123,0.015318
0.0,74,0.017081
0.0,11,0.017379
0.0,45,0.018425
0.0,12,0.018736
0.0,25,0.019345
0.0,87,0.021375
0.0,52,0.02258
0.0,53,0.023811
0.0,107,0.026241
0.0,34,0.027244
0.0,103,0.029565
0.0,97,0.031976
0.0,170,0.035948
0.0,64,0.037435
0.0,152,0.041057
0.0,21,0.04159
0.0,82,0.043474
0.0,42,0.044485
0.0,50,0.045616
0.0,92,0.048306
0.0,31,0.049233
0.0,128,0.052484
0.0,62,0.054062
0.0,60,0.055603
0.0,221,0.062351
0.0,97,0.065072
0.0,79,0.072509
0.0,45,0.074313
0.0,28,0.075452
0.0,86,0.077636
0.0,189,0.082771
0.0,108,0.08526
0.0,22,0.085806
0.0,19,0.086278
0.0,13,0.086646
0.0,23,0.087208
0.0,28,0.087866
0.0,52,0.089059
0.0,125,0.09193
0.0,23,0.092487
0.0,13,0.092825
0.0,44,0.094104
0.0,127,0.097142
0.0,286,0.103694
0.0,190,0.10799
0.0,234,0.11414
0.0,255,0.120124
0.0,18,0.120603
0.0,42,0.121581
0.0,232,0.126821
0.0,14,0.12744
0.0,202,0.132147
0.0,164,0.135959
0.0,4,0.136115
0.0,25,0.136729
0.0,37,0.137722
0.0,224,0.142931
1.0,150,0.147447
0.0,253,0.153749
1.0,194,0.158219
0.0,20,0.158729
0.0,310,0.165974
0.0,6,0.166191
0.0,203,0.17096
1.0,147,0.174461
0.0,92,0.176604
0.0,39,0.177599
0.0,73,0.179793
0.0,70,0.182082
0.0,107,0.184549
0.0,32,0.185308
0.0,287,0.191778
0.0,131,0.194953
0.0,2,0.195064
1.0,201,0.199851
0.0,55,0.201163
0.0,87,0.203195
0.0,39,0.204136
1.0,115,0.206756
1.0,276,0.213768
0.0,203,0.21879
0.0,38,0.219742
0.0,111,0.222268
0.0,2,0.222359
0.0,50,0.223505
0.0,104,0.225893
0.0,92,0.228746
0.0,19,0.229628
0.0,67,0.231632
0.0,97,0.234272
0.0,64,0.236327
0.0,19,0.23686
0.0,2,0.236962
0.0,59,0.238483
1.0,228,0.243687
0.0,75,0.245499
0.0,131,0.249169
0.0,79,0.251556
0.0,5,0.25174
1.0,299,0.258545
0.0,27,0.259183
0.0,132,0.262453
0.0,82,0.26467
0.0,158,0.26825
0.0,2,0.268341
1.0,141,0.271685
0.0,69,0.273267
0.0,172,0.277076
1.0,279,0.284248
0.0,74,0.286117
0.0,12,0.286485
1.0,293,0.293098
0.0,39,0.294564
0.0,33,0.29537
1.0,176,0.300095
0.0,18,0.300673
0.0,110,0.303622
0.0,65,0.305404
1.0,114,0.308224
0.0,92,0.310537
0.0,19,0.311099
0.0,12,0.311421
1.0,202,0.316969
0.0,45,0.318076
0.0,66,0.319604
0.0,30,0.320318
0.0,93,0.322443
0.0,17,0.32287
0.0,33,0.323659
0.0,77,0.325432
1.0,109,0.328101
1.0,187,0.332342
1.0,239,0.338291
0.0,10,0.338727
0.0,128,0.341616
0.0,139,0.344692
0.0,128,0.348632
0.0,227,0.353767
0.0,17,0.354221
0.0,13,0.354563
1.0,191,0.358897
0.0,25,0.359513
0.0,250,0.365436
1.0,277,0.371928
0.0,144,0.375136
0.0,78,0.376898
0.0,47,0.378016
1.0,144,0.382633
0.0,49,0.383773
1.0,214,0.388498
0.0,121,0.391162
0.0,206,0.395985
1.0,171,0.399951
1.0,176,0.404071
0.0,7,0.404272
0.0,113,0.406783
1.0,107,0.409165
0.0,114,0.411839
1.0,293,0.419393
0.0,25,0.420022
1.0,156,0.423452
0.0,25,0.424079
0.0,57,0.425347
0.0,228,0.430795
0.0,53,0.432003
1.0,176,0.435924
0.0,14,0.436275
1.0,93,0.438315
0.0,10,0.438574
0.0,34,0.439346
0.0,178,0.443199
0.0,7,0.443399
0.0,15,0.443798
0.0,70,0.445414
0.0,25,0.446441
1.0,273,0.452823
0.0,177,0.45693
0.0,24,0.457513
1.0,289,0.464256
0.0,7,0.464469
0.0,10,0.464735
0.0,37,0.465573
0.0,115,0.4681
0.0,8,0.46832
0.0,8,0.468578
0.0,33,0.469663
1.0,280,0.47576
1.0,256,0.482503
0.0,108,0.48493
0.0,8,0.485156
0.0,136,0.488135
0.0,17,0.488552
0.0,31,0.489275
1.0,72,0.490883
0.0,19,0.49134
0.0,139,0.494696
1.0,91,0.497095
0.0,127,0.499912
1.0,147,0.503337
0.0,54,0.50457
1.0,121,0.507243
1.0,133,0.510246
0.0,43,0.511266
0.0,168,0.515806
0.0,9,0.516096
1.0,225,0.521066
0.0,23,0.521609
0.0,52,0.522791
0.0,57,0.524071
0.0,71,0.525659
1.0,169,0.529627
0.0,13,0.530249
0.0,50,0.531424
0.0,159,0.535003
1.0,174,0.538971
1.0,130,0.542153
1.0,66,0.543658
1.0,164,0.548014
0.0,29,0.548798
0.0,74,0.550825
0.0,49,0.552065
0.0,59,0.553555
0.0,25,0.554275
1.0,262,0.560784
0.0,202,0.565488
0.0,71,0.567261
1.0,88,0.569263
1.0,398,0.578281
0.0,25,0.578925
1.0,245,0.585625
0.0,34,0.586458
0.0,31,0.587189
0.0,55,0.588448
0.0,4,0.588577
1.0,239,0.594194
1.0,174,0.598257
0.0,39,0.599152
0.0,16,0.599541
0.0,55,0.600778
1.0,156,0.604506
0.0,26,0.605141
0.0,40,0.606063
0.0,167,0.609761
0.0,12,0.610076
1.0,146,0.614192
0.0,52,0.615648
0.0,73,0.617294
0.0,52,0.618471
1.0,114,0.621367
0.0,62,0.622747
1.0,412,0.632189
1.0,43,0.63323
0.0,8,0.63345
0.0,220,0.638423
0.0,19,0.638884
0.0,24,0.639452
1.0,110,0.641912
1.0,121,0.644694
1.0,121,0.648917
1.0,191,0.653144
0.0,120,0.655794
0.0,28,0.656447
0.0,30,0.657139
1.0,64,0.658584
1.0,262,0.664726
0.0,11,0.665025
0.0,20,0.665509
