# {"t_start": 1662807882.915263, "env_id": "Office-single-v1"} 
r,l,t
0.0,63,0.002
0.0,9,0.002264
0.0,14,0.002611
0.0,24,0.003166
0.0,48,0.004223
0.0,19,0.004668
0.0,48,0.00579
0.0,46,0.006806
0.0,16,0.007197
0.0,98,0.009565
0.0,29,0.010237
0.0,32,0.010957
0.0,70,0.012478
0.0,54,0.013814
0.0,9,0.014099
0.0,45,0.015379
0.0,60,0.017353
0.0,27,0.018238
0.0,69,0.020107
0.0,58,0.021981
0.0,37,0.02289
0.0,9,0.023299
0.0,132,0.030939
0.0,9,0.031455
0.0,29,0.032653
0.0,114,0.035521
0.0,6,0.035724
0.0,99,0.037971
0.0,86,0.040167
0.0,95,0.042586
0.0,124,0.045312
0.0,14,0.045666
0.0,19,0.046115
0.0,125,0.048783
0.0,14,0.049261
0.0,11,0.049553
0.0,59,0.050893
0.0,96,0.053083
0.0,82,0.055322
0.0,23,0.055956
0.0,131,0.059383
0.0,147,0.063282
0.0,249,0.069111
0.0,48,0.070217
0.0,382,0.078783
0.0,51,0.079945
0.0,175,0.083712
0.0,212,0.092823
0.0,29,0.093696
0.0,82,0.095827
0.0,41,0.096874
0.0,100,0.100176
0.0,92,0.104274
0.0,291,0.113427
0.0,200,0.117738
0.0,48,0.119269
0.0,17,0.119724
0.0,120,0.122587
0.0,13,0.122934
1.0,144,0.126065
0.0,61,0.127559
0.0,118,0.13015
0.0,238,0.13517
0.0,34,0.135932
0.0,149,0.139233
0.0,5,0.139402
0.0,54,0.140589
0.0,14,0.140931
0.0,13,0.141248
0.0,31,0.14195
0.0,192,0.14613
0.0,18,0.146568
0.0,286,0.152777
0.0,5,0.15301
0.0,63,0.15545
0.0,155,0.15881
0.0,46,0.159838
0.0,22,0.160357
0.0,20,0.160828
0.0,4,0.160957
0.0,12,0.161256
1.0,276,0.167231
0.0,12,0.167551
0.0,128,0.170541
0.0,31,0.171264
0.0,95,0.173532
0.0,27,0.174189
0.0,13,0.174518
0.0,33,0.175257
0.0,17,0.175667
0.0,18,0.176172
1.0,184,0.180187
0.0,41,0.181108
0.0,176,0.184843
0.0,63,0.187223
1.0,197,0.1919
1.0,137,0.19493
0.0,33,0.195687
1.0,331,0.204308
0.0,108,0.206756
0.0,246,0.212534
0.0,88,0.214514
0.0,139,0.217599
0.0,16,0.218004
0.0,29,0.218816
0.0,64,0.220911
0.0,31,0.221747
0.0,140,0.224701
1.0,254,0.230059
1.0,287,0.236318
0.0,262,0.242153
0.0,96,0.244283
0.0,15,0.244642
0.0,12,0.244943
0.0,86,0.246748
0.0,28,0.24737
0.0,85,0.249182
0.0,104,0.251819
0.0,12,0.252147
0.0,16,0.252533
0.0,99,0.255363
1.0,218,0.259958
0.0,89,0.261934
1.0,213,0.266515
1.0,157,0.270009
0.0,68,0.271552
0.0,17,0.272012
1.0,132,0.274819
0.0,27,0.27543
0.0,168,0.27904
0.0,193,0.283023
0.0,24,0.28357
0.0,79,0.285518
1.0,220,0.29188
1.0,242,0.297382
1.0,161,0.300776
0.0,19,0.301421
1.0,178,0.306056
1.0,227,0.311908
0.0,48,0.313213
0.0,38,0.314058
0.0,240,0.319779
0.0,22,0.320547
0.0,129,0.323841
0.0,142,0.326761
1.0,150,0.329855
0.0,28,0.330474
0.0,67,0.33187
1.0,124,0.33479
0.0,77,0.336548
0.0,18,0.336964
0.0,49,0.338001
1.0,304,0.344226
0.0,34,0.344982
0.0,54,0.346127
0.0,24,0.346656
0.0,37,0.347449
0.0,168,0.350875
1.0,175,0.355645
0.0,134,0.358477
0.0,69,0.35993
0.0,184,0.363714
0.0,71,0.365232
0.0,95,0.367251
1.0,447,0.376879
0.0,70,0.378379
0.0,12,0.378671
0.0,205,0.382907
0.0,83,0.384641
0.0,51,0.385802
0.0,133,0.390073
1.0,105,0.392311
0.0,159,0.395624
1.0,162,0.399045
0.0,117,0.401934
0.0,22,0.402454
0.0,4,0.402585
1.0,242,0.407828
0.0,46,0.408834
0.0,20,0.409281
0.0,119,0.411881
1.0,178,0.415548
0.0,14,0.415884
0.0,41,0.41677
0.0,104,0.419068
1.0,150,0.423331
0.0,173,0.426959
0.0,105,0.429172
0.0,16,0.429553
0.0,2,0.429636
0.0,12,0.429921
0.0,2,0.430003
1.0,252,0.435745
0.0,131,0.438575
0.0,4,0.438708
1.0,219,0.443257
0.0,230,0.447983
0.0,106,0.450223
0.0,40,0.451099
0.0,34,0.451911
0.0,23,0.452422
1.0,89,0.455382
0.0,120,0.458016
0.0,8,0.458229
0.0,83,0.459972
0.0,45,0.461022
0.0,25,0.461571
0.0,195,0.465613
0.0,43,0.466532
0.0,26,0.467107
1.0,141,0.470301
0.0,12,0.470612
0.0,29,0.471256
0.0,15,0.471745
1.0,99,0.473797
0.0,52,0.474894
0.0,195,0.479148
1.0,139,0.482037
1.0,220,0.486917
1.0,111,0.490276
1.0,158,0.493591
0.0,82,0.495309
1.0,84,0.497237
1.0,446,0.506899
0.0,15,0.507283
1.0,188,0.511243
1.0,170,0.514848
0.0,40,0.515844
0.0,22,0.516348
0.0,27,0.51695
0.0,257,0.523403
0.0,126,0.52611
0.0,182,0.529992
0.0,16,0.530373
1.0,95,0.532419
0.0,32,0.533117
1.0,125,0.536092
0.0,9,0.536349
0.0,13,0.536702
0.0,75,0.539427
0.0,70,0.541097
1.0,88,0.54329
0.0,9,0.543586
1.0,198,0.54843
1.0,238,0.554263
0.0,51,0.55574
0.0,64,0.557292
0.0,14,0.557644
0.0,209,0.562077
1.0,160,0.565398
1.0,68,0.567144
1.0,86,0.569275
0.0,54,0.570436
1.0,122,0.573448
1.0,215,0.578057
0.0,4,0.578191
1.0,150,0.581371
0.0,242,0.586778
1.0,43,0.588547
1.0,99,0.591988
0.0,123,0.594654
0.0,25,0.595224
0.0,21,0.59571
0.0,14,0.596048
1.0,365,0.604992
0.0,57,0.60649
0.0,73,0.608253
1.0,180,0.612382
0.0,78,0.614027
0.0,30,0.614678
1.0,128,0.617345
0.0,74,0.619473
0.0,41,0.620583
0.0,9,0.620817
0.0,85,0.622593
0.0,201,0.626808
1.0,187,0.630966
0.0,61,0.632306
0.0,38,0.633154
1.0,129,0.635838
1.0,79,0.637773
0.0,164,0.641272
0.0,64,0.642646
1.0,47,0.643735
1.0,82,0.645464
0.0,46,0.646454
0.0,43,0.647368
0.0,31,0.648041
0.0,9,0.648267
0.0,74,0.649811
0.0,34,0.650547
0.0,55,0.651795
0.0,55,0.653022
0.0,8,0.653427
0.0,2,0.653527
1.0,204,0.658498
0.0,37,0.659318
1.0,131,0.662033
1.0,92,0.663951
0.0,11,0.664226
0.0,85,0.666092
0.0,8,0.666328
