# {"t_start": 1662807958.7434518, "env_id": "Office-single-v1"} 
r,l,t
0.0,10,0.000634
0.0,13,0.001
0.0,75,0.002747
0.0,40,0.003661
0.0,18,0.004108
0.0,35,0.004916
0.0,20,0.00555
0.0,18,0.006011
0.0,42,0.007001
0.0,144,0.010614
0.0,6,0.010821
0.0,27,0.011478
0.0,102,0.013712
0.0,5,0.013867
0.0,48,0.014942
0.0,105,0.017269
0.0,29,0.017952
0.0,96,0.020085
0.0,6,0.020261
0.0,2,0.020346
0.0,47,0.021402
0.0,58,0.022962
0.0,57,0.024827
0.0,73,0.026934
0.0,19,0.027435
0.0,59,0.028763
0.0,97,0.030929
0.0,74,0.032575
0.0,42,0.033568
0.0,76,0.035236
0.0,62,0.036588
0.0,94,0.038772
0.0,115,0.041665
0.0,63,0.04307
0.0,45,0.044082
0.0,62,0.045445
0.0,111,0.047946
0.0,106,0.050226
0.0,35,0.051008
0.0,98,0.05345
0.0,82,0.055212
0.0,33,0.056027
0.0,57,0.057264
0.0,106,0.061016
0.0,51,0.062926
0.0,45,0.065
0.0,97,0.068455
0.0,324,0.07935
0.0,82,0.082005
0.0,173,0.085823
0.0,224,0.09128
0.0,87,0.094012
0.0,237,0.099149
0.0,40,0.100075
0.0,25,0.100663
0.0,47,0.101722
0.0,327,0.109225
0.0,203,0.11372
0.0,210,0.118282
0.0,27,0.118936
0.0,35,0.11974
0.0,2,0.119827
0.0,23,0.120367
0.0,2,0.120451
0.0,4,0.12058
1.0,164,0.125069
0.0,147,0.128825
0.0,38,0.129735
0.0,20,0.130215
0.0,26,0.130815
0.0,150,0.134062
0.0,259,0.13994
0.0,87,0.141915
1.0,142,0.145425
0.0,121,0.148179
0.0,32,0.148937
0.0,12,0.14925
0.0,42,0.150203
0.0,23,0.150741
0.0,57,0.151999
0.0,31,0.152718
0.0,223,0.158173
0.0,218,0.163338
0.0,166,0.167119
0.0,65,0.16861
0.0,50,0.16982
0.0,106,0.17232
0.0,38,0.173215
0.0,116,0.176018
0.0,114,0.178548
0.0,38,0.179418
0.0,12,0.179728
1.0,283,0.185929
0.0,124,0.188817
0.0,21,0.189506
0.0,161,0.19419
0.0,40,0.195137
1.0,124,0.197876
0.0,175,0.201673
0.0,14,0.202033
1.0,284,0.208787
0.0,28,0.209484
0.0,211,0.214362
0.0,57,0.215687
0.0,27,0.216328
0.0,198,0.220672
0.0,9,0.220923
0.0,140,0.224733
0.0,67,0.226784
0.0,112,0.229272
0.0,107,0.231636
0.0,14,0.231988
0.0,8,0.232205
1.0,232,0.238151
1.0,131,0.24223
1.0,239,0.248674
1.0,225,0.253827
0.0,181,0.260389
0.0,43,0.261754
0.0,12,0.262134
0.0,164,0.265766
0.0,97,0.268324
0.0,82,0.270119
0.0,13,0.270445
1.0,118,0.273314
0.0,61,0.275164
0.0,36,0.276038
0.0,47,0.277453
0.0,21,0.278041
0.0,253,0.284197
1.0,150,0.287846
0.0,65,0.28957
1.0,125,0.2933
0.0,29,0.294167
1.0,219,0.299026
0.0,42,0.299988
0.0,85,0.301859
1.0,247,0.307458
0.0,271,0.31333
0.0,8,0.313614
0.0,58,0.314876
0.0,209,0.319267
0.0,37,0.320089
0.0,37,0.320898
0.0,99,0.323067
0.0,34,0.324216
0.0,81,0.32675
1.0,231,0.331698
0.0,28,0.332343
0.0,60,0.333635
0.0,73,0.335264
0.0,63,0.336615
1.0,200,0.341156
0.0,18,0.3416
0.0,96,0.343851
0.0,24,0.344408
0.0,31,0.3451
1.0,275,0.351184
0.0,41,0.3521
1.0,142,0.355139
0.0,113,0.357941
1.0,140,0.362289
0.0,2,0.362397
0.0,51,0.363516
1.0,264,0.369105
0.0,264,0.375185
0.0,154,0.378498
0.0,245,0.383815
0.0,38,0.384673
0.0,29,0.385324
0.0,37,0.38615
1.0,213,0.391576
0.0,64,0.393499
0.0,91,0.395467
0.0,10,0.395733
1.0,190,0.399742
0.0,15,0.400105
1.0,132,0.402902
0.0,77,0.404549
0.0,103,0.406996
0.0,13,0.407329
0.0,64,0.408847
0.0,128,0.411591
0.0,18,0.412013
1.0,400,0.420514
1.0,150,0.424548
0.0,23,0.425487
0.0,26,0.426136
0.0,7,0.426331
0.0,15,0.426699
0.0,69,0.428202
0.0,35,0.42898
0.0,90,0.430887
0.0,296,0.437304
0.0,27,0.437927
1.0,92,0.440167
0.0,53,0.441344
0.0,17,0.441738
0.0,20,0.442308
0.0,13,0.442733
0.0,98,0.444803
0.0,34,0.445554
1.0,79,0.447397
0.0,22,0.447897
1.0,104,0.450115
0.0,10,0.450368
0.0,37,0.451182
1.0,155,0.454444
0.0,18,0.454867
1.0,240,0.461198
0.0,12,0.461559
1.0,176,0.465274
1.0,144,0.468353
0.0,158,0.471736
1.0,161,0.475584
0.0,14,0.475954
1.0,195,0.480084
0.0,35,0.480941
0.0,25,0.481669
0.0,19,0.482122
0.0,163,0.485587
