# {"t_start": 1662807678.4920268, "env_id": "Office-single-v0"} 
r,l,t
0.0,7,0.000564
0.0,77,0.002308
0.0,26,0.00292
0.0,14,0.003266
0.0,9,0.003506
0.0,23,0.004041
0.0,14,0.004389
0.0,5,0.004537
0.0,68,0.006012
0.0,65,0.00765
0.0,60,0.009644
0.0,57,0.011475
0.0,25,0.012227
0.0,92,0.015307
0.0,43,0.016914
0.0,81,0.019033
0.0,42,0.02036
0.0,60,0.022628
0.0,106,0.02655
0.0,50,0.029785
0.0,41,0.031076
0.0,94,0.033522
0.0,79,0.035619
0.0,57,0.037105
0.0,20,0.037684
0.0,41,0.038843
0.0,45,0.039913
0.0,74,0.041829
0.0,13,0.042172
0.0,50,0.043257
0.0,115,0.045975
0.0,32,0.04672
0.0,149,0.050038
0.0,53,0.051234
0.0,57,0.05257
0.0,37,0.053407
0.0,7,0.053602
0.0,80,0.055362
0.0,61,0.056688
0.0,39,0.057586
0.0,73,0.059176
0.0,74,0.060983
0.0,22,0.061535
0.0,91,0.064284
0.0,24,0.065084
0.0,18,0.065633
0.0,38,0.066641
0.0,16,0.06705
0.0,101,0.06929
0.0,18,0.069728
0.0,129,0.072587
0.0,11,0.072878
0.0,88,0.074811
0.0,91,0.076889
0.0,73,0.078735
0.0,69,0.080278
0.0,13,0.080597
0.0,98,0.082867
0.0,100,0.085057
0.0,78,0.086987
0.0,100,0.089205
0.0,60,0.090527
0.0,28,0.091176
1.0,66,0.092729
0.0,117,0.095478
0.0,14,0.095877
0.0,76,0.09844
0.0,264,0.104202
0.0,50,0.105404
0.0,5,0.105566
0.0,11,0.105849
0.0,33,0.106612
0.0,19,0.107068
0.0,69,0.108605
0.0,239,0.114041
0.0,14,0.11456
0.0,80,0.116346
0.0,80,0.118162
0.0,59,0.119505
1.0,284,0.125601
0.0,64,0.126989
0.0,58,0.128404
0.0,34,0.129257
0.0,278,0.136342
0.0,210,0.141848
0.0,150,0.145471
0.0,13,0.145826
1.0,157,0.149431
0.0,179,0.153368
0.0,82,0.155164
1.0,204,0.159604
0.0,6,0.159807
0.0,57,0.161106
0.0,27,0.161761
0.0,84,0.164531
1.0,180,0.168453
1.0,164,0.172138
0.0,83,0.17397
0.0,4,0.174107
0.0,51,0.175243
0.0,61,0.176579
0.0,10,0.176838
0.0,17,0.177331
0.0,4,0.177507
1.0,488,0.189636
0.0,173,0.193903
0.0,177,0.198684
1.0,263,0.204765
