# {"t_start": 1662807527.5492742, "env_id": "Office-single-v0"} 
r,l,t
0.0,68,0.001933
0.0,9,0.002195
0.0,15,0.00258
0.0,42,0.003542
0.0,55,0.00479
0.0,6,0.00497
0.0,25,0.005563
0.0,24,0.00641
0.0,40,0.007747
0.0,43,0.009271
0.0,26,0.009954
0.0,111,0.01248
0.0,45,0.013526
0.0,30,0.014229
0.0,103,0.016568
0.0,34,0.017371
0.0,122,0.020134
0.0,69,0.021649
0.0,32,0.022599
0.0,80,0.024367
0.0,74,0.026148
0.0,47,0.027217
0.0,16,0.027614
0.0,82,0.029406
0.0,52,0.030767
0.0,34,0.03158
0.0,38,0.032527
0.0,49,0.033603
0.0,20,0.034078
0.0,30,0.034779
0.0,48,0.035879
0.0,161,0.039847
0.0,111,0.043272
0.0,26,0.043919
0.0,21,0.04442
0.0,115,0.046939
0.0,21,0.047442
0.0,100,0.04963
0.0,57,0.050882
0.0,87,0.052837
0.0,28,0.05348
0.0,76,0.055135
0.0,35,0.056168
0.0,88,0.058932
0.0,56,0.060475
0.0,86,0.06273
0.0,51,0.064188
0.0,25,0.064974
0.0,70,0.067633
1.0,109,0.070842
0.0,105,0.07384
0.0,12,0.074586
0.0,47,0.077543
0.0,173,0.084138
0.0,31,0.085197
0.0,51,0.086456
0.0,72,0.088139
0.0,57,0.089665
0.0,123,0.092675
0.0,18,0.093176
0.0,69,0.09473
0.0,120,0.097446
0.0,12,0.097768
0.0,7,0.097965
0.0,55,0.09922
0.0,8,0.099445
0.0,117,0.102145
0.0,118,0.104809
0.0,297,0.112431
0.0,180,0.116502
0.0,5,0.116683
0.0,17,0.117105
0.0,12,0.117417
0.0,70,0.118982
0.0,65,0.120478
0.0,24,0.121057
0.0,126,0.124158
1.0,203,0.128837
0.0,54,0.130121
1.0,222,0.135051
0.0,16,0.135469
0.0,6,0.135649
0.0,20,0.136141
0.0,128,0.139024
0.0,143,0.14315
0.0,24,0.14377
0.0,106,0.146155
0.0,2,0.14635
0.0,55,0.14784
0.0,299,0.154695
0.0,184,0.159502
1.0,207,0.164229
1.0,154,0.167789
0.0,46,0.168865
0.0,23,0.169429
1.0,260,0.176215
0.0,233,0.181548
0.0,55,0.182877
0.0,59,0.184232
0.0,47,0.185338
0.0,11,0.185624
0.0,63,0.187061
0.0,32,0.187814
1.0,256,0.194053
0.0,41,0.195034
0.0,11,0.19533
1.0,205,0.199926
0.0,114,0.202482
0.0,188,0.206859
0.0,332,0.215326
0.0,153,0.218836
1.0,223,0.223967
0.0,151,0.22761
0.0,101,0.229921
0.0,12,0.230269
0.0,30,0.231077
1.0,267,0.237445
0.0,124,0.241927
0.0,10,0.24226
0.0,264,0.248372
0.0,63,0.250251
0.0,17,0.250715
1.0,238,0.256577
0.0,24,0.257237
1.0,117,0.260147
0.0,255,0.26596
0.0,66,0.26749
0.0,15,0.267873
0.0,12,0.268206
0.0,96,0.270299
0.0,35,0.271096
0.0,40,0.27199
1.0,213,0.277941
1.0,164,0.281652
0.0,444,0.292225
0.0,79,0.294331
0.0,109,0.297219
0.0,194,0.301498
0.0,101,0.303722
0.0,121,0.306507
0.0,58,0.307928
1.0,113,0.311678
1.0,400,0.321621
1.0,208,0.326511
0.0,124,0.329261
0.0,175,0.333183
0.0,48,0.334263
0.0,9,0.334506
0.0,20,0.334984
0.0,211,0.339981
1.0,153,0.345049
0.0,24,0.345668
0.0,38,0.34662
0.0,67,0.348178
1.0,193,0.352395
0.0,124,0.355229
0.0,69,0.357102
1.0,117,0.359804
1.0,259,0.365671
0.0,270,0.371576
0.0,133,0.375346
0.0,19,0.376317
1.0,117,0.378983
1.0,171,0.382831
0.0,33,0.383601
0.0,7,0.383798
0.0,24,0.384354
1.0,212,0.389322
0.0,56,0.390586
0.0,114,0.393171
0.0,11,0.393461
0.0,178,0.397351
0.0,33,0.398102
0.0,19,0.398553
0.0,49,0.399644
0.0,75,0.401281
0.0,93,0.403298
1.0,204,0.408495
0.0,16,0.409141
0.0,143,0.412728
1.0,307,0.419436
0.0,27,0.420079
0.0,99,0.422499
0.0,12,0.422818
0.0,110,0.425192
1.0,141,0.428347
0.0,40,0.429252
0.0,7,0.429447
0.0,113,0.431986
0.0,30,0.432664
0.0,9,0.432899
0.0,82,0.434695
1.0,271,0.440681
0.0,36,0.442227
1.0,132,0.445523
0.0,2,0.445627
0.0,107,0.447936
0.0,58,0.44925
0.0,69,0.450747
0.0,14,0.451093
0.0,10,0.45135
1.0,218,0.456683
0.0,142,0.459923
0.0,2,0.460018
0.0,75,0.461668
0.0,141,0.464762
0.0,76,0.466459
0.0,109,0.4688
1.0,265,0.47583
0.0,134,0.479495
1.0,97,0.481816
0.0,65,0.483302
1.0,124,0.485992
0.0,90,0.48799
0.0,4,0.488122
0.0,195,0.493101
1.0,159,0.496658
0.0,236,0.502001
0.0,53,0.503197
0.0,74,0.504825
0.0,121,0.507998
0.0,57,0.510071
0.0,111,0.512503
1.0,217,0.517141
0.0,203,0.5215
1.0,375,0.529993
1.0,221,0.534968
0.0,52,0.53634
0.0,51,0.537509
1.0,204,0.542777
1.0,215,0.548248
0.0,154,0.552321
0.0,330,0.559815
1.0,228,0.564928
1.0,191,0.569189
1.0,71,0.570765
1.0,218,0.577
0.0,20,0.577675
1.0,222,0.582689
1.0,161,0.586191
0.0,143,0.589582
1.0,71,0.591157
0.0,81,0.593005
0.0,164,0.596502
0.0,163,0.600289
1.0,207,0.604707
0.0,40,0.606012
0.0,30,0.606732
1.0,162,0.611389
0.0,46,0.61247
0.0,255,0.618012
0.0,80,0.619792
1.0,261,0.625935
0.0,20,0.626445
0.0,57,0.627721
1.0,122,0.630431
0.0,23,0.631026
0.0,46,0.632052
0.0,249,0.637444
1.0,191,0.642768
0.0,35,0.643738
0.0,105,0.646066
1.0,213,0.651008
