# {"t_start": 1662807580.470025, "env_id": "Office-single-v1"} 
r,l,t
0.0,24,0.001281
0.0,20,0.001795
0.0,29,0.002496
0.0,49,0.003704
0.0,20,0.004223
0.0,7,0.004423
0.0,19,0.004888
0.0,27,0.005532
0.0,21,0.006036
0.0,72,0.007877
0.0,58,0.009619
0.0,63,0.011085
0.0,75,0.012815
0.0,31,0.013556
0.0,37,0.01442
0.0,71,0.016063
0.0,47,0.017144
0.0,62,0.018549
0.0,12,0.018875
0.0,113,0.022352
0.0,30,0.023083
0.0,116,0.025705
0.0,99,0.027955
0.0,111,0.030424
0.0,44,0.031619
0.0,125,0.034699
0.0,4,0.034851
0.0,63,0.036308
0.0,69,0.038075
0.0,68,0.040042
0.0,104,0.043195
0.0,80,0.045188
0.0,50,0.046412
0.0,96,0.049296
0.0,18,0.050053
0.0,101,0.056129
0.0,173,0.0625
0.0,81,0.064885
0.0,124,0.068021
0.0,21,0.068566
0.0,132,0.071823
0.0,273,0.078075
0.0,330,0.085602
0.0,184,0.091729
0.0,18,0.092227
0.0,12,0.092553
0.0,10,0.092858
0.0,91,0.094973
0.0,6,0.095156
0.0,169,0.099008
0.0,14,0.099409
0.0,33,0.100238
0.0,27,0.101133
0.0,19,0.101625
0.0,45,0.102688
0.0,117,0.105582
0.0,37,0.106482
0.0,26,0.107116
0.0,156,0.110792
0.0,163,0.114558
0.0,27,0.11522
0.0,9,0.115469
0.0,267,0.122929
0.0,23,0.123625
0.0,240,0.129078
0.0,148,0.132472
1.0,239,0.138303
0.0,200,0.142959
0.0,11,0.143271
0.0,27,0.143958
0.0,197,0.148385
0.0,56,0.14969
0.0,197,0.155249
0.0,16,0.155722
0.0,2,0.155818
0.0,121,0.158614
0.0,145,0.16205
0.0,24,0.162663
0.0,25,0.163318
0.0,160,0.166971
0.0,76,0.168943
0.0,231,0.174389
0.0,168,0.178285
0.0,34,0.179114
1.0,175,0.183161
0.0,54,0.184448
0.0,51,0.185699
1.0,314,0.193692
1.0,232,0.199029
0.0,14,0.199406
0.0,43,0.200402
0.0,73,0.2023
0.0,342,0.210276
0.0,21,0.210844
0.0,99,0.213646
0.0,93,0.216314
0.0,110,0.219256
0.0,23,0.22058
0.0,47,0.22178
0.0,198,0.226608
0.0,62,0.228085
0.0,52,0.229305
1.0,138,0.232672
0.0,62,0.234407
0.0,24,0.235029
0.0,219,0.240486
1.0,174,0.244604
0.0,57,0.245952
0.0,259,0.251972
0.0,46,0.253521
1.0,180,0.258124
0.0,42,0.259125
0.0,8,0.259352
0.0,249,0.264995
1.0,247,0.271066
0.0,11,0.271474
0.0,47,0.272554
0.0,20,0.273037
0.0,19,0.273495
0.0,173,0.277474
0.0,111,0.279952
0.0,42,0.280921
0.0,114,0.283461
1.0,232,0.289777
0.0,157,0.293625
0.0,117,0.296322
0.0,289,0.303888
0.0,168,0.308322
1.0,225,0.314511
1.0,119,0.317297
0.0,83,0.319901
0.0,25,0.320854
0.0,12,0.321284
0.0,29,0.32207
0.0,25,0.322683
1.0,113,0.325276
0.0,12,0.325596
0.0,127,0.328472
1.0,189,0.332738
0.0,8,0.332968
0.0,169,0.336954
0.0,17,0.3374
1.0,153,0.340927
0.0,37,0.341786
0.0,64,0.343303
0.0,159,0.346773
0.0,28,0.347423
0.0,33,0.348189
0.0,157,0.351728
1.0,135,0.355704
0.0,201,0.360263
1.0,217,0.365311
