# {"t_start": 1662808095.234004, "env_id": "Office-single-v1"} 
r,l,t
0.0,36,0.001282
0.0,18,0.001733
0.0,47,0.002791
0.0,6,0.002968
0.0,51,0.004093
0.0,29,0.004751
0.0,8,0.004965
0.0,32,0.005689
0.0,52,0.007095
0.0,43,0.008185
0.0,45,0.00918
0.0,108,0.011525
0.0,31,0.012219
0.0,31,0.013053
0.0,101,0.015449
0.0,28,0.016111
0.0,80,0.017887
0.0,36,0.018706
0.0,77,0.020405
0.0,39,0.021277
0.0,48,0.022348
0.0,99,0.024507
0.0,40,0.025393
0.0,84,0.027167
0.0,10,0.027423
0.0,143,0.030571
0.0,18,0.031044
0.0,79,0.033578
0.0,57,0.035412
0.0,10,0.0357
0.0,8,0.035929
0.0,28,0.036578
0.0,90,0.038538
0.0,62,0.039891
0.0,96,0.04214
0.0,21,0.042649
0.0,26,0.043244
0.0,83,0.045017
0.0,26,0.04561
0.0,86,0.048034
0.0,84,0.050979
0.0,94,0.05426
0.0,32,0.05534
0.0,111,0.058524
0.0,44,0.063625
0.0,61,0.066517
0.0,138,0.070876
0.0,28,0.071564
0.0,337,0.079021
0.0,12,0.079359
0.0,256,0.085259
0.0,70,0.086854
0.0,44,0.087875
0.0,27,0.088522
0.0,37,0.089376
0.0,92,0.091422
0.0,12,0.091732
0.0,35,0.092568
0.0,13,0.092892
0.0,33,0.09365
0.0,14,0.093998
0.0,119,0.096631
0.0,44,0.097811
0.0,48,0.099209
0.0,156,0.102952
0.0,201,0.107459
0.0,139,0.11058
0.0,244,0.116183
0.0,217,0.12099
0.0,80,0.122847
0.0,171,0.126633
0.0,138,0.130107
0.0,192,0.135557
0.0,12,0.135905
0.0,305,0.142674
0.0,126,0.145526
0.0,70,0.147318
0.0,41,0.148278
0.0,14,0.14863
0.0,107,0.151017
0.0,205,0.15556
1.0,181,0.15957
0.0,149,0.16283
0.0,233,0.168944
0.0,223,0.17385
0.0,33,0.174625
0.0,117,0.177248
0.0,10,0.177522
0.0,84,0.179376
0.0,105,0.181966
0.0,285,0.188257
1.0,297,0.194755
0.0,28,0.195447
1.0,167,0.199944
0.0,78,0.201876
1.0,132,0.204859
0.0,147,0.20808
0.0,146,0.211299
0.0,11,0.211589
0.0,10,0.211847
0.0,126,0.214811
0.0,81,0.216617
0.0,21,0.217124
0.0,52,0.218287
1.0,238,0.224131
0.0,15,0.224614
0.0,29,0.225636
0.0,188,0.230576
0.0,145,0.234444
0.0,38,0.235373
0.0,195,0.239655
1.0,197,0.244481
0.0,64,0.246483
1.0,256,0.252193
0.0,19,0.252713
0.0,35,0.253491
0.0,58,0.254834
0.0,159,0.258298
0.0,4,0.258433
0.0,182,0.262374
0.0,10,0.262636
0.0,80,0.264538
1.0,203,0.270361
1.0,181,0.27463
0.0,87,0.276652
0.0,162,0.280501
0.0,47,0.281616
1.0,221,0.28751
1.0,173,0.29188
0.0,122,0.294954
0.0,159,0.2991
1.0,232,0.304635
1.0,237,0.309735
0.0,105,0.312026
1.0,194,0.316376
1.0,156,0.319735
0.0,69,0.321288
0.0,77,0.322995
0.0,31,0.323695
0.0,41,0.324602
0.0,23,0.325127
0.0,67,0.326572
0.0,157,0.330508
0.0,31,0.33127
0.0,142,0.335515
0.0,26,0.336143
0.0,40,0.33704
0.0,23,0.337567
0.0,143,0.340591
0.0,11,0.340867
1.0,245,0.346038
0.0,27,0.346839
1.0,180,0.350695
1.0,319,0.357786
0.0,56,0.358994
1.0,157,0.362309
0.0,39,0.363184
0.0,53,0.364534
1.0,108,0.367946
0.0,2,0.36806
0.0,126,0.370804
0.0,10,0.371063
1.0,142,0.374104
0.0,114,0.376719
0.0,190,0.381084
0.0,17,0.381496
0.0,56,0.382714
1.0,147,0.385842
0.0,45,0.386828
0.0,123,0.389789
0.0,109,0.392137
1.0,180,0.396017
0.0,4,0.396153
0.0,37,0.397052
0.0,39,0.398045
0.0,73,0.400507
0.0,23,0.401073
0.0,11,0.401355
0.0,16,0.401742
0.0,108,0.404059
0.0,40,0.404954
0.0,21,0.405445
0.0,200,0.409705
0.0,94,0.411758
0.0,14,0.412103
1.0,142,0.415441
0.0,32,0.416172
0.0,25,0.416734
1.0,68,0.418219
0.0,16,0.418599
1.0,200,0.422883
0.0,74,0.424542
0.0,23,0.425072
0.0,29,0.425722
0.0,171,0.429342
0.0,12,0.429643
1.0,239,0.435597
1.0,157,0.438977
0.0,111,0.441349
1.0,105,0.443564
0.0,100,0.445701
0.0,49,0.447044
1.0,98,0.449159
0.0,56,0.450377
0.0,145,0.453451
0.0,4,0.453584
0.0,30,0.454248
0.0,14,0.454651
0.0,20,0.455108
0.0,60,0.456567
0.0,31,0.45748
0.0,98,0.459608
0.0,8,0.459828
0.0,5,0.459979
0.0,85,0.461811
0.0,56,0.463038
0.0,125,0.466584
0.0,54,0.467849
0.0,31,0.468553
1.0,73,0.470137
0.0,10,0.470398
1.0,178,0.474178
0.0,104,0.476409
0.0,95,0.478678
0.0,27,0.479298
0.0,2,0.479382
0.0,24,0.480143
0.0,14,0.480502
0.0,38,0.481342
0.0,18,0.481766
1.0,104,0.483987
0.0,103,0.486299
