# {"t_start": 1662807557.752316, "env_id": "Office-single-v0"} 
r,l,t
0.0,19,0.000839
0.0,16,0.001271
0.0,2,0.001364
0.0,26,0.001993
0.0,26,0.002656
0.0,43,0.003647
0.0,55,0.005383
0.0,42,0.006705
0.0,105,0.009262
0.0,11,0.009571
0.0,47,0.010641
0.0,7,0.010842
0.0,34,0.011615
0.0,104,0.013911
0.0,40,0.014842
0.0,28,0.015489
0.0,77,0.01721
0.0,54,0.018384
0.0,34,0.019417
0.0,188,0.023658
0.0,93,0.025651
0.0,33,0.026388
0.0,21,0.026936
0.0,7,0.027125
0.0,47,0.028153
0.0,44,0.029122
0.0,99,0.031669
0.0,52,0.032879
0.0,63,0.034297
0.0,90,0.036495
0.0,44,0.037666
0.0,59,0.039993
0.0,81,0.041796
0.0,42,0.04274
0.0,61,0.044238
0.0,68,0.045805
0.0,98,0.047953
0.0,27,0.048578
0.0,76,0.050195
0.0,114,0.052974
0.0,51,0.054165
0.0,4,0.054307
0.0,85,0.057543
0.0,88,0.059863
0.0,27,0.060607
0.0,77,0.062579
0.0,104,0.065259
0.0,128,0.06935
0.0,92,0.072785
0.0,133,0.076565
0.0,67,0.079142
0.0,9,0.079554
0.0,33,0.080853
0.0,112,0.086023
0.0,17,0.086768
0.0,99,0.089042
1.0,111,0.091747
0.0,62,0.093196
0.0,75,0.095011
0.0,140,0.098244
0.0,37,0.099133
0.0,269,0.105464
0.0,14,0.106204
0.0,14,0.10664
0.0,7,0.106847
0.0,176,0.111035
1.0,342,0.118409
0.0,12,0.118964
0.0,110,0.121448
0.0,86,0.123584
0.0,95,0.125722
0.0,23,0.126275
0.0,36,0.127147
1.0,145,0.130369
0.0,70,0.131914
0.0,13,0.132236
0.0,259,0.138249
0.0,28,0.139196
0.0,18,0.13974
0.0,183,0.144091
0.0,41,0.145049
1.0,265,0.151128
0.0,169,0.155324
1.0,242,0.161008
0.0,38,0.162041
0.0,18,0.162502
0.0,296,0.169493
0.0,12,0.169858
1.0,289,0.177419
0.0,64,0.178942
0.0,122,0.181775
0.0,28,0.182451
0.0,159,0.186235
1.0,152,0.189758
0.0,170,0.193607
1.0,254,0.199126
0.0,195,0.203422
0.0,22,0.203986
0.0,110,0.207283
0.0,11,0.207607
0.0,24,0.208186
0.0,78,0.209917
0.0,205,0.214492
1.0,139,0.217652
0.0,216,0.22279
0.0,99,0.225025
0.0,69,0.22657
1.0,241,0.231927
0.0,55,0.233183
1.0,305,0.241462
0.0,171,0.245862
1.0,212,0.252226
1.0,254,0.25929
0.0,180,0.263433
0.0,69,0.265003
0.0,25,0.265588
0.0,169,0.269553
0.0,41,0.270518
1.0,242,0.28131
0.0,158,0.284742
0.0,37,0.285862
0.0,14,0.286266
0.0,281,0.292643
1.0,257,0.298599
0.0,129,0.301407
0.0,53,0.302664
0.0,46,0.303754
0.0,68,0.306384
0.0,79,0.308442
1.0,232,0.314215
1.0,189,0.318952
0.0,8,0.319191
0.0,38,0.320048
1.0,152,0.323609
0.0,63,0.324989
1.0,168,0.328657
0.0,124,0.331357
0.0,31,0.332053
0.0,4,0.332177
0.0,199,0.336643
0.0,163,0.341118
0.0,109,0.343565
0.0,206,0.347983
0.0,18,0.348415
0.0,38,0.349301
1.0,226,0.354731
0.0,79,0.356731
0.0,4,0.356872
0.0,169,0.360698
0.0,44,0.361711
0.0,37,0.362571
1.0,74,0.364232
0.0,8,0.364454
1.0,154,0.367818
0.0,163,0.371946
0.0,14,0.372574
0.0,40,0.373699
0.0,147,0.376888
0.0,19,0.377341
1.0,274,0.383404
0.0,2,0.383502
0.0,58,0.384784
0.0,9,0.385018
0.0,50,0.386352
0.0,73,0.387954
0.0,9,0.388189
0.0,100,0.390428
0.0,145,0.393505
0.0,75,0.395164
0.0,248,0.400404
1.0,343,0.408648
1.0,95,0.410771
1.0,185,0.414712
0.0,41,0.415619
0.0,2,0.415706
0.0,50,0.416789
0.0,107,0.419298
0.0,93,0.42134
1.0,205,0.425872
0.0,302,0.432458
0.0,118,0.434991
0.0,161,0.43942
1.0,109,0.441814
0.0,179,0.445685
0.0,83,0.447491
0.0,48,0.448532
0.0,79,0.450265
0.0,80,0.452256
0.0,24,0.452829
0.0,63,0.454209
0.0,44,0.455179
0.0,92,0.457638
0.0,19,0.458127
0.0,104,0.460501
0.0,13,0.460841
0.0,100,0.463059
1.0,376,0.472075
0.0,13,0.472527
0.0,81,0.474296
0.0,68,0.475768
0.0,56,0.47698
1.0,265,0.482966
0.0,91,0.484947
0.0,119,0.487766
1.0,232,0.493105
1.0,100,0.495468
0.0,64,0.496866
0.0,19,0.497304
1.0,231,0.50229
0.0,139,0.506531
0.0,21,0.507073
0.0,104,0.509313
0.0,62,0.510686
0.0,78,0.512419
1.0,219,0.517105
1.0,190,0.521426
0.0,243,0.527021
0.0,71,0.528663
0.0,47,0.529711
0.0,153,0.533166
0.0,7,0.533381
0.0,109,0.53571
0.0,13,0.536051
0.0,10,0.536376
0.0,156,0.540418
0.0,330,0.548627
0.0,103,0.550872
0.0,179,0.554934
1.0,83,0.556896
1.0,260,0.562601
1.0,139,0.565672
0.0,42,0.566639
1.0,124,0.569342
1.0,82,0.571737
0.0,13,0.572572
0.0,178,0.576717
0.0,13,0.577046
0.0,10,0.577301
1.0,102,0.579603
1.0,76,0.581238
0.0,57,0.582451
0.0,50,0.583541
1.0,144,0.586902
0.0,62,0.588255
0.0,123,0.591402
0.0,10,0.591683
1.0,203,0.596144
1.0,216,0.600724
1.0,165,0.605092
0.0,110,0.607985
0.0,43,0.609113
0.0,38,0.609981
1.0,96,0.612083
0.0,171,0.615832
0.0,85,0.617705
0.0,173,0.621658
0.0,75,0.623487
0.0,11,0.623764
0.0,42,0.624705
1.0,302,0.631233
1.0,146,0.634365
0.0,142,0.637977
0.0,105,0.640967
1.0,177,0.64477
0.0,58,0.646028
0.0,47,0.647047
1.0,281,0.653302
0.0,17,0.65372
1.0,309,0.660546
0.0,38,0.661389
0.0,73,0.66296
0.0,172,0.666594
1.0,162,0.670101
1.0,121,0.673955
1.0,122,0.676622
0.0,74,0.678213
0.0,104,0.68044
0.0,89,0.682339
0.0,97,0.684395
0.0,10,0.684646
0.0,57,0.686094
1.0,118,0.688684
1.0,257,0.694357
0.0,64,0.695751
0.0,35,0.69653
0.0,137,0.69946
1.0,203,0.704189
1.0,92,0.707174
0.0,146,0.710302
0.0,41,0.711241
0.0,16,0.71169
0.0,86,0.71353
0.0,201,0.717876
0.0,194,0.722678
1.0,62,0.724049
1.0,181,0.728067
1.0,92,0.730052
0.0,182,0.733929
0.0,61,0.735252
1.0,167,0.740035
0.0,87,0.741954
1.0,83,0.743744
0.0,62,0.745085
1.0,118,0.747595
0.0,2,0.747678
0.0,109,0.750106
0.0,21,0.750609
0.0,80,0.752614
0.0,65,0.7541
1.0,47,0.75519
0.0,13,0.755529
0.0,31,0.756402
0.0,152,0.759898
1.0,242,0.765219
0.0,103,0.767484
0.0,52,0.768618
1.0,92,0.770908
0.0,5,0.771307
0.0,127,0.775006
0.0,37,0.775995
0.0,254,0.782211
0.0,139,0.785187
0.0,2,0.785448
1.0,132,0.788393
1.0,153,0.791821
1.0,47,0.792872
0.0,212,0.797804
0.0,73,0.799429
1.0,59,0.800727
0.0,14,0.801071
1.0,112,0.803709
0.0,58,0.805903
0.0,253,0.811915
0.0,70,0.813444
