# {"t_start": 1662807497.2986822, "env_id": "Office-single-v0"} 
r,l,t
0.0,44,0.001471
0.0,24,0.002076
0.0,9,0.002331
0.0,36,0.003182
0.0,78,0.005117
0.0,15,0.005553
0.0,9,0.005816
0.0,2,0.005908
0.0,33,0.006829
0.0,60,0.008344
0.0,9,0.00863
0.0,46,0.009724
0.0,45,0.010795
0.0,26,0.011429
0.0,58,0.012792
0.0,82,0.015162
0.0,15,0.015573
0.0,32,0.016345
0.0,40,0.01743
0.0,19,0.017911
0.0,131,0.020868
0.0,27,0.021492
0.0,54,0.022704
0.0,45,0.023711
0.0,178,0.028439
0.0,8,0.02877
0.0,27,0.029421
0.0,6,0.029604
0.0,18,0.030048
0.0,111,0.032512
0.0,59,0.033857
0.0,54,0.035079
0.0,68,0.036617
0.0,96,0.038876
0.0,19,0.039343
0.0,38,0.040514
0.0,173,0.04496
0.0,8,0.045275
0.0,146,0.049275
0.0,50,0.050638
0.0,61,0.052116
0.0,27,0.053052
0.0,31,0.053782
0.0,138,0.056998
0.0,75,0.059113
0.0,10,0.059446
0.0,203,0.065403
0.0,7,0.065666
0.0,46,0.066764
0.0,43,0.067759
0.0,67,0.069331
0.0,38,0.070811
0.0,46,0.072563
0.0,66,0.075324
0.0,102,0.078783
0.0,100,0.08104
0.0,51,0.082284
0.0,73,0.083945
0.0,38,0.084819
0.0,30,0.085506
0.0,209,0.090016
0.0,15,0.090543
0.0,19,0.091039
0.0,35,0.092216
0.0,96,0.095004
0.0,55,0.096262
1.0,198,0.100801
0.0,17,0.101237
0.0,10,0.101499
1.0,144,0.104703
0.0,61,0.106062
0.0,149,0.109566
0.0,94,0.111744
0.0,17,0.112174
0.0,94,0.114256
0.0,17,0.1147
0.0,77,0.116486
0.0,112,0.118966
0.0,215,0.123726
0.0,73,0.125718
0.0,9,0.12647
0.0,38,0.12764
0.0,198,0.132005
0.0,182,0.136163
1.0,106,0.138608
1.0,170,0.143032
0.0,7,0.143277
0.0,47,0.144334
0.0,114,0.146831
0.0,667,0.16258
0.0,64,0.164075
1.0,175,0.168009
0.0,134,0.17142
0.0,114,0.174156
0.0,162,0.177948
0.0,30,0.178686
0.0,82,0.180491
1.0,188,0.184595
0.0,31,0.185324
1.0,78,0.187056
0.0,59,0.188383
0.0,45,0.189405
0.0,14,0.189745
0.0,31,0.190605
0.0,56,0.19211
0.0,204,0.197033
0.0,245,0.202386
0.0,102,0.204908
1.0,250,0.211117
0.0,139,0.214214
1.0,152,0.217632
0.0,98,0.219784
1.0,146,0.223008
0.0,181,0.228379
0.0,89,0.230788
0.0,12,0.231126
0.0,60,0.232686
0.0,108,0.235774
0.0,20,0.236451
0.0,259,0.243186
0.0,28,0.243948
0.0,231,0.249395
0.0,88,0.25139
0.0,44,0.252407
1.0,137,0.255372
0.0,225,0.261211
0.0,62,0.262617
1.0,251,0.267998
0.0,28,0.268637
0.0,31,0.269342
0.0,92,0.271365
0.0,120,0.274207
0.0,45,0.275222
