# {"t_start": 1662807852.5913658, "env_id": "Office-single-v1"} 
r,l,t
0.0,26,0.000945
0.0,4,0.001089
0.0,7,0.001285
0.0,39,0.002155
0.0,14,0.002495
0.0,59,0.003859
0.0,81,0.00559
0.0,22,0.006116
0.0,43,0.007255
0.0,57,0.008763
0.0,45,0.009998
0.0,72,0.011522
0.0,13,0.011838
0.0,4,0.011964
0.0,86,0.013728
0.0,47,0.014719
0.0,42,0.015604
0.0,58,0.016828
0.0,63,0.018238
0.0,47,0.019215
0.0,32,0.019895
0.0,105,0.02205
0.0,102,0.02418
0.0,83,0.02588
0.0,72,0.027533
0.0,81,0.029969
0.0,132,0.032796
0.0,21,0.033287
0.0,54,0.034446
0.0,50,0.035568
0.0,36,0.036335
0.0,40,0.037185
0.0,85,0.039091
0.0,120,0.041615
0.0,48,0.042995
0.0,65,0.044384
0.0,101,0.047707
0.0,170,0.054225
0.0,247,0.06525
0.0,71,0.067407
0.0,14,0.067799
0.0,20,0.068263
0.0,98,0.070353
0.0,229,0.075311
0.0,44,0.076553
0.0,24,0.07712
0.0,46,0.078143
0.0,9,0.078371
0.0,157,0.081653
0.0,180,0.085685
0.0,19,0.086154
0.0,30,0.086825
0.0,89,0.088714
0.0,78,0.090395
0.0,15,0.09075
0.0,293,0.097791
0.0,161,0.101197
0.0,8,0.101424
0.0,14,0.101766
0.0,234,0.106773
0.0,52,0.107961
0.0,43,0.109032
0.0,64,0.11051
0.0,115,0.112994
0.0,197,0.117294
0.0,47,0.118362
0.0,36,0.11916
0.0,208,0.123509
0.0,72,0.12514
0.0,185,0.129943
0.0,32,0.130692
0.0,202,0.134894
0.0,14,0.135275
0.0,162,0.138678
0.0,176,0.142682
0.0,140,0.145682
0.0,20,0.146157
0.0,211,0.150772
0.0,71,0.152313
1.0,148,0.155478
0.0,109,0.157823
0.0,74,0.159522
1.0,193,0.164251
0.0,106,0.166562
0.0,172,0.170223
0.0,65,0.171635
0.0,39,0.172522
0.0,156,0.176063
0.0,170,0.17968
0.0,24,0.180238
0.0,155,0.183523
1.0,121,0.186337
0.0,135,0.189203
0.0,165,0.192684
0.0,19,0.193148
0.0,70,0.195133
0.0,70,0.196933
0.0,77,0.198582
0.0,36,0.199379
0.0,13,0.199691
0.0,24,0.200232
1.0,184,0.204091
0.0,122,0.206675
1.0,168,0.21047
0.0,14,0.210837
0.0,208,0.215165
1.0,325,0.222895
0.0,27,0.223605
1.0,266,0.230371
0.0,158,0.233726
0.0,22,0.234241
0.0,8,0.234453
0.0,80,0.23651
1.0,221,0.241418
0.0,131,0.244413
