# {"t_start": 1662808087.683022, "env_id": "Office-single-v0"} 
r,l,t
0.0,42,0.001376
0.0,29,0.002083
0.0,22,0.002613
0.0,10,0.002883
0.0,20,0.003371
0.0,2,0.003456
0.0,30,0.004159
0.0,58,0.00547
0.0,19,0.006205
0.0,32,0.007069
0.0,36,0.007991
0.0,23,0.008544
0.0,29,0.009229
0.0,83,0.011114
0.0,27,0.011782
0.0,142,0.015055
0.0,27,0.015858
0.0,83,0.018861
0.0,33,0.019757
0.0,53,0.021059
0.0,20,0.021575
0.0,27,0.022243
0.0,49,0.023398
0.0,17,0.023998
0.0,25,0.024998
0.0,87,0.032788
0.0,81,0.035166
0.0,83,0.037196
0.0,93,0.03946
0.0,17,0.039918
0.0,109,0.042637
0.0,10,0.042936
0.0,129,0.045904
0.0,25,0.046516
0.0,31,0.047254
0.0,55,0.048667
0.0,59,0.050461
0.0,18,0.050974
0.0,53,0.05249
0.0,27,0.053327
0.0,47,0.054653
0.0,112,0.057675
0.0,41,0.058901
0.0,89,0.06123
0.0,44,0.06228
0.0,44,0.06331
0.0,47,0.064638
0.0,38,0.065564
0.0,66,0.067136
0.0,82,0.06899
0.0,140,0.0723
0.0,70,0.073924
0.0,29,0.074617
0.0,71,0.076232
0.0,29,0.076923
0.0,63,0.078369
0.0,35,0.079208
0.0,162,0.083443
0.0,138,0.087191
0.0,104,0.089566
0.0,136,0.092679
0.0,51,0.093874
1.0,121,0.096798
0.0,55,0.098389
0.0,86,0.100394
0.0,10,0.100672
0.0,89,0.102712
0.0,123,0.105467
0.0,196,0.110101
0.0,176,0.114088
0.0,76,0.115961
0.0,163,0.120582
0.0,40,0.12156
1.0,833,0.140308
1.0,121,0.143231
0.0,219,0.148155
0.0,2,0.148268
0.0,63,0.150065
0.0,133,0.153858
1.0,168,0.157681
0.0,10,0.15796
0.0,77,0.159709
1.0,170,0.163562
0.0,237,0.16929
0.0,15,0.169705
0.0,136,0.172858
0.0,240,0.17833
1.0,116,0.181043
0.0,139,0.185305
0.0,14,0.185712
0.0,41,0.186664
0.0,13,0.186998
0.0,200,0.192291
1.0,201,0.197282
0.0,10,0.19777
0.0,24,0.198374
0.0,122,0.201098
