# {"t_start": 1662807625.487846, "env_id": "Office-single-v1"} 
r,l,t
0.0,53,0.00225
0.0,12,0.002602
0.0,11,0.002925
0.0,17,0.003327
0.0,43,0.004264
0.0,24,0.004811
0.0,45,0.00582
0.0,27,0.006416
0.0,2,0.006497
0.0,48,0.00756
0.0,80,0.009772
0.0,22,0.0103
0.0,50,0.01141
0.0,50,0.012562
0.0,36,0.013498
0.0,85,0.015488
0.0,21,0.016155
0.0,117,0.018739
0.0,32,0.019495
0.0,77,0.021181
0.0,14,0.02152
0.0,134,0.024527
0.0,63,0.025916
0.0,57,0.027123
0.0,24,0.027664
0.0,62,0.029013
0.0,149,0.032078
0.0,12,0.032377
0.0,88,0.034317
0.0,56,0.036202
0.0,26,0.03702
0.0,8,0.037233
0.0,101,0.039694
0.0,29,0.040421
0.0,89,0.042933
0.0,34,0.044547
0.0,21,0.045594
0.0,10,0.046017
0.0,28,0.046871
0.0,56,0.048251
0.0,37,0.049291
0.0,120,0.052068
0.0,141,0.060083
0.0,20,0.060938
0.0,239,0.066461
0.0,24,0.067371
0.0,8,0.067689
0.0,159,0.072077
0.0,405,0.080992
0.0,342,0.088541
0.0,78,0.090284
0.0,174,0.094167
0.0,49,0.095278
0.0,8,0.095497
0.0,191,0.099982
0.0,113,0.103325
0.0,67,0.104831
0.0,54,0.106019
0.0,133,0.1089
0.0,265,0.114578
0.0,228,0.119823
0.0,38,0.120717
0.0,34,0.121502
0.0,280,0.128184
0.0,8,0.128447
0.0,234,0.133616
0.0,13,0.133976
0.0,189,0.139135
0.0,8,0.139391
1.0,180,0.143377
0.0,151,0.146695
0.0,47,0.147822
0.0,189,0.152466
0.0,195,0.156746
0.0,38,0.15766
0.0,69,0.159169
0.0,23,0.159709
0.0,75,0.161351
0.0,67,0.162829
1.0,232,0.168333
1.0,137,0.171886
0.0,81,0.173681
0.0,73,0.175288
0.0,60,0.176596
0.0,59,0.177936
0.0,282,0.18416
0.0,192,0.188334
0.0,161,0.191905
0.0,130,0.194715
0.0,128,0.197479
0.0,117,0.200038
0.0,42,0.201027
1.0,128,0.204868
0.0,187,0.209013
0.0,72,0.210615
0.0,4,0.210749
0.0,17,0.211161
0.0,2,0.211247
0.0,33,0.212002
0.0,17,0.212408
0.0,77,0.21413
0.0,43,0.215301
0.0,2,0.215493
0.0,153,0.219775
1.0,301,0.226791
1.0,209,0.231844
1.0,162,0.240603
0.0,95,0.244104
1.0,277,0.255098
0.0,18,0.255599
0.0,153,0.260963
0.0,209,0.266379
0.0,76,0.269589
1.0,119,0.272524
0.0,123,0.275488
0.0,36,0.276711
0.0,6,0.27703
0.0,127,0.280693
0.0,41,0.281703
0.0,29,0.282701
0.0,136,0.286475
0.0,31,0.287189
1.0,255,0.292847
0.0,39,0.293778
0.0,193,0.298099
1.0,229,0.303616
0.0,81,0.305736
0.0,28,0.30655
1.0,257,0.31278
0.0,115,0.315259
0.0,198,0.319719
0.0,42,0.320658
0.0,100,0.322863
0.0,7,0.323065
0.0,24,0.323616
1.0,112,0.326101
0.0,262,0.331774
0.0,18,0.332237
1.0,216,0.337664
0.0,17,0.338111
1.0,162,0.341759
0.0,84,0.343573
0.0,17,0.343973
0.0,34,0.344734
1.0,155,0.347985
1.0,168,0.351883
0.0,180,0.355622
1.0,217,0.360183
0.0,120,0.362711
0.0,35,0.363481
0.0,5,0.363628
1.0,187,0.36793
0.0,105,0.370418
0.0,46,0.371445
1.0,116,0.37393
0.0,46,0.37494
0.0,14,0.375284
0.0,97,0.377876
1.0,112,0.380274
0.0,75,0.381864
1.0,224,0.386807
0.0,22,0.387326
1.0,127,0.390062
0.0,192,0.394253
1.0,102,0.396427
1.0,189,0.400469
0.0,110,0.403451
1.0,325,0.410221
0.0,39,0.411088
0.0,116,0.413552
0.0,202,0.418057
0.0,145,0.421123
1.0,141,0.424189
0.0,34,0.42494
1.0,198,0.429109
1.0,125,0.431747
0.0,34,0.43251
1.0,299,0.439704
0.0,200,0.444075
1.0,186,0.447946
0.0,2,0.448034
0.0,25,0.448585
0.0,63,0.450194
1.0,50,0.451343
1.0,171,0.454967
0.0,15,0.455334
0.0,90,0.457303
1.0,77,0.458965
0.0,15,0.459323
0.0,13,0.459642
0.0,8,0.459855
0.0,22,0.460353
0.0,71,0.461876
0.0,132,0.464718
1.0,125,0.46779
1.0,173,0.471768
1.0,211,0.476483
0.0,55,0.477803
0.0,66,0.479259
0.0,156,0.482884
0.0,114,0.485479
1.0,249,0.490896
1.0,125,0.493558
0.0,154,0.496804
0.0,10,0.497059
0.0,8,0.49727
1.0,491,0.508729
1.0,235,0.513957
0.0,214,0.518883
0.0,14,0.519315
1.0,74,0.520913
0.0,10,0.521174
1.0,242,0.526506
0.0,52,0.527713
0.0,43,0.528656
0.0,49,0.529716
0.0,105,0.531972
0.0,22,0.532491
1.0,88,0.534528
0.0,27,0.535661
1.0,137,0.53917
1.0,304,0.546527
0.0,9,0.546774
1.0,104,0.549204
0.0,85,0.551051
0.0,33,0.551806
1.0,198,0.556047
1.0,638,0.570703
0.0,83,0.572504
1.0,78,0.574141
0.0,72,0.575658
