# {"t_start": 1662807708.808598, "env_id": "Office-single-v0"} 
r,l,t
0.0,26,0.00103
0.0,34,0.001857
0.0,67,0.003455
0.0,11,0.003753
0.0,37,0.004604
0.0,11,0.004895
0.0,38,0.005925
0.0,12,0.006284
0.0,35,0.007146
0.0,25,0.007749
0.0,190,0.012091
0.0,2,0.012251
0.0,40,0.01349
0.0,17,0.014155
0.0,35,0.015035
0.0,8,0.015259
0.0,88,0.017239
0.0,44,0.018298
0.0,11,0.01859
0.0,18,0.019029
0.0,101,0.021272
0.0,23,0.021824
0.0,27,0.022461
0.0,61,0.023826
0.0,12,0.024167
0.0,74,0.025865
0.0,59,0.027388
0.0,18,0.027845
0.0,34,0.028625
0.0,88,0.03065
0.0,13,0.031008
0.0,43,0.032094
0.0,75,0.033792
0.0,22,0.034302
0.0,61,0.035829
0.0,57,0.037177
0.0,28,0.037848
0.0,14,0.038195
0.0,28,0.038832
0.0,105,0.041514
0.0,117,0.045609
0.0,57,0.047676
0.0,4,0.047863
0.0,10,0.048163
0.0,31,0.049123
0.0,47,0.050573
0.0,18,0.051094
0.0,56,0.053654
0.0,193,0.063329
0.0,107,0.065729
0.0,68,0.067331
0.0,20,0.067815
0.0,102,0.070341
0.0,68,0.071969
0.0,39,0.072938
0.0,69,0.074471
0.0,15,0.074841
0.0,65,0.076341
0.0,46,0.077423
0.0,50,0.078589
0.0,65,0.080875
0.0,55,0.082601
0.0,39,0.08352
0.0,81,0.085359
0.0,48,0.086518
0.0,110,0.088931
0.0,94,0.091038
0.0,7,0.091244
0.0,66,0.092743
0.0,149,0.096332
0.0,70,0.098031
0.0,37,0.098893
0.0,173,0.102843
0.0,80,0.104704
0.0,53,0.105935
0.0,55,0.10718
0.0,6,0.107357
0.0,69,0.108907
0.0,45,0.109937
1.0,154,0.11441
0.0,35,0.115448
1.0,238,0.120697
0.0,50,0.121833
0.0,14,0.122186
0.0,289,0.129002
0.0,301,0.135936
0.0,74,0.137636
0.0,11,0.13793
0.0,57,0.1392
0.0,38,0.140084
0.0,51,0.141233
0.0,75,0.143031
0.0,101,0.145363
0.0,186,0.150326
0.0,126,0.153229
0.0,45,0.154261
0.0,102,0.156496
0.0,124,0.159373
0.0,28,0.160033
0.0,127,0.163165
0.0,19,0.163641
1.0,116,0.166358
0.0,27,0.167015
0.0,202,0.17166
1.0,270,0.177695
0.0,16,0.178175
1.0,214,0.183781
1.0,325,0.190979
0.0,105,0.19349
1.0,120,0.196583
0.0,108,0.199063
0.0,6,0.199248
0.0,11,0.199533
0.0,160,0.20324
0.0,158,0.206795
1.0,235,0.212295
0.0,9,0.212746
1.0,174,0.219098
0.0,35,0.220325
0.0,16,0.220771
0.0,96,0.223085
0.0,127,0.226174
0.0,20,0.226699
0.0,75,0.228525
0.0,154,0.233522
0.0,160,0.239145
1.0,121,0.244305
0.0,10,0.244851
0.0,31,0.246335
1.0,163,0.253539
0.0,40,0.255379
1.0,219,0.263437
0.0,20,0.264223
0.0,332,0.273623
0.0,61,0.275108
1.0,160,0.281966
0.0,178,0.286705
0.0,164,0.290222
0.0,40,0.291121
0.0,91,0.293088
0.0,70,0.294901
0.0,35,0.295702
0.0,263,0.301785
1.0,141,0.305198
0.0,108,0.307657
1.0,105,0.310027
0.0,30,0.310888
0.0,205,0.316255
0.0,7,0.316618
0.0,63,0.318222
1.0,169,0.322414
1.0,223,0.328136
0.0,104,0.330982
0.0,62,0.332734
0.0,361,0.341774
0.0,153,0.34637
1.0,149,0.351054
1.0,272,0.357912
0.0,10,0.358213
0.0,122,0.361177
0.0,123,0.364008
0.0,166,0.367876
0.0,235,0.373184
0.0,44,0.374222
0.0,2,0.374313
0.0,137,0.377538
0.0,216,0.38297
0.0,25,0.3836
0.0,72,0.385217
1.0,323,0.392277
0.0,96,0.394714
0.0,8,0.394945
1.0,240,0.400396
1.0,170,0.404407
0.0,53,0.405632
1.0,55,0.406874
0.0,21,0.407379
0.0,65,0.408853
0.0,46,0.409891
0.0,47,0.410965
1.0,151,0.41511
0.0,148,0.418331
0.0,32,0.419065
1.0,189,0.42313
0.0,120,0.425755
0.0,9,0.425994
0.0,8,0.426207
0.0,131,0.429255
0.0,24,0.429823
1.0,414,0.438695
0.0,107,0.440977
0.0,70,0.442473
1.0,190,0.447639
0.0,123,0.450347
1.0,248,0.455615
0.0,49,0.456697
0.0,12,0.456997
0.0,36,0.45779
0.0,26,0.458376
0.0,269,0.464488
1.0,317,0.471319
0.0,104,0.47355
0.0,39,0.474423
0.0,182,0.478374
0.0,159,0.48274
0.0,51,0.483892
0.0,93,0.485877
1.0,116,0.488377
0.0,142,0.491372
1.0,263,0.4973
0.0,18,0.497883
1.0,149,0.501075
0.0,5,0.501231
0.0,160,0.504891
0.0,276,0.51137
1.0,153,0.515493
0.0,5,0.515693
0.0,87,0.517596
0.0,145,0.5207
0.0,163,0.52423
1.0,243,0.529689
0.0,46,0.530828
0.0,57,0.532076
0.0,29,0.532732
0.0,8,0.532945
1.0,204,0.537335
1.0,167,0.540876
0.0,284,0.548053
0.0,79,0.54985
0.0,39,0.55074
1.0,158,0.554302
0.0,12,0.554621
0.0,39,0.555478
0.0,4,0.555609
1.0,102,0.557877
1.0,306,0.566105
0.0,175,0.57042
1.0,360,0.579766
0.0,165,0.584019
1.0,252,0.58952
1.0,111,0.591966
0.0,42,0.592882
0.0,7,0.593073
1.0,169,0.5969
1.0,181,0.600946
0.0,157,0.604753
0.0,27,0.605375
1.0,161,0.609112
1.0,142,0.612297
0.0,92,0.615429
1.0,120,0.618103
1.0,176,0.621911
1.0,180,0.625878
0.0,145,0.629292
0.0,7,0.6295
0.0,24,0.630065
0.0,90,0.632207
0.0,286,0.638403
0.0,4,0.638537
0.0,5,0.638684
1.0,83,0.640501
0.0,58,0.641751
1.0,183,0.646336
0.0,60,0.648361
0.0,23,0.648916
0.0,26,0.64951
0.0,29,0.650162
1.0,112,0.652556
1.0,292,0.658916
0.0,191,0.663283
1.0,244,0.669013
1.0,276,0.675045
0.0,19,0.675498
0.0,115,0.678253
1.0,135,0.68213
1.0,233,0.687112
0.0,140,0.690097
1.0,76,0.691878
0.0,44,0.692855
0.0,13,0.693173
1.0,335,0.701076
1.0,95,0.703336
1.0,181,0.707265
0.0,165,0.710935
1.0,332,0.719931
1.0,61,0.721304
0.0,28,0.721943
0.0,192,0.726387
0.0,134,0.729524
0.0,75,0.731292
0.0,13,0.731612
0.0,86,0.733468
1.0,84,0.735449
0.0,114,0.737935
0.0,74,0.739552
0.0,45,0.740539
0.0,37,0.741556
0.0,123,0.744265
1.0,111,0.747677
1.0,200,0.752129
0.0,33,0.752876
0.0,5,0.753021
0.0,132,0.755849
0.0,31,0.756551
0.0,148,0.759706
0.0,19,0.760149
0.0,55,0.761609
0.0,33,0.762367
1.0,116,0.765046
1.0,354,0.773981
0.0,83,0.775823
0.0,138,0.779353
1.0,48,0.780944
0.0,253,0.786719
0.0,215,0.791416
0.0,90,0.793371
0.0,19,0.79397
1.0,214,0.800045
0.0,32,0.800962
1.0,62,0.802694
0.0,159,0.806522
1.0,127,0.809583
0.0,82,0.811692
0.0,95,0.814597
0.0,12,0.815022
1.0,118,0.817641
1.0,177,0.82144
1.0,92,0.823468
1.0,93,0.825543
0.0,17,0.825956
1.0,430,0.835826
0.0,295,0.842109
0.0,27,0.842796
1.0,86,0.844708
1.0,116,0.84852
0.0,154,0.852209
1.0,67,0.853717
1.0,95,0.855831
0.0,169,0.859558
0.0,24,0.860143
0.0,15,0.860714
0.0,62,0.862064
0.0,16,0.862443
1.0,130,0.865293
0.0,4,0.865424
0.0,8,0.86563
0.0,306,0.872549
0.0,115,0.87537
0.0,87,0.877319
0.0,21,0.87789
0.0,43,0.878838
0.0,206,0.884388
0.0,18,0.884869
0.0,2,0.884957
0.0,24,0.885522
0.0,10,0.885784
0.0,118,0.888373
0.0,43,0.889341
0.0,16,0.889716
1.0,71,0.891282
1.0,109,0.893952
0.0,41,0.894872
0.0,60,0.896416
1.0,85,0.898398
0.0,9,0.898772
1.0,34,0.899544
1.0,163,0.903286
1.0,52,0.904483
1.0,161,0.907976
0.0,14,0.908327
1.0,222,0.914013
1.0,131,0.916991
0.0,15,0.917361
1.0,65,0.91878
1.0,221,0.92342
1.0,53,0.924577
1.0,102,0.926882
0.0,106,0.929346
1.0,46,0.930367
0.0,142,0.933506
1.0,65,0.934904
1.0,82,0.936949
0.0,37,0.937788
1.0,40,0.938673
0.0,2,0.938753
1.0,79,0.940458
1.0,120,0.942991
0.0,48,0.944078
1.0,49,0.945159
1.0,487,0.956468
1.0,89,0.958416
1.0,54,0.959591
0.0,6,0.959759
1.0,75,0.96162
0.0,15,0.962
0.0,25,0.962578
0.0,80,0.964474
0.0,13,0.964795
1.0,26,0.965395
0.0,24,0.965947
0.0,8,0.966158
0.0,40,0.96704
0.0,138,0.970751
1.0,67,0.972223
0.0,6,0.972396
0.0,267,0.9786
0.0,30,0.97997
0.0,10,0.980547
1.0,71,0.98222
0.0,13,0.982553
0.0,60,0.983906
1.0,145,0.987105
0.0,11,0.98739
0.0,19,0.987843
0.0,77,0.98954
0.0,23,0.990119
0.0,34,0.990877
1.0,28,0.991526
0.0,78,0.993222
0.0,34,0.994205
0.0,4,0.994344
1.0,28,0.994987
0.0,17,0.995386
1.0,46,0.996405
1.0,27,0.997018
1.0,76,0.998829
0.0,49,0.999903
1.0,26,1.0005
1.0,25,1.001148
1.0,26,1.001748
1.0,78,1.003618
0.0,177,1.007672
1.0,37,1.00854
0.0,44,1.009538
1.0,25,1.010109
