# {"t_start": 1662807769.5139542, "env_id": "Office-single-v0"} 
r,l,t
0.0,21,0.000892
0.0,12,0.001227
0.0,56,0.002526
0.0,48,0.003639
0.0,21,0.004291
0.0,18,0.004757
0.0,7,0.004962
0.0,12,0.00527
0.0,22,0.005799
0.0,43,0.007802
0.0,6,0.00809
0.0,51,0.009341
0.0,42,0.010309
0.0,83,0.012284
0.0,18,0.012743
0.0,36,0.013579
0.0,105,0.015993
0.0,65,0.017494
0.0,114,0.020026
0.0,28,0.020771
0.0,90,0.022979
0.0,84,0.024962
0.0,61,0.026496
0.0,66,0.028506
0.0,45,0.029942
0.0,42,0.03108
0.0,6,0.03147
0.0,11,0.032044
0.0,60,0.033473
0.0,31,0.034221
0.0,197,0.045045
0.0,140,0.048273
0.0,56,0.04955
0.0,51,0.050718
0.0,31,0.051427
0.0,38,0.052285
0.0,149,0.055866
0.0,31,0.056938
0.0,74,0.059284
0.0,73,0.061311
0.0,54,0.062819
0.0,14,0.063326
0.0,95,0.065844
0.0,38,0.066812
0.0,60,0.068413
0.0,84,0.070286
0.0,4,0.070429
0.0,87,0.072804
0.0,24,0.073775
0.0,135,0.077429
0.0,2,0.077547
1.0,200,0.082661
0.0,43,0.083676
0.0,62,0.085078
0.0,98,0.087247
0.0,19,0.087992
0.0,109,0.09044
0.0,52,0.091824
0.0,55,0.093072
0.0,98,0.09524
0.0,6,0.095423
0.0,136,0.098595
0.0,106,0.100989
0.0,88,0.102934
0.0,68,0.104447
0.0,179,0.109605
0.0,112,0.112823
0.0,158,0.116317
0.0,27,0.116958
0.0,330,0.124676
0.0,166,0.128459
0.0,58,0.129837
0.0,7,0.13004
0.0,37,0.13089
0.0,37,0.131729
0.0,300,0.138245
0.0,25,0.13887
0.0,158,0.143538
0.0,257,0.149214
0.0,59,0.150608
1.0,122,0.153297
0.0,47,0.154601
0.0,155,0.158021
1.0,144,0.161152
0.0,10,0.161422
1.0,123,0.164186
0.0,274,0.170059
0.0,137,0.17412
0.0,202,0.178714
0.0,7,0.178934
0.0,76,0.180629
1.0,205,0.185157
0.0,252,0.190869
0.0,216,0.195948
0.0,159,0.199448
0.0,25,0.200089
0.0,277,0.20853
0.0,32,0.209517
0.0,24,0.210102
0.0,6,0.210281
0.0,198,0.215022
0.0,37,0.215904
1.0,173,0.21996
0.0,59,0.221932
0.0,18,0.222415
1.0,190,0.226637
0.0,8,0.226883
0.0,13,0.227204
1.0,214,0.231827
1.0,163,0.235319
0.0,43,0.236265
0.0,177,0.240952
1.0,151,0.244361
0.0,26,0.245071
0.0,196,0.249206
0.0,263,0.255364
0.0,128,0.258349
0.0,9,0.258598
0.0,99,0.260722
1.0,170,0.264411
0.0,159,0.267798
1.0,142,0.270824
1.0,231,0.277072
0.0,69,0.278694
0.0,288,0.28501
0.0,87,0.28703
1.0,359,0.295421
0.0,92,0.297602
0.0,92,0.299578
1.0,182,0.303512
1.0,174,0.309081
0.0,232,0.315764
1.0,266,0.322523
0.0,197,0.326997
1.0,180,0.33099
0.0,54,0.332196
0.0,158,0.335633
0.0,28,0.336274
0.0,4,0.336402
0.0,32,0.337112
0.0,208,0.343293
0.0,2,0.343422
0.0,170,0.347081
1.0,135,0.349964
0.0,69,0.351486
0.0,66,0.352929
0.0,52,0.354162
0.0,24,0.354801
0.0,118,0.357325
1.0,222,0.362231
1.0,184,0.366229
0.0,88,0.368116
0.0,227,0.373261
0.0,2,0.373504
0.0,37,0.374978
0.0,27,0.375643
0.0,64,0.377022
1.0,194,0.381593
0.0,145,0.384837
0.0,85,0.386731
0.0,80,0.388691
0.0,74,0.39034
0.0,58,0.39171
1.0,144,0.394904
0.0,144,0.398096
0.0,108,0.400407
0.0,23,0.400936
1.0,333,0.409427
1.0,264,0.415437
0.0,106,0.417775
0.0,74,0.419389
0.0,77,0.421326
0.0,65,0.422754
0.0,135,0.425807
0.0,37,0.426633
0.0,81,0.428359
0.0,20,0.428815
0.0,27,0.429524
0.0,36,0.430315
1.0,84,0.432133
1.0,132,0.434944
1.0,125,0.437637
0.0,93,0.440832
0.0,38,0.442163
0.0,117,0.444666
1.0,124,0.447367
1.0,280,0.453335
1.0,264,0.459372
0.0,13,0.459707
0.0,36,0.460511
0.0,141,0.463609
0.0,108,0.465923
0.0,166,0.469425
0.0,44,0.470395
0.0,33,0.471207
0.0,8,0.471461
0.0,143,0.475662
0.0,201,0.480045
1.0,191,0.484086
0.0,72,0.485845
0.0,48,0.486977
0.0,74,0.488885
0.0,82,0.490693
