# {"t_start": 1662807822.512775, "env_id": "Office-single-v1"} 
r,l,t
0.0,60,0.001682
0.0,10,0.00196
0.0,11,0.00224
0.0,72,0.003803
0.0,16,0.00419
0.0,24,0.004748
0.0,31,0.00555
0.0,7,0.005782
0.0,26,0.006367
0.0,26,0.007362
0.0,90,0.009932
0.0,61,0.011707
0.0,11,0.011999
0.0,96,0.014037
0.0,96,0.016072
0.0,29,0.016742
0.0,109,0.019219
0.0,20,0.01971
0.0,84,0.02179
0.0,35,0.0226
0.0,12,0.022903
0.0,39,0.023785
0.0,88,0.025788
0.0,11,0.026086
0.0,77,0.027732
0.0,71,0.029237
0.0,80,0.031018
0.0,90,0.032981
0.0,99,0.035135
0.0,70,0.036647
0.0,20,0.037105
0.0,47,0.03811
0.0,80,0.040526
0.0,85,0.043311
0.0,166,0.04798
0.0,76,0.0498
0.0,39,0.05069
0.0,155,0.059767
0.0,70,0.062626
0.0,132,0.066351
0.0,44,0.067387
0.0,40,0.068548
0.0,198,0.073161
0.0,99,0.076311
0.0,21,0.076848
0.0,336,0.084068
0.0,27,0.084709
0.0,37,0.085532
0.0,7,0.085727
0.0,6,0.085899
0.0,217,0.090886
0.0,45,0.091977
0.0,113,0.094444
0.0,19,0.094907
0.0,94,0.096973
0.0,83,0.0988
0.0,23,0.09933
0.0,27,0.099937
0.0,117,0.102473
0.0,102,0.104675
0.0,182,0.109624
0.0,135,0.112615
0.0,65,0.114069
0.0,38,0.114931
0.0,43,0.115932
0.0,255,0.121911
0.0,39,0.122827
0.0,175,0.126816
0.0,271,0.133152
0.0,234,0.138202
0.0,78,0.140617
0.0,72,0.142669
0.0,26,0.143291
0.0,24,0.143858
0.0,252,0.149347
0.0,46,0.150802
0.0,78,0.152736
0.0,70,0.154285
0.0,101,0.15665
1.0,207,0.161318
0.0,55,0.162558
0.0,44,0.163663
0.0,19,0.164132
0.0,114,0.166649
0.0,24,0.167211
0.0,102,0.16944
1.0,215,0.174979
0.0,206,0.179593
0.0,102,0.181835
0.0,28,0.182502
0.0,120,0.185097
1.0,214,0.189988
0.0,77,0.191783
1.0,222,0.19685
0.0,20,0.197353
0.0,209,0.201842
0.0,27,0.202567
0.0,263,0.209379
0.0,5,0.209577
0.0,81,0.211396
0.0,177,0.215518
0.0,10,0.215796
1.0,209,0.22081
0.0,38,0.22236
0.0,113,0.225645
0.0,178,0.229877
0.0,107,0.232221
1.0,202,0.23658
0.0,31,0.23731
0.0,102,0.240043
0.0,57,0.24175
0.0,78,0.243637
0.0,21,0.244146
0.0,101,0.246565
0.0,58,0.247811
0.0,215,0.25255
1.0,226,0.257621
0.0,33,0.258711
0.0,10,0.25899
1.0,168,0.262645
0.0,43,0.263663
1.0,252,0.268865
0.0,2,0.268953
0.0,62,0.270267
0.0,59,0.271509
1.0,261,0.278147
0.0,22,0.278707
0.0,273,0.285036
0.0,30,0.285781
1.0,148,0.28937
0.0,92,0.291381
0.0,109,0.293815
0.0,14,0.29415
0.0,245,0.299263
0.0,102,0.301378
0.0,32,0.302083
1.0,229,0.307325
0.0,63,0.309378
0.0,112,0.312123
1.0,147,0.315784
1.0,222,0.321147
1.0,202,0.325876
0.0,89,0.327794
0.0,156,0.331144
1.0,109,0.333435
0.0,29,0.334082
0.0,65,0.335429
1.0,152,0.338653
0.0,92,0.34139
0.0,21,0.34247
0.0,145,0.345791
0.0,90,0.347737
0.0,100,0.349976
0.0,150,0.353204
0.0,5,0.353363
0.0,11,0.35364
1.0,89,0.355829
0.0,211,0.360478
0.0,64,0.361856
1.0,229,0.366742
0.0,26,0.367323
1.0,172,0.371124
0.0,17,0.371518
0.0,74,0.373176
0.0,48,0.375192
1.0,214,0.379811
0.0,35,0.380595
1.0,95,0.382612
0.0,291,0.389104
0.0,211,0.393742
0.0,105,0.395978
0.0,123,0.398698
1.0,249,0.403962
1.0,213,0.409902
0.0,224,0.414711
1.0,93,0.416682
0.0,25,0.417245
0.0,4,0.417372
0.0,50,0.418479
0.0,69,0.420107
0.0,43,0.421056
0.0,44,0.422262
0.0,53,0.423419
0.0,42,0.424328
1.0,236,0.429869
0.0,85,0.43167
1.0,264,0.437158
0.0,2,0.437244
0.0,15,0.437602
1.0,75,0.439322
0.0,16,0.439708
1.0,291,0.446888
0.0,11,0.447248
0.0,25,0.447839
1.0,147,0.451044
0.0,179,0.455273
0.0,23,0.455849
1.0,71,0.457372
0.0,63,0.458875
0.0,105,0.46111
1.0,110,0.463502
0.0,26,0.464096
1.0,75,0.465697
1.0,104,0.467918
0.0,8,0.468131
0.0,122,0.470718
0.0,11,0.470995
1.0,168,0.475976
0.0,210,0.480385
0.0,17,0.480784
0.0,23,0.481309
0.0,24,0.481846
0.0,11,0.482112
1.0,228,0.486974
0.0,33,0.48771
0.0,24,0.48854
0.0,82,0.490396
0.0,99,0.492713
0.0,24,0.493297
1.0,149,0.496811
1.0,107,0.501203
0.0,13,0.502008
0.0,201,0.509124
0.0,28,0.510157
0.0,57,0.511815
1.0,149,0.515938
0.0,11,0.51633
1.0,212,0.521708
0.0,127,0.524759
1.0,225,0.529932
1.0,126,0.532718
1.0,105,0.535041
1.0,318,0.543828
1.0,241,0.549077
1.0,273,0.555205
0.0,53,0.556415
0.0,37,0.557227
0.0,135,0.560198
1.0,445,0.569539
0.0,10,0.569797
1.0,97,0.571915
0.0,24,0.572457
1.0,212,0.578268
1.0,175,0.582009
