# {"t_start": 1662807890.469776, "env_id": "Office-single-v0"} 
r,l,t
0.0,9,0.000689
0.0,14,0.001068
0.0,49,0.002199
0.0,62,0.003583
0.0,23,0.00415
0.0,10,0.004418
0.0,77,0.006139
0.0,9,0.00638
0.0,11,0.006666
0.0,100,0.00917
0.0,39,0.010109
0.0,93,0.012162
0.0,30,0.012848
0.0,40,0.013993
0.0,29,0.01469
0.0,60,0.016051
0.0,34,0.016878
0.0,31,0.017601
0.0,71,0.019178
0.0,29,0.019836
0.0,124,0.022915
0.0,45,0.024012
0.0,70,0.026008
0.0,130,0.028999
0.0,4,0.029138
0.0,74,0.031069
0.0,10,0.031427
0.0,33,0.032295
0.0,86,0.035091
0.0,39,0.036078
0.0,28,0.036775
0.0,27,0.037421
0.0,88,0.039412
0.0,58,0.04078
0.0,27,0.041659
0.0,43,0.042799
0.0,109,0.045756
0.0,112,0.04897
0.0,36,0.05033
0.0,47,0.052355
0.0,80,0.05637
0.0,110,0.061105
0.0,38,0.062043
0.0,6,0.062263
0.0,73,0.064219
0.0,79,0.066464
0.0,119,0.069798
0.0,36,0.070668
0.0,44,0.071685
0.0,15,0.072061
0.0,108,0.074469
0.0,24,0.075083
0.0,171,0.078911
0.0,59,0.080474
0.0,78,0.082323
0.0,124,0.085204
0.0,110,0.087931
0.0,27,0.089059
0.0,176,0.093182
0.0,94,0.095559
0.0,74,0.097313
0.0,70,0.099478
0.0,166,0.103712
1.0,261,0.109508
0.0,53,0.110744
0.0,18,0.111196
0.0,76,0.112937
1.0,250,0.11888
0.0,30,0.11962
0.0,104,0.122144
0.0,24,0.122763
0.0,165,0.127085
0.0,418,0.139219
0.0,41,0.14025
0.0,6,0.140436
0.0,138,0.143484
0.0,55,0.144767
1.0,130,0.147886
0.0,60,0.149334
1.0,169,0.154653
0.0,23,0.155917
0.0,16,0.15678
0.0,46,0.157964
1.0,120,0.161265
0.0,98,0.165926
0.0,234,0.173326
0.0,210,0.181177
0.0,19,0.18171
0.0,2,0.181801
0.0,23,0.18235
1.0,110,0.184874
1.0,262,0.190764
0.0,8,0.191009
0.0,89,0.192972
0.0,196,0.197601
0.0,272,0.204729
0.0,32,0.20555
0.0,165,0.209176
0.0,86,0.211129
0.0,30,0.211826
1.0,103,0.214401
0.0,115,0.217009
0.0,59,0.218402
0.0,12,0.218722
0.0,36,0.219548
0.0,31,0.220265
0.0,98,0.222976
0.0,16,0.223472
0.0,150,0.227185
0.0,50,0.228482
0.0,234,0.235135
0.0,40,0.23615
1.0,252,0.241745
0.0,34,0.242561
0.0,18,0.243012
0.0,16,0.243406
0.0,4,0.243537
0.0,41,0.244515
1.0,154,0.248291
1.0,135,0.251539
0.0,119,0.254157
0.0,45,0.255365
0.0,112,0.257776
1.0,342,0.265915
0.0,103,0.268673
0.0,285,0.274894
0.0,75,0.276555
0.0,58,0.277818
1.0,185,0.282043
0.0,27,0.282698
0.0,12,0.283002
0.0,45,0.284247
0.0,28,0.284908
0.0,113,0.287594
0.0,65,0.289634
0.0,144,0.292919
0.0,33,0.293675
0.0,141,0.297497
1.0,254,0.304237
0.0,6,0.304471
1.0,194,0.308983
1.0,133,0.31191
0.0,39,0.312799
0.0,12,0.313099
0.0,144,0.316946
0.0,21,0.317561
1.0,82,0.319629
0.0,201,0.324677
0.0,61,0.326373
0.0,217,0.331324
1.0,281,0.338623
0.0,13,0.339016
0.0,167,0.342755
0.0,91,0.344838
0.0,11,0.345126
0.0,50,0.346293
0.0,97,0.348623
1.0,127,0.351495
0.0,14,0.351846
0.0,116,0.354385
0.0,28,0.35539
1.0,133,0.358537
0.0,26,0.359331
0.0,135,0.362247
0.0,198,0.367648
0.0,60,0.369106
0.0,105,0.371449
0.0,37,0.372307
1.0,154,0.375747
0.0,16,0.37615
0.0,254,0.381887
0.0,8,0.382117
0.0,22,0.382631
0.0,63,0.384136
0.0,18,0.384569
1.0,134,0.387453
0.0,42,0.388511
0.0,26,0.389105
1.0,190,0.393137
0.0,12,0.39344
0.0,95,0.395497
0.0,36,0.396299
0.0,164,0.40143
0.0,37,0.402319
0.0,96,0.404428
0.0,17,0.404841
0.0,15,0.4052
0.0,82,0.406967
1.0,156,0.410343
1.0,152,0.413932
0.0,42,0.414884
0.0,51,0.41601
1.0,122,0.41872
0.0,92,0.420687
0.0,101,0.423643
0.0,358,0.431655
0.0,199,0.437206
1.0,278,0.443329
0.0,131,0.446227
0.0,114,0.448976
0.0,62,0.450496
0.0,112,0.452948
0.0,34,0.453722
1.0,343,0.461086
0.0,80,0.46297
1.0,96,0.465276
0.0,111,0.46856
0.0,137,0.471537
0.0,2,0.471629
0.0,132,0.474512
0.0,62,0.475858
0.0,7,0.476051
0.0,21,0.476537
0.0,9,0.476766
1.0,176,0.480803
