# {"t_start": 1665156155.84607, "env_id": "Office-single-v1"} 
r,l,t
0.0,2,0.000662
0.0,51,0.00204
0.0,43,0.003366
0.0,6,0.0036
0.0,36,0.004945
0.0,55,0.006599
0.0,16,0.007104
0.0,37,0.008124
0.0,37,0.00917
0.0,37,0.010114
0.0,25,0.011024
0.0,64,0.012942
0.0,129,0.016125
0.0,73,0.017914
0.0,101,0.020637
0.0,23,0.021231
0.0,7,0.02145
0.0,106,0.024105
0.0,31,0.024871
0.0,63,0.026768
0.0,138,0.031189
0.0,34,0.032318
0.0,115,0.035408
0.0,89,0.037762
0.0,109,0.041013
0.0,31,0.042071
0.0,119,0.045367
0.0,227,0.053214
0.0,139,0.057656
0.0,108,0.061269
0.0,182,0.066263
0.0,19,0.066848
0.0,111,0.069634
0.0,48,0.070788
0.0,120,0.073894
0.0,34,0.075595
0.0,69,0.077497
0.0,218,0.084621
0.0,8,0.084909
0.0,28,0.085743
0.0,353,0.094594
0.0,270,0.102831
0.0,36,0.103729
0.0,35,0.10456
0.0,78,0.106497
0.0,6,0.10688
0.0,58,0.108809
0.0,20,0.109347
0.0,33,0.110381
0.0,156,0.115608
0.0,38,0.116591
0.0,129,0.120111
0.0,64,0.121737
1.0,222,0.127153
0.0,25,0.128231
0.0,198,0.133373
0.0,24,0.133982
0.0,27,0.13472
0.0,16,0.135211
0.0,187,0.139986
0.0,168,0.144911
0.0,240,0.150803
0.0,64,0.152444
0.0,161,0.156397
0.0,38,0.157487
0.0,144,0.161095
0.0,211,0.167324
1.0,277,0.175199
0.0,30,0.176097
0.0,85,0.178842
0.0,98,0.181613
1.0,131,0.184857
0.0,71,0.186776
0.0,13,0.187147
0.0,53,0.188508
0.0,9,0.188789
0.0,16,0.1892
0.0,108,0.191751
0.0,151,0.195686
0.0,124,0.199425
1.0,165,0.204191
0.0,45,0.205318
0.0,25,0.20608
0.0,55,0.207389
0.0,103,0.210022
0.0,118,0.214036
0.0,222,0.219276
0.0,29,0.220012
0.0,30,0.220729
1.0,252,0.227092
0.0,96,0.229909
0.0,37,0.231203
0.0,115,0.234095
0.0,63,0.23583
0.0,132,0.240235
0.0,35,0.241252
0.0,81,0.243146
0.0,2,0.243247
0.0,33,0.244095
0.0,168,0.250262
0.0,145,0.253946
0.0,66,0.255779
0.0,8,0.256036
0.0,173,0.260023
0.0,59,0.261647
0.0,45,0.263083
0.0,20,0.263709
0.0,6,0.263908
0.0,114,0.267309
0.0,23,0.26793
1.0,256,0.274893
0.0,38,0.275842
0.0,22,0.276395
0.0,145,0.280579
0.0,16,0.281221
0.0,213,0.286932
1.0,171,0.291231
0.0,12,0.291589
0.0,133,0.294803
0.0,63,0.296383
0.0,54,0.29786
0.0,35,0.298887
1.0,197,0.304045
0.0,2,0.304209
0.0,34,0.305061
0.0,48,0.306387
0.0,2,0.3065
0.0,18,0.306976
1.0,144,0.311697
0.0,74,0.314105
0.0,10,0.31441
0.0,218,0.320328
0.0,19,0.320845
0.0,27,0.321533
0.0,54,0.323137
0.0,54,0.324867
0.0,182,0.330065
0.0,110,0.333203
0.0,35,0.334533
0.0,140,0.3388
0.0,126,0.341983
1.0,260,0.35039
0.0,28,0.351161
0.0,52,0.354425
0.0,52,0.35599
0.0,97,0.35841
0.0,8,0.358673
1.0,92,0.361102
1.0,223,0.368417
1.0,188,0.373778
0.0,180,0.380495
0.0,103,0.383651
0.0,100,0.386211
1.0,179,0.390669
1.0,168,0.394753
0.0,30,0.395551
0.0,103,0.398667
1.0,207,0.40399
0.0,33,0.404946
0.0,45,0.406108
1.0,184,0.411372
0.0,84,0.414564
0.0,33,0.415603
1.0,91,0.417821
0.0,132,0.420999
0.0,112,0.423806
0.0,193,0.428499
1.0,98,0.430968
1.0,253,0.437926
0.0,45,0.439161
0.0,97,0.441425
0.0,120,0.444446
0.0,81,0.446432
0.0,60,0.44797
1.0,150,0.451986
1.0,83,0.454434
0.0,10,0.454853
0.0,166,0.459369
1.0,139,0.462907
0.0,220,0.468881
0.0,214,0.474225
0.0,154,0.47798
0.0,117,0.482374
1.0,120,0.485473
0.0,51,0.486951
0.0,4,0.487116
0.0,186,0.49185
0.0,116,0.495084
1.0,88,0.497661
1.0,210,0.50331
0.0,152,0.507007
1.0,186,0.511806
0.0,45,0.51327
0.0,2,0.51339
1.0,325,0.521521
0.0,7,0.521774
0.0,26,0.522417
1.0,220,0.528078
0.0,64,0.530027
0.0,210,0.535191
1.0,139,0.53939
0.0,18,0.539896
0.0,146,0.543237
1.0,75,0.545174
0.0,43,0.546555
0.0,92,0.549254
0.0,86,0.551561
0.0,7,0.551798
1.0,104,0.554396
0.0,91,0.556567
0.0,35,0.55753
1.0,272,0.565172
0.0,76,0.567278
1.0,75,0.569056
0.0,2,0.569144
0.0,286,0.57678
1.0,95,0.579663
0.0,72,0.581695
1.0,241,0.587695
1.0,58,0.589214
1.0,243,0.59542
0.0,8,0.595715
0.0,203,0.601957
1.0,95,0.604568
0.0,90,0.607252
1.0,168,0.612568
1.0,237,0.61877
0.0,11,0.619104
1.0,352,0.628995
0.0,108,0.632165
1.0,442,0.644118
0.0,91,0.647155
1.0,200,0.652155
1.0,108,0.654826
1.0,113,0.657626
1.0,251,0.664136
0.0,8,0.664401
0.0,68,0.666075
1.0,121,0.669072
1.0,110,0.672226
1.0,316,0.681945
0.0,40,0.682934
0.0,35,0.683836
1.0,208,0.689566
0.0,2,0.689689
0.0,15,0.690118
1.0,147,0.694136
1.0,77,0.696541
1.0,138,0.699986
1.0,146,0.703833
1.0,97,0.706745
0.0,217,0.713602
0.0,11,0.714285
1.0,109,0.71703
0.0,43,0.71818
