# {"t_start": 1662807322.6490471, "env_id": "Office-single-v1"} 
r,l,t
0.0,13,0.001567
0.0,15,0.002007
0.0,61,0.003407
0.0,6,0.00359
0.0,13,0.003919
0.0,12,0.004223
0.0,36,0.005052
0.0,12,0.005355
0.0,9,0.005598
0.0,36,0.006751
0.0,52,0.007962
0.0,114,0.010508
0.0,104,0.012849
0.0,2,0.012938
0.0,26,0.013543
0.0,42,0.01466
0.0,78,0.016437
0.0,39,0.017386
0.0,52,0.01855
0.0,80,0.020311
0.0,16,0.020708
0.0,47,0.021768
0.0,83,0.023663
0.0,20,0.024173
0.0,10,0.024425
0.0,80,0.026175
0.0,18,0.026599
0.0,10,0.026852
0.0,72,0.02841
0.0,107,0.030819
0.0,67,0.032656
0.0,85,0.036252
0.0,26,0.037061
0.0,73,0.039492
0.0,77,0.041942
0.0,11,0.042437
0.0,110,0.045153
0.0,75,0.050338
0.0,94,0.054682
0.0,46,0.056126
0.0,70,0.05805
0.0,95,0.060613
0.0,114,0.063154
0.0,25,0.063784
0.0,16,0.064329
0.0,71,0.066352
0.0,64,0.068509
0.0,70,0.070117
0.0,526,0.081946
0.0,52,0.083179
0.0,27,0.083886
0.0,223,0.088645
0.0,195,0.093091
0.0,242,0.098536
0.0,19,0.099047
0.0,181,0.104082
0.0,4,0.104259
0.0,243,0.109549
0.0,114,0.112066
0.0,359,0.120291
0.0,26,0.120951
0.0,15,0.121323
0.0,65,0.12284
0.0,263,0.128674
0.0,48,0.129905
0.0,325,0.138346
0.0,20,0.138904
1.0,182,0.142984
0.0,27,0.143621
0.0,217,0.148715
0.0,79,0.150658
0.0,201,0.155252
0.0,133,0.15843
0.0,21,0.159012
1.0,279,0.165246
0.0,72,0.167929
0.0,138,0.170997
0.0,245,0.176341
0.0,116,0.179043
0.0,25,0.179654
1.0,185,0.184189
0.0,33,0.184973
0.0,151,0.188272
0.0,179,0.192557
0.0,17,0.192999
0.0,19,0.193459
1.0,183,0.197659
0.0,146,0.202056
0.0,4,0.202228
0.0,107,0.204867
0.0,72,0.206503
0.0,223,0.21203
1.0,216,0.217955
0.0,27,0.218642
0.0,57,0.219927
0.0,61,0.22129
0.0,27,0.222383
0.0,92,0.224485
1.0,156,0.228022
0.0,152,0.23163
0.0,173,0.236299
0.0,94,0.238416
0.0,4,0.238557
0.0,66,0.240027
0.0,69,0.241555
0.0,60,0.242885
0.0,51,0.244019
0.0,19,0.244502
1.0,232,0.250089
0.0,22,0.250665
0.0,197,0.254852
0.0,39,0.255787
0.0,138,0.258869
1.0,222,0.263577
0.0,215,0.268835
0.0,38,0.269727
0.0,18,0.270151
0.0,235,0.275424
0.0,25,0.276031
1.0,114,0.278626
0.0,42,0.279605
0.0,107,0.282313
1.0,144,0.285653
0.0,32,0.286388
1.0,179,0.290297
0.0,147,0.293438
0.0,112,0.295849
0.0,55,0.297095
0.0,14,0.297429
0.0,8,0.297698
0.0,14,0.298047
1.0,112,0.301632
1.0,326,0.309845
0.0,29,0.310541
0.0,183,0.315147
0.0,199,0.319677
1.0,87,0.321611
0.0,46,0.322696
0.0,6,0.322866
0.0,22,0.323365
0.0,130,0.326141
0.0,5,0.326292
1.0,190,0.33041
0.0,22,0.330996
0.0,22,0.331514
1.0,223,0.337875
0.0,154,0.341195
0.0,65,0.342608
0.0,43,0.34356
0.0,28,0.344201
0.0,130,0.347041
1.0,172,0.35106
0.0,132,0.353886
0.0,4,0.354019
0.0,111,0.356392
0.0,6,0.356562
0.0,34,0.357317
1.0,235,0.362239
1.0,118,0.364779
0.0,17,0.365184
1.0,168,0.370033
1.0,109,0.37243
0.0,150,0.375637
0.0,2,0.375725
1.0,116,0.378372
1.0,88,0.380277
0.0,58,0.381764
0.0,31,0.382552
1.0,161,0.386246
0.0,243,0.391516
0.0,9,0.39176
0.0,30,0.392436
0.0,214,0.396972
0.0,24,0.397524
0.0,6,0.397801
0.0,127,0.401809
1.0,125,0.40489
1.0,233,0.41011
0.0,205,0.414767
1.0,222,0.419696
0.0,5,0.419859
0.0,82,0.42167
1.0,203,0.426061
0.0,80,0.427781
1.0,133,0.430623
1.0,116,0.434081
0.0,37,0.435003
0.0,137,0.43818
1.0,77,0.439863
0.0,156,0.443191
0.0,9,0.44343
1.0,144,0.44651
0.0,205,0.451237
0.0,45,0.452231
1.0,134,0.455066
0.0,85,0.456959
0.0,18,0.457388
0.0,18,0.457806
0.0,11,0.458078
0.0,21,0.458562
0.0,43,0.459503
0.0,20,0.459962
1.0,80,0.461678
1.0,113,0.464079
0.0,71,0.465918
0.0,57,0.467733
0.0,5,0.467904
0.0,5,0.468053
0.0,149,0.471215
1.0,145,0.474375
1.0,175,0.478124
0.0,96,0.480195
0.0,159,0.484131
0.0,37,0.48496
0.0,17,0.485363
0.0,92,0.48733
1.0,266,0.492978
0.0,13,0.493303
0.0,46,0.494308
0.0,46,0.49531
0.0,5,0.495455
1.0,285,0.502551
0.0,41,0.503494
1.0,292,0.509973
0.0,15,0.510346
1.0,149,0.513529
1.0,98,0.516116
0.0,28,0.516811
0.0,28,0.517466
0.0,113,0.519942
0.0,45,0.520965
1.0,252,0.52676
0.0,43,0.527738
1.0,267,0.534058
0.0,22,0.534653
0.0,238,0.540279
1.0,185,0.544844
1.0,208,0.549588
1.0,360,0.557885
1.0,84,0.559766
1.0,129,0.562556
0.0,38,0.563407
0.0,15,0.563759
0.0,6,0.563922
1.0,351,0.573103
0.0,60,0.574466
1.0,185,0.578487
0.0,130,0.581608
0.0,95,0.583766
1.0,220,0.588401
0.0,92,0.590512
0.0,4,0.590642
0.0,18,0.59106
1.0,82,0.592801
0.0,93,0.594784
1.0,123,0.597729
1.0,132,0.601628
1.0,124,0.604344
1.0,108,0.606729
1.0,315,0.613686
0.0,99,0.616054
1.0,310,0.62273
0.0,23,0.623264
0.0,51,0.624375
0.0,4,0.624499
0.0,53,0.625651
0.0,65,0.627061
1.0,176,0.630786
1.0,152,0.635384
0.0,51,0.636578
1.0,157,0.639974
1.0,55,0.641179
0.0,6,0.641348
0.0,31,0.642044
1.0,157,0.645467
1.0,231,0.650745
1.0,308,0.657466
1.0,112,0.659858
1.0,172,0.66356
0.0,40,0.664544
1.0,102,0.667415
0.0,276,0.67367
0.0,68,0.675154
1.0,155,0.678571
0.0,30,0.679253
1.0,160,0.682889
0.0,41,0.683921
1.0,235,0.688942
1.0,233,0.693866
1.0,52,0.695001
0.0,61,0.696309
1.0,74,0.697975
1.0,315,0.705723
0.0,5,0.705914
0.0,37,0.706746
0.0,12,0.707042
0.0,30,0.707723
1.0,166,0.711485
1.0,65,0.712904
1.0,150,0.716711
1.0,49,0.717894
0.0,291,0.724065
1.0,69,0.725546
1.0,333,0.732783
0.0,28,0.733957
0.0,55,0.735563
0.0,23,0.736103
1.0,39,0.736978
0.0,196,0.741202
0.0,25,0.741767
0.0,17,0.742169
0.0,25,0.742739
0.0,16,0.743118
0.0,25,0.743686
0.0,102,0.746054
0.0,7,0.746263
0.0,55,0.747774
1.0,159,0.75143
1.0,107,0.753829
1.0,145,0.757186
0.0,31,0.757927
0.0,33,0.758685
1.0,199,0.763
0.0,9,0.763236
0.0,17,0.763635
0.0,45,0.764682
1.0,97,0.767349
0.0,32,0.76823
0.0,90,0.77056
1.0,146,0.774112
0.0,26,0.774863
1.0,47,0.775923
1.0,131,0.779037
1.0,58,0.780302
0.0,2,0.780419
1.0,164,0.784371
0.0,33,0.785123
1.0,50,0.786255
0.0,25,0.786821
0.0,32,0.787526
1.0,104,0.789787
0.0,76,0.791448
0.0,9,0.791677
0.0,78,0.793349
1.0,86,0.79518
1.0,66,0.796592
0.0,8,0.796797
0.0,39,0.797721
1.0,72,0.799552
1.0,83,0.802633
0.0,61,0.804125
0.0,165,0.80762
1.0,69,0.809131
0.0,53,0.810293
0.0,59,0.811561
0.0,27,0.812176
1.0,147,0.815541
1.0,78,0.817527
0.0,10,0.817786
1.0,46,0.818786
0.0,19,0.81923
1.0,61,0.820534
0.0,4,0.820658
0.0,36,0.821448
1.0,215,0.826045
1.0,87,0.827915
0.0,36,0.82871
0.0,38,0.829541
1.0,57,0.830804
0.0,16,0.831218
1.0,108,0.834482
1.0,52,0.836116
0.0,28,0.83678
0.0,6,0.83695
1.0,114,0.839403
1.0,42,0.840349
1.0,79,0.842054
1.0,81,0.843928
1.0,56,0.845251
1.0,40,0.846149
0.0,122,0.849029
1.0,50,0.85027
1.0,115,0.85269
1.0,39,0.853557
0.0,25,0.854118
0.0,33,0.85484
1.0,84,0.856793
1.0,43,0.857759
0.0,21,0.858238
0.0,6,0.858407
1.0,51,0.859515
1.0,102,0.86169
0.0,11,0.861964
0.0,177,0.865858
1.0,55,0.868165
1.0,65,0.869921
0.0,36,0.870748
0.0,13,0.871068
0.0,76,0.872717
1.0,38,0.87361
1.0,67,0.875074
1.0,31,0.875781
0.0,7,0.875971
0.0,26,0.876565
0.0,37,0.877387
1.0,76,0.879071
0.0,30,0.879747
0.0,21,0.88023
1.0,65,0.881891
0.0,39,0.88276
1.0,42,0.883838
1.0,66,0.885572
1.0,36,0.886398
0.0,50,0.887488
1.0,44,0.888464
1.0,31,0.889207
0.0,35,0.889981
1.0,39,0.890859
1.0,36,0.891705
1.0,41,0.892611
1.0,96,0.894677
1.0,36,0.895488
1.0,48,0.896536
1.0,39,0.89747
1.0,38,0.89835
1.0,71,0.900955
0.0,14,0.90133
0.0,23,0.901854
1.0,33,0.902603
1.0,42,0.903534
0.0,6,0.903698
0.0,32,0.904411
1.0,38,0.905248
0.0,11,0.905514
1.0,33,0.906251
0.0,15,0.906607
0.0,2,0.906686
0.0,7,0.906908
1.0,38,0.90775
1.0,69,0.909248
0.0,8,0.909454
1.0,35,0.910267
0.0,56,0.911467
0.0,27,0.912077
1.0,46,0.913072
1.0,31,0.91396
1.0,31,0.914762
0.0,47,0.915798
1.0,75,0.917688
1.0,31,0.918388
0.0,17,0.918787
0.0,44,0.919749
1.0,34,0.920507
1.0,41,0.921402
1.0,50,0.922814
1.0,35,0.923596
1.0,101,0.925744
1.0,43,0.926694
1.0,54,0.927871
0.0,11,0.928143
1.0,48,0.929232
0.0,7,0.92942
1.0,76,0.931098
1.0,34,0.931873
1.0,48,0.933814
1.0,31,0.934611
1.0,63,0.936003
1.0,36,0.936816
1.0,35,0.937599
0.0,149,0.940806
1.0,65,0.942225
1.0,34,0.942983
0.0,35,0.943767
1.0,60,0.945256
1.0,34,0.946075
1.0,38,0.946948
1.0,36,0.948
0.0,19,0.948458
0.0,13,0.948777
1.0,49,0.949865
0.0,75,0.951599
1.0,30,0.952283
0.0,8,0.952494
1.0,36,0.953289
1.0,79,0.954969
1.0,33,0.95577
0.0,30,0.956441
1.0,50,0.957532
0.0,17,0.95793
1.0,43,0.95886
0.0,26,0.959445
0.0,36,0.960226
0.0,32,0.960934
0.0,19,0.961374
0.0,19,0.961809
1.0,30,0.962484
1.0,34,0.963237
1.0,34,0.963997
1.0,32,0.964746
1.0,34,0.965523
0.0,6,0.966107
1.0,33,0.967308
1.0,36,0.968178
1.0,32,0.968905
1.0,34,0.969657
1.0,31,0.970353
0.0,17,0.970748
1.0,30,0.971431
0.0,16,0.971798
1.0,43,0.972738
1.0,32,0.973458
1.0,30,0.974136
1.0,32,0.974857
0.0,14,0.97519
0.0,6,0.975355
0.0,19,0.975819
1.0,30,0.976502
1.0,38,0.977332
1.0,38,0.978163
0.0,12,0.978453
0.0,22,0.978988
1.0,31,0.979719
1.0,31,0.980529
0.0,23,0.981263
0.0,21,0.981812
1.0,34,0.98259
1.0,30,0.983389
1.0,40,0.984346
1.0,39,0.985253
1.0,30,0.985956
1.0,31,0.986667
1.0,33,0.987413
1.0,34,0.988179
1.0,36,0.989238
0.0,12,0.989534
1.0,32,0.990495
1.0,30,0.991198
1.0,50,0.992306
1.0,35,0.993086
1.0,36,0.993878
0.0,8,0.994083
1.0,33,0.994818
1.0,38,0.995656
1.0,35,0.996456
1.0,57,0.997784
0.0,6,0.997954
0.0,29,0.998604
1.0,32,0.999325
1.0,30,1.00063
1.0,32,1.001882
1.0,32,1.002684
1.0,35,1.003541
1.0,32,1.00443
0.0,7,1.004764
1.0,36,1.005864
0.0,6,1.006043
0.0,21,1.006716
1.0,30,1.007729
1.0,34,1.009096
1.0,36,1.010238
1.0,30,1.011014
1.0,34,1.012031
1.0,30,1.012776
1.0,30,1.0135
1.0,30,1.014415
1.0,34,1.015308
1.0,30,1.01627
1.0,32,1.017018
0.0,4,1.017146
1.0,32,1.017903
1.0,41,1.018964
0.0,17,1.019376
1.0,37,1.020218
0.0,4,1.020345
1.0,34,1.021128
1.0,38,1.022243
1.0,30,1.023086
1.0,33,1.023862
0.0,27,1.024655
1.0,37,1.025524
1.0,34,1.026353
0.0,6,1.02654
1.0,41,1.027649
0.0,16,1.028042
1.0,40,1.028944
1.0,38,1.029808
1.0,31,1.030518
1.0,31,1.031281
0.0,31,1.032098
1.0,33,1.033528
1.0,33,1.034544
1.0,33,1.0354
1.0,32,1.036146
1.0,31,1.036871
1.0,30,1.037577
1.0,33,1.038343
0.0,14,1.038691
1.0,79,1.040448
1.0,34,1.041229
1.0,32,1.041968
1.0,32,1.042711
1.0,38,1.043577
1.0,32,1.04431
0.0,4,1.044436
1.0,30,1.045134
1.0,30,1.045861
0.0,40,1.047358
1.0,41,1.048361
1.0,134,1.051642
0.0,25,1.052265
0.0,14,1.052621
0.0,16,1.053014
1.0,37,1.053865
1.0,33,1.054639
1.0,32,1.055397
1.0,32,1.056224
0.0,15,1.05659
0.0,10,1.056854
1.0,45,1.05788
1.0,31,1.058606
1.0,30,1.059312
1.0,46,1.060352
1.0,33,1.061117
0.0,28,1.061785
1.0,32,1.062514
1.0,32,1.063237
1.0,32,1.063961
1.0,35,1.064783
1.0,62,1.066647
1.0,32,1.068048
0.0,6,1.068237
1.0,32,1.068969
1.0,30,1.069659
0.0,23,1.070187
1.0,48,1.07124
1.0,34,1.072022
1.0,32,1.07276
1.0,36,1.073581
1.0,35,1.074381
1.0,40,1.07529
1.0,36,1.076117
1.0,38,1.076985
1.0,32,1.077746
1.0,36,1.07856
1.0,35,1.079358
0.0,14,1.079705
1.0,30,1.080402
1.0,33,1.081334
0.0,44,1.082339
0.0,28,1.083067
0.0,12,1.083412
1.0,30,1.084084
0.0,17,1.084517
1.0,33,1.085251
1.0,34,1.086007
0.0,10,1.086259
1.0,31,1.086953
1.0,33,1.087688
0.0,6,1.087853
1.0,32,1.088568
0.0,25,1.089189
0.0,4,1.089308
1.0,30,1.089988
1.0,38,1.090825
1.0,31,1.091516
1.0,49,1.092568
1.0,32,1.09328
1.0,36,1.09406
1.0,38,1.094886
1.0,32,1.095587
1.0,31,1.096273
0.0,30,1.096931
0.0,11,1.097191
1.0,95,1.09976
1.0,33,1.100938
1.0,36,1.102113
0.0,12,1.102421
1.0,33,1.103148
0.0,4,1.103272
1.0,32,1.103982
0.0,25,1.104546
0.0,112,1.106979
0.0,29,1.107635
0.0,14,1.107972
1.0,55,1.109163
0.0,21,1.109642
1.0,34,1.110393
1.0,38,1.111222
0.0,18,1.111667
1.0,34,1.112423
1.0,31,1.113116
0.0,6,1.113282
1.0,32,1.114252
0.0,13,1.114582
0.0,19,1.115065
0.0,34,1.115824
1.0,32,1.116679
0.0,6,1.116846
1.0,40,1.117723
1.0,32,1.118446
0.0,6,1.118611
1.0,31,1.119321
0.0,18,1.119742
1.0,33,1.120485
1.0,40,1.121363
1.0,33,1.122153
0.0,33,1.122883
0.0,20,1.123342
1.0,109,1.125694
0.0,15,1.126056
0.0,8,1.126265
1.0,32,1.126987
1.0,36,1.128031
1.0,33,1.128763
1.0,31,1.129452
1.0,80,1.131197
1.0,32,1.131924
1.0,30,1.133012
1.0,34,1.134246
1.0,32,1.135177
1.0,32,1.135913
1.0,33,1.136655
1.0,36,1.137456
1.0,35,1.13823
1.0,36,1.139028
1.0,33,1.139762
1.0,32,1.140472
1.0,39,1.141368
1.0,37,1.14219
0.0,12,1.142482
1.0,34,1.143241
1.0,36,1.144045
0.0,12,1.14434
1.0,32,1.14508
1.0,33,1.145824
1.0,35,1.146601
1.0,32,1.147551
1.0,34,1.148324
1.0,34,1.149081
1.0,32,1.149799
1.0,30,1.150609
0.0,4,1.150732
1.0,34,1.151479
1.0,32,1.152193
1.0,31,1.152886
1.0,33,1.153618
1.0,36,1.154413
1.0,30,1.155089
1.0,32,1.155849
1.0,36,1.156641
0.0,22,1.157141
0.0,18,1.157724
1.0,33,1.158485
0.0,17,1.158887
1.0,34,1.159644
0.0,8,1.159851
0.0,14,1.160187
1.0,34,1.160936
1.0,36,1.161728
0.0,32,1.162429
0.0,17,1.16282
1.0,30,1.163498
1.0,37,1.164346
0.0,8,1.164549
1.0,31,1.165236
1.0,35,1.16617
1.0,53,1.168181
0.0,12,1.168515
1.0,31,1.169218
1.0,33,1.169953
1.0,32,1.170671
1.0,32,1.171382
0.0,4,1.171518
1.0,34,1.17227
0.0,8,1.172476
0.0,16,1.172852
0.0,12,1.173142
1.0,35,1.173915
0.0,30,1.17459
1.0,32,1.175303
1.0,32,1.176021
0.0,28,1.176654
0.0,13,1.176968
0.0,35,1.177956
1.0,37,1.178804
1.0,32,1.179533
1.0,129,1.182584
1.0,30,1.183368
1.0,33,1.184132
1.0,30,1.184817
0.0,32,1.185535
0.0,12,1.185828
1.0,31,1.186525
1.0,30,1.187198
0.0,16,1.187576
1.0,31,1.188279
0.0,4,1.188402
0.0,27,1.189049
0.0,13,1.189521
1.0,30,1.190198
0.0,12,1.190491
0.0,14,1.190826
1.0,31,1.191516
1.0,32,1.19222
1.0,30,1.192892
0.0,8,1.1931
0.0,28,1.193725
1.0,35,1.194495
1.0,30,1.195164
0.0,8,1.195372
1.0,32,1.196089
1.0,32,1.196796
1.0,30,1.197501
1.0,33,1.198345
1.0,32,1.199068
0.0,35,1.200535
1.0,30,1.20169
1.0,32,1.202438
1.0,32,1.203168
1.0,31,1.203868
1.0,31,1.204572
1.0,37,1.205478
1.0,34,1.20624
1.0,36,1.207028
1.0,32,1.20775
1.0,32,1.20847
1.0,34,1.209226
0.0,19,1.20967
1.0,31,1.210362
1.0,35,1.211311
