# {"t_start": 1662807238.9882848, "env_id": "Office-single-v0"} 
r,l,t
0.0,13,0.00072
0.0,36,0.001622
0.0,52,0.002857
0.0,17,0.003293
0.0,17,0.003729
0.0,26,0.004365
0.0,55,0.005831
0.0,18,0.006303
0.0,11,0.006606
0.0,43,0.007713
0.0,42,0.008712
0.0,36,0.009588
0.0,33,0.010687
0.0,14,0.01107
0.0,38,0.011984
0.0,98,0.014305
0.0,61,0.015768
0.0,21,0.016308
0.0,61,0.017767
0.0,41,0.018755
0.0,95,0.020973
0.0,22,0.021525
0.0,6,0.021703
0.0,33,0.022506
0.0,140,0.025725
0.0,30,0.026439
0.0,63,0.028032
0.0,24,0.028625
0.0,39,0.030553
0.0,26,0.031554
0.0,42,0.032543
0.0,144,0.035798
0.0,92,0.037995
0.0,52,0.039418
0.0,21,0.039951
0.0,44,0.041002
0.0,9,0.041252
0.0,124,0.044367
0.0,141,0.047907
0.0,32,0.0488
0.0,43,0.049968
0.0,15,0.050378
0.0,89,0.052948
0.0,102,0.057085
0.0,70,0.058938
0.0,26,0.059603
0.0,16,0.060016
0.0,28,0.06133
0.0,84,0.066627
1.0,108,0.071029
0.0,66,0.073691
0.0,79,0.075678
0.0,46,0.077038
0.0,6,0.077275
0.0,2,0.077405
0.0,16,0.07784
0.0,36,0.078732
0.0,84,0.081261
0.0,125,0.084405
0.0,177,0.088592
0.0,147,0.09195
0.0,96,0.094444
0.0,66,0.096067
0.0,84,0.098714
0.0,21,0.099275
0.0,577,0.112644
0.0,41,0.113673
1.0,216,0.118758
0.0,110,0.121297
0.0,180,0.125386
0.0,47,0.126505
0.0,141,0.130637
0.0,118,0.133557
0.0,7,0.133787
0.0,178,0.138499
0.0,49,0.139701
0.0,229,0.145256
0.0,58,0.146669
0.0,67,0.148246
1.0,250,0.154028
0.0,2,0.154129
0.0,12,0.154453
0.0,207,0.159233
0.0,96,0.161569
0.0,331,0.169741
0.0,237,0.17521
0.0,146,0.178772
1.0,158,0.182376
1.0,108,0.184881
0.0,76,0.186682
0.0,121,0.189595
0.0,188,0.193972
1.0,241,0.200453
0.0,5,0.200665
0.0,5,0.200833
1.0,281,0.207393
0.0,142,0.211073
0.0,112,0.213885
0.0,136,0.217056
0.0,117,0.219814
0.0,12,0.220146
1.0,301,0.228376
0.0,17,0.229016
0.0,110,0.232755
1.0,188,0.240015
0.0,29,0.241352
1.0,153,0.246916
0.0,153,0.250843
0.0,50,0.252915
0.0,129,0.257092
0.0,186,0.264863
0.0,13,0.265591
0.0,12,0.266155
1.0,170,0.272458
0.0,16,0.273168
0.0,17,0.27387
0.0,217,0.280336
0.0,92,0.283482
1.0,195,0.291465
0.0,62,0.293151
0.0,104,0.29595
0.0,156,0.29975
0.0,13,0.300111
0.0,177,0.304031
0.0,23,0.304584
1.0,109,0.30719
0.0,26,0.307832
0.0,2,0.307931
0.0,127,0.311116
0.0,9,0.311403
1.0,153,0.315156
1.0,105,0.31766
0.0,22,0.318205
0.0,230,0.323454
0.0,114,0.326097
0.0,19,0.326598
0.0,34,0.327439
0.0,27,0.32809
0.0,70,0.329882
0.0,151,0.334604
0.0,6,0.334838
1.0,163,0.339584
0.0,92,0.34243
0.0,149,0.346088
0.0,185,0.350395
0.0,138,0.353658
0.0,22,0.354214
0.0,46,0.355306
0.0,85,0.357263
0.0,146,0.360594
0.0,30,0.361316
0.0,64,0.363163
0.0,21,0.364433
0.0,123,0.368022
0.0,57,0.369629
1.0,160,0.37322
0.0,8,0.373452
0.0,33,0.374259
0.0,40,0.375216
0.0,34,0.376097
0.0,35,0.377161
1.0,255,0.382919
1.0,196,0.387313
1.0,305,0.394323
0.0,7,0.394546
0.0,90,0.39719
0.0,114,0.40025
0.0,69,0.401843
0.0,19,0.40231
0.0,19,0.402774
0.0,19,0.403233
0.0,114,0.405743
0.0,19,0.406213
0.0,30,0.406901
0.0,37,0.407756
0.0,181,0.412015
0.0,18,0.412482
0.0,39,0.413386
0.0,117,0.41601
0.0,46,0.417061
1.0,95,0.419369
0.0,291,0.425889
0.0,77,0.427684
0.0,33,0.428467
0.0,15,0.428889
0.0,21,0.429798
0.0,40,0.431536
0.0,198,0.436117
1.0,127,0.439326
0.0,23,0.439905
0.0,112,0.442446
0.0,24,0.443029
1.0,289,0.450671
1.0,231,0.455955
0.0,158,0.459573
0.0,83,0.4618
0.0,73,0.464238
0.0,226,0.469483
0.0,34,0.470322
0.0,94,0.472514
0.0,234,0.478036
0.0,47,0.479152
0.0,273,0.48554
1.0,115,0.488198
0.0,100,0.490467
1.0,180,0.4946
0.0,13,0.49494
0.0,139,0.499655
0.0,4,0.499824
0.0,8,0.500047
0.0,67,0.501557
0.0,193,0.50581
0.0,4,0.505947
1.0,231,0.511293
0.0,188,0.515535
1.0,279,0.522041
1.0,251,0.52788
0.0,2,0.527982
0.0,2,0.52807
1.0,267,0.535224
0.0,137,0.538326
0.0,88,0.540296
1.0,175,0.544497
0.0,8,0.544741
0.0,45,0.54578
1.0,83,0.547684
1.0,201,0.552246
0.0,10,0.55252
0.0,21,0.553034
1.0,237,0.558399
1.0,225,0.564774
1.0,172,0.568926
1.0,113,0.571499
0.0,169,0.57529
0.0,153,0.579116
0.0,56,0.581036
1.0,186,0.58593
1.0,241,0.591926
0.0,40,0.592842
0.0,82,0.594964
0.0,9,0.595291
1.0,190,0.600593
1.0,244,0.606209
0.0,130,0.609255
1.0,138,0.61264
1.0,200,0.617174
1.0,84,0.619126
0.0,4,0.619261
1.0,167,0.62304
0.0,159,0.626585
0.0,7,0.626785
1.0,93,0.629056
0.0,83,0.631922
0.0,22,0.632484
1.0,216,0.637337
0.0,42,0.638307
1.0,157,0.641826
0.0,17,0.642248
0.0,227,0.647467
1.0,184,0.651575
0.0,149,0.654924
0.0,11,0.655213
1.0,490,0.667341
0.0,16,0.667777
1.0,126,0.670636
1.0,146,0.673875
1.0,168,0.677952
0.0,59,0.679315
1.0,100,0.681553
0.0,31,0.68228
0.0,249,0.687914
0.0,160,0.691499
1.0,241,0.698158
1.0,87,0.700182
0.0,78,0.701958
0.0,157,0.705472
1.0,159,0.709004
0.0,56,0.71053
0.0,212,0.715234
0.0,38,0.716122
0.0,34,0.716916
0.0,82,0.71879
0.0,32,0.719539
0.0,27,0.720178
1.0,59,0.721507
0.0,9,0.721749
0.0,199,0.72617
0.0,238,0.732427
0.0,109,0.734864
0.0,191,0.739072
1.0,68,0.740616
0.0,25,0.741204
0.0,136,0.744508
0.0,151,0.747908
0.0,25,0.748511
0.0,132,0.751426
1.0,371,0.759636
0.0,29,0.760324
0.0,103,0.763629
1.0,149,0.767392
0.0,6,0.767589
0.0,247,0.772993
0.0,88,0.774941
0.0,18,0.775379
0.0,62,0.776838
0.0,31,0.777742
0.0,26,0.77836
1.0,202,0.782817
1.0,200,0.787391
0.0,28,0.788055
0.0,8,0.788289
0.0,60,0.789634
0.0,121,0.792327
0.0,78,0.794151
0.0,370,0.804354
0.0,23,0.80498
1.0,85,0.807121
0.0,95,0.80935
0.0,79,0.811356
0.0,44,0.812457
0.0,33,0.813373
0.0,19,0.813856
0.0,29,0.814553
1.0,153,0.818573
0.0,224,0.824427
1.0,82,0.826324
0.0,75,0.828282
0.0,36,0.82934
0.0,4,0.829515
0.0,62,0.831352
0.0,55,0.832659
0.0,46,0.833737
0.0,9,0.833979
0.0,9,0.834222
0.0,30,0.83494
0.0,122,0.837759
1.0,90,0.839823
0.0,42,0.840809
1.0,64,0.842323
0.0,55,0.843902
0.0,203,0.848424
1.0,82,0.850284
0.0,122,0.853045
0.0,78,0.854827
0.0,34,0.855621
1.0,119,0.858278
1.0,44,0.859302
0.0,90,0.861446
0.0,48,0.862905
1.0,58,0.86477
1.0,129,0.867705
