# {"t_start": 1662808034.528893, "env_id": "Office-single-v1"} 
r,l,t
0.0,21,0.000854
0.0,8,0.001091
0.0,76,0.003153
0.0,5,0.00333
0.0,21,0.003827
0.0,17,0.004415
0.0,6,0.004672
0.0,12,0.005057
0.0,51,0.006738
0.0,50,0.007913
0.0,51,0.009067
0.0,45,0.01009
0.0,72,0.01166
0.0,65,0.01309
0.0,20,0.013564
0.0,30,0.014254
0.0,51,0.015405
0.0,113,0.017924
0.0,85,0.020065
0.0,62,0.021458
0.0,45,0.022472
0.0,4,0.022604
0.0,105,0.024903
0.0,9,0.025151
0.0,8,0.025365
0.0,90,0.027396
0.0,96,0.029529
0.0,72,0.031076
0.0,51,0.032292
0.0,85,0.034128
0.0,36,0.034912
0.0,97,0.037156
0.0,65,0.039386
0.0,105,0.04168
0.0,42,0.042777
0.0,71,0.044315
0.0,145,0.047439
0.0,53,0.048605
0.0,93,0.050617
0.0,13,0.050934
0.0,115,0.054135
0.0,221,0.061438
0.0,41,0.062654
0.0,100,0.066342
0.0,69,0.069869
0.0,34,0.071312
0.0,69,0.074399
0.0,21,0.075047
0.0,5,0.075207
0.0,5,0.075359
0.0,58,0.07663
0.0,78,0.078378
0.0,15,0.078749
0.0,272,0.08468
0.0,28,0.085335
0.0,130,0.088391
0.0,7,0.088612
0.0,227,0.093487
0.0,43,0.094905
0.0,79,0.096836
0.0,180,0.101043
0.0,19,0.101527
0.0,170,0.105548
0.0,22,0.106242
0.0,79,0.108009
0.0,198,0.112231
0.0,41,0.113163
0.0,266,0.119052
0.0,97,0.121226
0.0,100,0.123392
0.0,40,0.124295
0.0,104,0.126541
0.0,168,0.130316
0.0,12,0.130651
0.0,192,0.134803
0.0,18,0.135315
0.0,78,0.137126
0.0,191,0.142057
0.0,211,0.146653
0.0,5,0.14682
0.0,32,0.147535
0.0,164,0.151077
0.0,10,0.151344
0.0,118,0.154191
0.0,87,0.156113
0.0,56,0.157349
0.0,18,0.157776
0.0,26,0.158379
0.0,72,0.15994
0.0,15,0.160303
0.0,82,0.162243
1.0,171,0.16604
0.0,306,0.173633
0.0,18,0.174116
0.0,114,0.176595
0.0,24,0.177154
0.0,96,0.179234
1.0,227,0.18423
0.0,18,0.184676
0.0,63,0.18627
0.0,39,0.187661
1.0,93,0.190947
1.0,290,0.197241
0.0,174,0.201037
0.0,139,0.20428
0.0,61,0.206306
0.0,105,0.208959
1.0,154,0.212426
0.0,81,0.214261
0.0,56,0.215514
0.0,42,0.216481
1.0,236,0.221799
0.0,225,0.226702
0.0,21,0.227342
0.0,252,0.233925
1.0,203,0.240767
0.0,57,0.242167
0.0,5,0.242338
0.0,6,0.242516
0.0,233,0.24827
0.0,71,0.249912
0.0,75,0.251652
1.0,170,0.256283
0.0,39,0.257178
0.0,7,0.257376
0.0,40,0.258258
0.0,37,0.259067
1.0,118,0.261782
0.0,168,0.265367
0.0,87,0.267212
0.0,186,0.27171
0.0,223,0.276878
1.0,200,0.281179
1.0,170,0.285094
0.0,72,0.286966
0.0,158,0.290527
0.0,120,0.293147
0.0,293,0.299403
0.0,48,0.300446
0.0,105,0.302687
1.0,101,0.305349
0.0,94,0.308049
0.0,113,0.310893
1.0,159,0.314863
0.0,165,0.318779
1.0,205,0.323454
0.0,20,0.32394
0.0,103,0.326174
1.0,161,0.329786
1.0,145,0.332913
1.0,268,0.339553
0.0,93,0.342018
0.0,174,0.345698
0.0,103,0.347853
0.0,86,0.349664
1.0,223,0.354616
0.0,7,0.354826
1.0,236,0.359815
0.0,37,0.360816
0.0,27,0.361597
0.0,57,0.363244
0.0,46,0.364239
0.0,4,0.364364
0.0,27,0.36498
1.0,110,0.367606
0.0,19,0.368072
1.0,240,0.3743
0.0,16,0.374715
0.0,16,0.3751
0.0,21,0.375577
0.0,329,0.38246
0.0,19,0.382923
0.0,2,0.383005
0.0,38,0.383883
0.0,75,0.3857
0.0,213,0.390346
0.0,75,0.391957
0.0,67,0.393392
0.0,50,0.394726
0.0,111,0.397098
0.0,8,0.397315
0.0,32,0.398017
0.0,120,0.400551
0.0,7,0.400741
0.0,23,0.401265
0.0,12,0.401553
1.0,208,0.407545
0.0,105,0.409783
0.0,8,0.409997
0.0,4,0.410123
0.0,29,0.410766
0.0,37,0.411579
0.0,68,0.413044
1.0,140,0.415965
0.0,19,0.416406
0.0,61,0.417743
0.0,77,0.419667
1.0,137,0.422587
0.0,38,0.423421
0.0,19,0.423866
0.0,6,0.424034
1.0,96,0.426093
1.0,67,0.427637
1.0,145,0.430703
0.0,64,0.432074
0.0,67,0.433511
1.0,193,0.438138
1.0,216,0.443391
0.0,24,0.44396
0.0,7,0.444152
0.0,79,0.445832
0.0,6,0.446003
0.0,45,0.446963
0.0,179,0.45071
1.0,119,0.453536
0.0,176,0.457253
1.0,134,0.460072
0.0,50,0.461333
0.0,19,0.461788
0.0,45,0.463166
0.0,56,0.464401
1.0,67,0.465863
0.0,268,0.472734
1.0,269,0.478907
0.0,96,0.480945
0.0,99,0.483093
0.0,36,0.483891
1.0,142,0.487253
1.0,200,0.492795
0.0,87,0.494754
1.0,125,0.497752
0.0,221,0.502822
0.0,54,0.504206
0.0,50,0.505684
0.0,102,0.507931
0.0,16,0.508347
0.0,39,0.509221
0.0,8,0.509435
0.0,67,0.510904
0.0,47,0.512032
1.0,126,0.514818
0.0,13,0.515149
0.0,37,0.516014
1.0,196,0.520573
0.0,4,0.520742
0.0,30,0.521614
0.0,131,0.52439
0.0,116,0.526814
0.0,14,0.527217
1.0,114,0.529706
0.0,59,0.530953
0.0,158,0.534238
1.0,124,0.536902
0.0,80,0.539238
