# {"t_start": 1662807799.5859451, "env_id": "Office-single-v0"} 
r,l,t
0.0,9,0.000932
0.0,39,0.002118
0.0,76,0.003908
0.0,20,0.004419
0.0,8,0.004644
0.0,14,0.005008
0.0,10,0.005284
0.0,54,0.006598
0.0,22,0.007148
0.0,26,0.008105
0.0,29,0.008825
0.0,105,0.011266
0.0,50,0.012487
0.0,66,0.013991
0.0,39,0.014897
0.0,64,0.016623
0.0,86,0.018575
0.0,59,0.020042
0.0,53,0.021241
0.0,33,0.022005
0.0,119,0.024956
0.0,51,0.026156
0.0,71,0.027758
0.0,17,0.028176
0.0,54,0.029465
0.0,49,0.030567
0.0,98,0.032926
0.0,65,0.035054
0.0,6,0.035482
0.0,192,0.04009
0.0,43,0.041138
0.0,44,0.042323
0.0,67,0.043887
0.0,13,0.044236
1.0,244,0.049921
0.0,107,0.053714
0.0,43,0.055677
0.0,85,0.058749
0.0,41,0.060619
0.0,70,0.062802
0.0,64,0.064526
0.0,87,0.068348
0.0,62,0.071312
0.0,17,0.072038
0.0,61,0.074417
0.0,16,0.075007
0.0,57,0.076438
0.0,4,0.07659
0.0,46,0.077657
0.0,110,0.080152
0.0,43,0.081201
0.0,66,0.082937
0.0,117,0.085774
0.0,28,0.086517
0.0,85,0.088473
0.0,89,0.090567
0.0,54,0.091863
0.0,222,0.096946
0.0,86,0.098967
0.0,114,0.102384
0.0,68,0.104151
0.0,165,0.107964
0.0,19,0.108448
0.0,64,0.109911
0.0,33,0.110699
0.0,111,0.113218
0.0,36,0.114061
0.0,68,0.115849
0.0,149,0.119338
0.0,16,0.11977
0.0,59,0.121147
0.0,92,0.12332
0.0,16,0.12379
0.0,131,0.126781
0.0,18,0.127235
0.0,105,0.129662
0.0,228,0.136056
0.0,5,0.136257
0.0,149,0.139843
0.0,256,0.145703
0.0,92,0.147802
0.0,111,0.150621
0.0,81,0.152668
0.0,6,0.152867
0.0,11,0.153167
0.0,101,0.155464
0.0,16,0.155877
0.0,141,0.159352
1.0,388,0.169041
0.0,27,0.169751
0.0,185,0.173934
0.0,231,0.179344
0.0,34,0.18016
0.0,9,0.180411
0.0,12,0.180725
0.0,16,0.18113
1.0,100,0.183806
1.0,330,0.191438
0.0,69,0.193056
0.0,19,0.193536
1.0,265,0.199652
0.0,93,0.202703
1.0,214,0.207698
0.0,148,0.211077
1.0,211,0.216129
0.0,178,0.220218
0.0,86,0.222184
0.0,96,0.224424
0.0,43,0.225437
1.0,140,0.228934
1.0,302,0.23795
0.0,41,0.239035
0.0,116,0.24173
0.0,22,0.242272
0.0,26,0.242905
0.0,163,0.246834
0.0,25,0.247698
1.0,344,0.256183
0.0,54,0.25751
0.0,31,0.258242
0.0,97,0.260433
0.0,25,0.26103
0.0,9,0.261269
0.0,209,0.265993
1.0,169,0.270508
0.0,6,0.270732
0.0,34,0.271517
1.0,122,0.274225
0.0,159,0.277812
0.0,39,0.278802
1.0,152,0.282452
1.0,226,0.28768
0.0,26,0.288306
1.0,220,0.29348
0.0,97,0.295776
0.0,81,0.297644
0.0,53,0.298898
1.0,117,0.302359
0.0,208,0.307019
0.0,20,0.307522
0.0,225,0.312558
0.0,9,0.312812
0.0,104,0.315396
1.0,215,0.321558
0.0,213,0.327083
1.0,208,0.332604
0.0,11,0.332932
0.0,66,0.335271
0.0,8,0.335716
0.0,36,0.336837
1.0,258,0.342765
1.0,239,0.348563
0.0,112,0.351124
0.0,152,0.354634
0.0,2,0.354729
0.0,36,0.355588
0.0,9,0.355834
1.0,155,0.359405
0.0,57,0.360756
0.0,52,0.361956
1.0,212,0.366711
1.0,191,0.371847
1.0,215,0.376699
0.0,31,0.377429
1.0,184,0.381553
0.0,28,0.382455
0.0,116,0.385293
