# {"t_start": 1665156146.63246, "env_id": "Office-single-v0"} 
r,l,t
0.0,57,0.002482
0.0,38,0.003597
0.0,15,0.00403
0.0,19,0.004545
0.0,14,0.004921
0.0,19,0.005425
0.0,25,0.006061
0.0,34,0.006889
0.0,33,0.007816
0.0,21,0.008609
0.0,59,0.011073
0.0,55,0.012575
0.0,164,0.016747
0.0,11,0.01739
0.0,38,0.018404
0.0,56,0.019961
0.0,9,0.020235
0.0,40,0.021348
0.0,33,0.022344
0.0,103,0.025508
0.0,21,0.027115
0.0,66,0.029497
0.0,98,0.032278
0.0,48,0.033569
0.0,56,0.034974
0.0,12,0.035336
0.0,42,0.036397
0.0,127,0.040131
0.0,83,0.042536
0.0,22,0.043329
0.0,31,0.045056
0.0,34,0.046361
0.0,100,0.048926
0.0,41,0.050041
0.0,62,0.052886
0.0,72,0.054979
0.0,50,0.056434
0.0,4,0.056617
0.0,75,0.059119
0.0,47,0.06059
0.0,90,0.06353
0.0,67,0.065219
0.0,36,0.066107
0.0,45,0.067304
0.0,13,0.067846
0.0,57,0.069283
0.0,130,0.072793
0.0,71,0.074788
0.0,10,0.075209
0.0,29,0.076077
0.0,49,0.077446
0.0,153,0.081622
0.0,83,0.084066
0.0,225,0.08946
0.0,124,0.093344
0.0,4,0.093543
0.0,48,0.095487
0.0,93,0.097902
0.0,31,0.098766
0.0,43,0.099873
0.0,153,0.103517
0.0,62,0.105239
0.0,2,0.105449
0.0,74,0.107822
1.0,119,0.112812
0.0,8,0.11308
0.0,4,0.11322
0.0,609,0.129686
0.0,94,0.13251
0.0,17,0.133076
0.0,84,0.135317
0.0,14,0.135717
1.0,230,0.143989
1.0,203,0.149483
0.0,2,0.149637
0.0,61,0.152212
1.0,362,0.162162
0.0,16,0.162649
0.0,287,0.170204
1.0,192,0.175314
1.0,322,0.183847
1.0,185,0.189969
0.0,13,0.19038
0.0,172,0.196026
0.0,37,0.197261
0.0,226,0.202808
1.0,501,0.216903
0.0,75,0.21968
1.0,189,0.225304
0.0,10,0.225634
0.0,36,0.226581
0.0,52,0.22815
0.0,205,0.233496
0.0,151,0.23807
1.0,234,0.246042
0.0,86,0.248647
0.0,113,0.252259
0.0,23,0.253056
0.0,15,0.253522
0.0,29,0.254581
0.0,29,0.255415
0.0,168,0.261284
0.0,191,0.267079
0.0,2,0.267242
0.0,133,0.270785
0.0,7,0.271046
0.0,224,0.277721
0.0,213,0.284089
0.0,249,0.291219
0.0,110,0.294923
1.0,188,0.30007
0.0,129,0.303481
1.0,284,0.311397
0.0,8,0.311769
0.0,60,0.31376
0.0,16,0.3142
1.0,178,0.319583
0.0,66,0.321328
0.0,27,0.322208
0.0,199,0.328683
0.0,20,0.329253
0.0,158,0.333366
0.0,60,0.335039
0.0,17,0.335555
0.0,239,0.342471
1.0,104,0.346097
0.0,144,0.350239
1.0,146,0.354977
1.0,253,0.361979
1.0,187,0.366615
1.0,413,0.377493
0.0,112,0.380608
0.0,54,0.382546
1.0,132,0.386471
1.0,297,0.395259
1.0,107,0.397823
0.0,28,0.398529
0.0,6,0.398714
0.0,25,0.399347
0.0,159,0.403258
0.0,35,0.404258
0.0,244,0.411064
0.0,252,0.418452
0.0,19,0.418989
0.0,213,0.424365
0.0,77,0.427049
0.0,36,0.428143
0.0,73,0.42997
0.0,74,0.4319
1.0,348,0.440145
0.0,82,0.443367
0.0,30,0.444496
1.0,148,0.448582
0.0,70,0.450825
1.0,273,0.458224
0.0,21,0.458819
1.0,99,0.46398
0.0,114,0.467175
0.0,319,0.475242
1.0,239,0.482103
0.0,43,0.484229
1.0,175,0.489048
0.0,38,0.490094
1.0,104,0.492849
0.0,19,0.493394
0.0,27,0.494076
0.0,113,0.496856
0.0,67,0.498661
0.0,277,0.505235
0.0,5,0.50543
0.0,41,0.506439
0.0,34,0.507248
0.0,80,0.509204
0.0,59,0.511379
0.0,30,0.512148
0.0,134,0.516216
0.0,39,0.517355
1.0,169,0.521619
0.0,15,0.522048
1.0,132,0.525666
0.0,22,0.526272
1.0,265,0.533148
0.0,8,0.53342
0.0,83,0.535388
0.0,58,0.536768
0.0,46,0.537989
0.0,48,0.539169
0.0,21,0.539711
1.0,152,0.543984
1.0,238,0.550558
1.0,224,0.556338
0.0,93,0.559105
0.0,45,0.560746
0.0,275,0.567848
0.0,39,0.568832
1.0,236,0.574609
0.0,235,0.581489
0.0,64,0.58352
0.0,186,0.588984
0.0,85,0.592011
0.0,27,0.59314
0.0,16,0.593646
0.0,38,0.595069
0.0,75,0.597313
1.0,321,0.605225
1.0,101,0.608096
0.0,52,0.610194
0.0,45,0.611409
1.0,132,0.614618
1.0,229,0.621617
0.0,46,0.622814
0.0,144,0.627779
0.0,76,0.63035
0.0,46,0.631939
1.0,306,0.642254
1.0,142,0.64671
0.0,17,0.647228
0.0,41,0.648328
1.0,221,0.654973
0.0,29,0.655761
0.0,37,0.656672
1.0,169,0.662077
0.0,107,0.664767
0.0,177,0.668926
0.0,40,0.669926
0.0,497,0.682667
0.0,102,0.685735
0.0,27,0.686459
1.0,190,0.691729
0.0,127,0.695775
0.0,64,0.697361
1.0,234,0.703019
1.0,131,0.706314
0.0,25,0.707015
1.0,187,0.712742
0.0,2,0.712892
0.0,223,0.718787
0.0,39,0.720366
1.0,178,0.725041
1.0,240,0.732033
1.0,124,0.735119
0.0,38,0.736263
0.0,65,0.737917
0.0,54,0.739245
0.0,130,0.743397
1.0,241,0.749693
0.0,57,0.751241
0.0,34,0.752332
0.0,105,0.755817
0.0,164,0.760713
0.0,10,0.761029
1.0,120,0.763989
0.0,252,0.77023
0.0,195,0.775178
1.0,243,0.781515
1.0,102,0.784546
1.0,134,0.788288
0.0,11,0.788642
0.0,13,0.789036
1.0,246,0.798116
0.0,225,0.803738
0.0,121,0.806622
0.0,31,0.807388
0.0,4,0.807524
1.0,106,0.811022
1.0,179,0.815643
0.0,184,0.821038
0.0,9,0.821344
1.0,128,0.825008
1.0,101,0.828906
0.0,57,0.830465
0.0,41,0.831496
0.0,211,0.836494
0.0,173,0.840747
1.0,118,0.844018
0.0,49,0.845514
1.0,88,0.847797
0.0,149,0.851933
1.0,234,0.858543
0.0,5,0.858839
0.0,4,0.859036
0.0,54,0.860921
0.0,44,0.862088
1.0,101,0.865016
1.0,185,0.869599
0.0,18,0.870183
1.0,115,0.87309
0.0,28,0.873821
1.0,52,0.875334
1.0,76,0.877586
0.0,260,0.884492
0.0,50,0.885868
0.0,144,0.889404
0.0,93,0.892055
0.0,81,0.894404
0.0,130,0.898016
0.0,48,0.899773
0.0,128,0.903216
0.0,81,0.905469
1.0,54,0.906774
0.0,9,0.907113
1.0,55,0.908641
0.0,65,0.911006
0.0,102,0.913843
0.0,44,0.915013
0.0,70,0.916776
1.0,97,0.920045
0.0,101,0.922944
1.0,126,0.927369
1.0,235,0.933912
0.0,44,0.935242
1.0,55,0.936757
1.0,210,0.942076
1.0,226,0.948013
1.0,112,0.950816
0.0,43,0.952271
0.0,9,0.952565
1.0,53,0.954111
0.0,105,0.956856
1.0,104,0.961352
0.0,15,0.961842
1.0,84,0.964414
1.0,152,0.968774
1.0,350,0.978501
0.0,29,0.979378
0.0,157,0.983723
0.0,69,0.98569
0.0,55,0.987122
0.0,72,0.988942
1.0,136,0.99348
0.0,12,0.993936
0.0,99,0.996448
0.0,34,0.997312
1.0,98,0.999645
1.0,139,1.003445
0.0,39,1.004443
0.0,6,1.004646
1.0,45,1.005705
1.0,74,1.007968
0.0,87,1.010381
0.0,17,1.010956
1.0,58,1.012703
0.0,37,1.013754
0.0,59,1.015244
1.0,32,1.016055
0.0,12,1.016385
0.0,58,1.017905
0.0,5,1.018097
1.0,123,1.021358
0.0,163,1.025815
0.0,27,1.02671
0.0,31,1.027743
0.0,143,1.031331
0.0,151,1.035177
1.0,34,1.036089
0.0,125,1.039735
1.0,122,1.043091
1.0,105,1.045934
1.0,95,1.048452
0.0,42,1.049518
0.0,132,1.053014
1.0,47,1.054403
1.0,60,1.056082
0.0,45,1.057238
0.0,4,1.057401
1.0,38,1.059021
0.0,20,1.059611
1.0,147,1.063599
0.0,21,1.064183
0.0,210,1.070085
0.0,150,1.073698
1.0,116,1.077755
0.0,28,1.078543
1.0,412,1.088384
0.0,11,1.088735
1.0,68,1.09056
1.0,65,1.092833
0.0,19,1.093459
1.0,196,1.09885
1.0,46,1.100157
1.0,66,1.10182
0.0,69,1.104426
1.0,116,1.107258
0.0,96,1.110057
