# {"t_start": 1662807307.498245, "env_id": "Office-single-v1"} 
r,l,t
0.0,21,0.000991
0.0,26,0.001613
0.0,7,0.001806
0.0,19,0.002251
0.0,17,0.002828
0.0,19,0.003315
0.0,65,0.004738
0.0,13,0.005065
0.0,21,0.005557
0.0,47,0.006903
0.0,8,0.007146
0.0,40,0.008071
0.0,6,0.008248
0.0,24,0.008804
0.0,32,0.009523
0.0,21,0.010011
0.0,85,0.011859
0.0,106,0.014142
0.0,20,0.014625
0.0,37,0.01548
0.0,36,0.01629
0.0,29,0.017016
0.0,32,0.018528
0.0,54,0.01977
0.0,25,0.020351
0.0,118,0.022936
0.0,109,0.025298
0.0,29,0.025967
0.0,40,0.026851
0.0,56,0.028108
0.0,28,0.028743
0.0,115,0.031257
0.0,37,0.032345
0.0,104,0.034863
0.0,67,0.036376
0.0,92,0.038355
0.0,136,0.041733
0.0,67,0.043664
0.0,8,0.043984
0.0,59,0.045663
0.0,91,0.047771
0.0,178,0.053011
0.0,122,0.061565
0.0,122,0.064287
0.0,130,0.067332
0.0,84,0.069289
0.0,163,0.072829
0.0,33,0.073628
0.0,273,0.079533
0.0,48,0.080656
0.0,148,0.084481
0.0,32,0.085632
0.0,84,0.087762
0.0,88,0.089678
0.0,105,0.092018
0.0,20,0.092494
0.0,12,0.092801
0.0,93,0.09486
0.0,156,0.098291
0.0,14,0.098807
0.0,81,0.100602
0.0,51,0.101855
0.0,7,0.102069
0.0,19,0.102564
0.0,83,0.104517
0.0,115,0.107087
0.0,60,0.108413
0.0,202,0.112737
1.0,138,0.115793
0.0,245,0.122055
0.0,243,0.127515
0.0,299,0.134298
0.0,42,0.135336
0.0,194,0.139537
0.0,35,0.140375
0.0,119,0.142947
0.0,23,0.143488
0.0,75,0.145156
0.0,160,0.148595
1.0,172,0.153368
0.0,356,0.161039
1.0,224,0.16605
0.0,301,0.17267
0.0,69,0.174256
0.0,71,0.175867
0.0,42,0.176811
0.0,9,0.177053
0.0,107,0.179362
0.0,28,0.180008
1.0,109,0.182469
0.0,25,0.183069
0.0,47,0.184988
0.0,183,0.189298
0.0,295,0.195563
1.0,249,0.201153
0.0,36,0.202053
0.0,14,0.202404
0.0,51,0.203518
0.0,163,0.207112
1.0,218,0.212065
1.0,277,0.219748
0.0,182,0.223744
0.0,64,0.225295
1.0,231,0.230465
0.0,50,0.23178
1.0,179,0.235872
1.0,294,0.242368
1.0,164,0.245911
0.0,151,0.249182
0.0,282,0.256161
0.0,157,0.259484
1.0,229,0.264252
0.0,45,0.265441
0.0,142,0.268604
0.0,14,0.268953
0.0,11,0.269229
0.0,32,0.269919
1.0,188,0.273894
0.0,15,0.274254
0.0,129,0.277148
0.0,325,0.285091
0.0,72,0.286685
1.0,212,0.291261
1.0,216,0.295823
