# {"t_start": 1662807996.596131, "env_id": "Office-single-v0"} 
r,l,t
0.0,24,0.000995
0.0,2,0.001101
0.0,49,0.002267
0.0,22,0.002858
0.0,25,0.003497
0.0,70,0.006005
0.0,8,0.006264
0.0,27,0.007252
0.0,34,0.008319
0.0,21,0.008844
0.0,45,0.009899
0.0,69,0.011552
0.0,19,0.012025
0.0,17,0.012464
0.0,104,0.014876
0.0,6,0.015061
0.0,59,0.016454
0.0,39,0.01739
0.0,69,0.019211
0.0,82,0.021226
0.0,41,0.022234
0.0,15,0.02263
0.0,75,0.024328
0.0,56,0.025642
0.0,26,0.026259
0.0,20,0.026747
0.0,107,0.029227
0.0,22,0.029757
0.0,36,0.030588
0.0,43,0.031603
0.0,14,0.032019
0.0,70,0.033639
0.0,76,0.035356
0.0,85,0.03807
0.0,48,0.039739
0.0,2,0.039869
0.0,36,0.040707
0.0,76,0.042665
0.0,15,0.043064
0.0,6,0.043245
0.0,12,0.043558
0.0,138,0.046744
0.0,49,0.047896
0.0,117,0.051052
0.0,15,0.051546
0.0,58,0.053448
0.0,19,0.054005
0.0,17,0.054484
0.0,54,0.056567
0.0,60,0.058322
0.0,74,0.060559
0.0,72,0.064131
0.0,60,0.066641
0.0,23,0.069377
0.0,177,0.075174
0.0,21,0.075746
0.0,35,0.076579
1.0,153,0.080309
0.0,87,0.082724
0.0,30,0.083501
0.0,140,0.086929
0.0,60,0.088492
0.0,68,0.090095
0.0,33,0.090898
0.0,81,0.092991
0.0,193,0.09751
0.0,124,0.100408
0.0,9,0.100668
0.0,37,0.101665
0.0,9,0.101932
0.0,57,0.103514
0.0,164,0.108287
0.0,9,0.108582
0.0,135,0.111856
1.0,140,0.115133
0.0,7,0.115347
0.0,9,0.115599
0.0,123,0.118421
0.0,14,0.118858
0.0,6,0.119188
1.0,155,0.122983
0.0,271,0.129267
0.0,58,0.130639
0.0,14,0.131014
0.0,50,0.13219
0.0,116,0.135173
0.0,11,0.135493
0.0,99,0.138269
0.0,79,0.140685
0.0,75,0.142476
0.0,96,0.144751
0.0,15,0.145186
0.0,341,0.153231
1.0,158,0.156975
0.0,251,0.162938
0.0,169,0.166869
0.0,237,0.173366
0.0,109,0.176165
0.0,136,0.179285
0.0,64,0.180772
1.0,219,0.185929
0.0,147,0.189346
0.0,195,0.193803
0.0,42,0.194822
1.0,99,0.19709
0.0,214,0.201979
