# {"t_start": 1662807398.575275, "env_id": "Office-single-v1"} 
r,l,t
0.0,18,0.001109
0.0,48,0.002308
0.0,30,0.003069
0.0,27,0.003751
0.0,18,0.004582
0.0,36,0.005617
0.0,14,0.006307
0.0,13,0.006675
0.0,54,0.007969
0.0,73,0.009738
0.0,21,0.010267
0.0,100,0.01261
0.0,85,0.014601
0.0,33,0.015437
0.0,91,0.017536
0.0,66,0.019262
0.0,31,0.020036
0.0,47,0.02115
0.0,73,0.022891
0.0,126,0.025749
0.0,25,0.026355
0.0,23,0.02691
0.0,82,0.029444
0.0,5,0.029683
0.0,51,0.031625
0.0,13,0.032076
0.0,71,0.034505
0.0,21,0.035111
0.0,110,0.039573
0.0,148,0.047877
0.0,99,0.050208
0.0,117,0.053166
0.0,59,0.054919
0.0,70,0.056798
0.0,228,0.063455
0.0,22,0.064112
0.0,86,0.066325
0.0,25,0.066947
0.0,113,0.069967
0.0,155,0.074411
0.0,31,0.075239
0.0,260,0.081227
0.0,40,0.082195
0.0,17,0.082629
0.0,51,0.083829
0.0,220,0.089235
0.0,77,0.09104
0.0,152,0.095142
0.0,182,0.099556
0.0,35,0.100414
0.0,14,0.10078
0.0,9,0.101031
0.0,163,0.105432
0.0,56,0.107298
0.0,178,0.111417
0.0,2,0.111517
0.0,5,0.111678
0.0,18,0.112127
0.0,169,0.116165
0.0,2,0.1163
0.0,42,0.117301
0.0,171,0.121546
0.0,21,0.122131
0.0,202,0.126913
0.0,54,0.12835
0.0,162,0.13211
0.0,259,0.13896
0.0,296,0.146384
0.0,137,0.149539
0.0,43,0.150602
1.0,241,0.156494
1.0,209,0.161456
0.0,101,0.163875
0.0,34,0.164712
0.0,180,0.16895
0.0,298,0.176775
0.0,102,0.179165
0.0,127,0.182064
0.0,110,0.184617
0.0,99,0.187102
0.0,13,0.18747
0.0,116,0.190174
0.0,31,0.190939
0.0,87,0.192959
0.0,135,0.196572
1.0,136,0.199939
1.0,254,0.207784
0.0,53,0.209096
1.0,255,0.215427
0.0,2,0.215562
0.0,58,0.216918
0.0,16,0.217359
1.0,234,0.223049
0.0,8,0.223354
