# {"t_start": 1662807618.048011, "env_id": "Office-single-v0"} 
r,l,t
0.0,11,0.000732
0.0,9,0.001122
0.0,59,0.002544
0.0,55,0.003733
0.0,22,0.00424
0.0,8,0.004455
0.0,50,0.005547
0.0,13,0.006075
0.0,57,0.007706
0.0,77,0.010391
0.0,25,0.011008
0.0,37,0.011853
0.0,34,0.01263
0.0,46,0.013653
0.0,55,0.014881
0.0,9,0.015124
0.0,23,0.015654
0.0,90,0.017617
0.0,28,0.018276
0.0,51,0.019454
0.0,29,0.020115
0.0,5,0.020266
0.0,30,0.020952
0.0,47,0.021999
0.0,44,0.023201
0.0,18,0.023647
0.0,102,0.02585
0.0,60,0.027164
0.0,109,0.029523
0.0,39,0.030567
0.0,175,0.034696
0.0,53,0.03592
0.0,65,0.03734
0.0,9,0.037571
0.0,79,0.039346
0.0,29,0.040226
0.0,93,0.042935
0.0,52,0.044106
0.0,103,0.046274
0.0,43,0.047219
0.0,79,0.048904
0.0,122,0.051627
0.0,43,0.052575
0.0,69,0.05459
0.0,30,0.055572
0.0,62,0.057747
0.0,44,0.059245
0.0,47,0.060612
0.0,25,0.061431
0.0,60,0.063128
0.0,15,0.063624
0.0,79,0.066862
0.0,30,0.068214
0.0,40,0.07273
0.0,74,0.075818
0.0,117,0.078987
0.0,84,0.080881
0.0,129,0.083779
0.0,75,0.085487
0.0,141,0.088598
0.0,65,0.090268
0.0,20,0.090755
1.0,191,0.09502
0.0,80,0.09682
0.0,4,0.096989
0.0,26,0.097722
0.0,10,0.097992
0.0,109,0.10037
0.0,124,0.103095
0.0,105,0.10549
0.0,46,0.106623
0.0,44,0.107664
0.0,40,0.109219
0.0,15,0.109877
0.0,17,0.110316
0.0,61,0.111683
0.0,94,0.113743
0.0,33,0.114505
0.0,2,0.114589
0.0,74,0.116232
1.0,201,0.120621
0.0,111,0.12333
0.0,73,0.124961
0.0,15,0.12534
0.0,151,0.128609
0.0,83,0.130562
0.0,15,0.130973
0.0,119,0.133669
0.0,152,0.137003
0.0,256,0.143755
0.0,277,0.149854
0.0,2,0.149958
0.0,221,0.154833
0.0,181,0.159118
0.0,173,0.162913
0.0,145,0.166384
0.0,92,0.16844
0.0,14,0.168793
0.0,179,0.172779
1.0,326,0.180506
1.0,259,0.186183
0.0,156,0.189906
1.0,193,0.194137
0.0,175,0.198105
0.0,143,0.201246
0.0,19,0.201714
0.0,71,0.20328
0.0,72,0.204895
0.0,28,0.205548
0.0,217,0.211407
0.0,86,0.213358
1.0,134,0.216444
1.0,188,0.220561
0.0,50,0.2217
0.0,49,0.223028
0.0,99,0.225231
1.0,197,0.230364
0.0,11,0.230816
1.0,117,0.233803
1.0,106,0.236841
1.0,313,0.244661
0.0,174,0.248747
0.0,222,0.253699
1.0,412,0.262625
1.0,240,0.268173
0.0,132,0.271016
0.0,44,0.27198
0.0,26,0.272649
0.0,8,0.272883
0.0,35,0.273681
0.0,161,0.278092
0.0,92,0.280128
1.0,190,0.284498
0.0,115,0.287079
0.0,6,0.287291
0.0,62,0.288824
0.0,39,0.289781
0.0,29,0.290542
0.0,116,0.293035
0.0,22,0.29354
0.0,126,0.2962
0.0,13,0.296516
0.0,61,0.298101
1.0,245,0.303861
0.0,59,0.305168
0.0,18,0.305597
1.0,86,0.307914
