# {"t_start": 1662807474.874499, "env_id": "Office-single-v1"} 
r,l,t
0.0,9,0.000853
0.0,78,0.002573
0.0,15,0.002941
0.0,7,0.003136
0.0,21,0.003616
0.0,27,0.004209
0.0,74,0.005781
0.0,6,0.006154
0.0,23,0.006773
0.0,23,0.007439
0.0,65,0.008846
0.0,33,0.009574
0.0,27,0.010173
0.0,53,0.011298
0.0,49,0.012351
0.0,30,0.013005
0.0,56,0.014183
0.0,141,0.018008
0.0,16,0.018478
0.0,51,0.019555
0.0,24,0.02009
0.0,101,0.022215
0.0,78,0.023847
0.0,15,0.024216
0.0,111,0.026618
0.0,55,0.027808
0.0,94,0.029807
0.0,11,0.030082
0.0,50,0.03168
0.0,46,0.032989
0.0,37,0.034161
0.0,103,0.037137
0.0,53,0.038799
0.0,57,0.040213
0.0,84,0.04277
0.0,48,0.048678
0.0,24,0.049655
0.0,48,0.051756
0.0,196,0.056593
0.0,260,0.063037
0.0,62,0.064577
0.0,96,0.066608
0.0,133,0.069856
0.0,276,0.075818
0.0,28,0.076468
1.0,178,0.080713
0.0,298,0.088469
0.0,74,0.090089
0.0,41,0.091021
0.0,87,0.092851
0.0,217,0.097459
0.0,271,0.103652
0.0,63,0.10505
0.0,20,0.105525
0.0,6,0.105699
0.0,234,0.110874
0.0,32,0.111613
0.0,13,0.111935
0.0,139,0.11538
0.0,69,0.117683
0.0,22,0.118266
0.0,286,0.124448
0.0,246,0.129995
0.0,102,0.132557
0.0,191,0.137463
0.0,178,0.141591
0.0,91,0.143548
0.0,93,0.145548
0.0,151,0.149076
0.0,130,0.152844
1.0,161,0.156306
0.0,28,0.156957
0.0,61,0.158432
1.0,259,0.164014
0.0,148,0.167502
0.0,225,0.172378
0.0,79,0.174138
0.0,254,0.179468
0.0,107,0.181857
0.0,73,0.184207
0.0,68,0.185784
1.0,203,0.190092
0.0,85,0.191926
0.0,38,0.192763
1.0,173,0.196398
0.0,31,0.197098
0.0,23,0.197856
0.0,170,0.201613
0.0,43,0.202569
1.0,215,0.207832
0.0,166,0.211779
0.0,60,0.213566
0.0,72,0.215227
0.0,33,0.216313
0.0,20,0.217127
0.0,66,0.218672
0.0,83,0.220453
0.0,78,0.222166
0.0,7,0.222367
0.0,36,0.223182
0.0,120,0.225876
0.0,88,0.227964
0.0,216,0.232678
0.0,45,0.233909
0.0,186,0.237759
1.0,227,0.242816
0.0,106,0.244996
0.0,50,0.246054
0.0,18,0.24646
0.0,298,0.253715
0.0,24,0.254305
0.0,65,0.255711
0.0,124,0.258268
0.0,67,0.259667
0.0,21,0.260137
0.0,23,0.260644
0.0,190,0.264905
1.0,186,0.269226
0.0,29,0.269871
0.0,47,0.270862
0.0,136,0.273884
0.0,41,0.274765
0.0,26,0.275332
0.0,9,0.275612
1.0,157,0.279227
0.0,70,0.280842
0.0,20,0.281377
0.0,17,0.281807
0.0,43,0.283157
0.0,17,0.2838
1.0,105,0.286119
0.0,33,0.286999
