# {"t_start": 1662807686.118401, "env_id": "Office-single-v1"} 
r,l,t
0.0,30,0.001082
0.0,9,0.001388
0.0,6,0.001566
0.0,10,0.001829
0.0,14,0.002175
0.0,71,0.004487
0.0,6,0.004702
0.0,47,0.005774
0.0,55,0.007006
0.0,16,0.007655
0.0,44,0.008756
0.0,28,0.009419
0.0,54,0.010622
0.0,18,0.011066
0.0,4,0.011193
0.0,12,0.011488
0.0,4,0.011615
0.0,2,0.011698
0.0,33,0.012439
0.0,29,0.013105
0.0,17,0.013512
0.0,112,0.015963
0.0,41,0.016889
0.0,30,0.017758
0.0,110,0.020173
0.0,67,0.022212
0.0,88,0.024127
0.0,77,0.025943
0.0,14,0.026611
0.0,87,0.029124
0.0,41,0.030722
0.0,40,0.031755
0.0,150,0.036931
0.0,80,0.043128
0.0,77,0.046081
0.0,6,0.046378
0.0,123,0.049121
0.0,173,0.053447
0.0,21,0.055051
0.0,27,0.055719
0.0,134,0.059386
0.0,55,0.060884
0.0,112,0.063834
0.0,71,0.065693
0.0,96,0.068164
0.0,23,0.068732
0.0,36,0.069996
0.0,60,0.071762
0.0,33,0.072713
0.0,10,0.073018
0.0,404,0.081674
0.0,204,0.08635
0.0,78,0.088226
0.0,36,0.089056
0.0,48,0.09014
0.0,16,0.090547
0.0,24,0.091096
0.0,68,0.09288
0.0,274,0.09944
0.0,233,0.105516
0.0,95,0.107633
0.0,363,0.115621
0.0,189,0.119933
0.0,39,0.120853
0.0,120,0.123512
0.0,31,0.124272
0.0,41,0.125203
0.0,29,0.126029
0.0,42,0.126989
0.0,22,0.127607
0.0,57,0.12889
0.0,8,0.129113
1.0,223,0.133982
0.0,158,0.13834
0.0,45,0.139418
0.0,203,0.14382
0.0,158,0.147226
0.0,10,0.147521
0.0,266,0.15342
0.0,18,0.153871
0.0,35,0.154958
0.0,18,0.155409
1.0,260,0.161289
0.0,37,0.16215
0.0,95,0.164194
0.0,37,0.165233
0.0,38,0.166091
0.0,92,0.168134
0.0,89,0.170956
0.0,13,0.171336
0.0,123,0.174371
0.0,145,0.177585
1.0,173,0.181317
0.0,6,0.181498
0.0,20,0.181973
0.0,105,0.184447
0.0,41,0.185384
0.0,239,0.190586
0.0,150,0.194146
1.0,236,0.199409
1.0,264,0.206729
0.0,153,0.210554
0.0,16,0.211006
0.0,66,0.212498
0.0,36,0.213327
1.0,210,0.218151
0.0,103,0.22137
0.0,59,0.223164
0.0,88,0.22515
0.0,92,0.22769
0.0,47,0.228794
0.0,102,0.231022
