# {"t_start": 1662807928.1664991, "env_id": "Office-single-v1"} 
r,l,t
0.0,18,0.001469
0.0,4,0.001703
0.0,5,0.00223
0.0,67,0.004575
0.0,11,0.004917
0.0,15,0.005311
0.0,50,0.006445
0.0,55,0.007903
0.0,2,0.008041
0.0,28,0.008736
0.0,117,0.011448
0.0,75,0.013132
0.0,16,0.013536
0.0,18,0.014008
0.0,74,0.015688
0.0,47,0.01696
0.0,49,0.018116
0.0,25,0.019152
0.0,37,0.020052
0.0,47,0.021249
0.0,63,0.022682
0.0,87,0.024618
0.0,104,0.026958
0.0,152,0.030338
0.0,26,0.030956
0.0,71,0.032544
0.0,88,0.035105
0.0,26,0.036831
0.0,80,0.039027
0.0,110,0.042199
0.0,101,0.04535
0.0,69,0.048
0.0,28,0.050222
0.0,118,0.054399
0.0,81,0.056855
0.0,4,0.057058
0.0,82,0.059614
0.0,129,0.063654
0.0,54,0.064923
0.0,2,0.065018
0.0,25,0.065617
0.0,19,0.066282
0.0,183,0.071568
0.0,323,0.078794
0.0,228,0.084292
0.0,59,0.085662
0.0,219,0.090502
0.0,80,0.092453
0.0,18,0.092907
0.0,77,0.094724
0.0,137,0.097866
0.0,132,0.101125
0.0,29,0.102314
0.0,114,0.105574
0.0,12,0.10591
0.0,239,0.111263
0.0,160,0.114992
0.0,21,0.115518
0.0,14,0.115892
0.0,118,0.119643
0.0,101,0.122137
0.0,212,0.127049
0.0,40,0.12799
0.0,31,0.128852
0.0,38,0.129734
0.0,174,0.133907
0.0,150,0.13841
0.0,142,0.14162
0.0,208,0.146345
0.0,181,0.150594
0.0,106,0.152996
0.0,13,0.153404
0.0,50,0.154546
0.0,69,0.156116
0.0,47,0.157194
0.0,139,0.160409
0.0,122,0.163411
0.0,70,0.165116
1.0,139,0.168914
0.0,110,0.172345
0.0,71,0.173967
0.0,269,0.179928
0.0,218,0.185048
0.0,265,0.191042
0.0,25,0.191678
0.0,70,0.19331
0.0,70,0.194965
0.0,12,0.195285
0.0,31,0.196008
0.0,83,0.197891
0.0,105,0.200253
0.0,54,0.201529
0.0,66,0.203421
1.0,165,0.20728
0.0,122,0.210054
1.0,158,0.213658
0.0,179,0.218372
0.0,89,0.221077
0.0,4,0.221319
1.0,220,0.22661
0.0,147,0.231903
0.0,10,0.232455
0.0,35,0.234369
0.0,7,0.234756
1.0,140,0.239831
0.0,18,0.240577
1.0,261,0.250883
0.0,59,0.253389
1.0,302,0.264305
0.0,41,0.266079
0.0,52,0.26867
0.0,48,0.270228
0.0,16,0.270672
0.0,298,0.281045
0.0,25,0.282083
0.0,154,0.286093
0.0,231,0.291214
0.0,29,0.291896
0.0,17,0.292312
0.0,71,0.293899
0.0,133,0.296778
0.0,26,0.297389
1.0,89,0.299399
0.0,300,0.306821
0.0,27,0.3076
0.0,137,0.310731
0.0,2,0.310863
1.0,222,0.31612
1.0,111,0.31924
0.0,161,0.323499
0.0,58,0.325067
1.0,133,0.328528
0.0,172,0.33248
0.0,13,0.333008
1.0,156,0.337394
0.0,2,0.33752
1.0,160,0.341005
0.0,44,0.342076
1.0,194,0.346283
0.0,8,0.346511
0.0,8,0.346727
0.0,71,0.348355
0.0,47,0.349634
0.0,24,0.350259
0.0,29,0.350969
1.0,167,0.354574
0.0,177,0.35841
0.0,113,0.360911
1.0,196,0.365555
0.0,88,0.367815
1.0,99,0.370715
0.0,22,0.371269
1.0,189,0.375645
0.0,30,0.37636
0.0,165,0.379965
0.0,37,0.380797
0.0,219,0.385803
0.0,6,0.386003
0.0,53,0.387191
0.0,4,0.387322
1.0,85,0.389222
0.0,14,0.389579
0.0,12,0.38988
0.0,151,0.393292
0.0,203,0.397619
0.0,7,0.39782
0.0,278,0.404569
1.0,127,0.407416
0.0,2,0.407511
1.0,293,0.413745
0.0,39,0.414619
1.0,266,0.420543
1.0,177,0.424458
0.0,22,0.424988
1.0,153,0.428274
0.0,14,0.428626
0.0,55,0.429822
0.0,61,0.431155
1.0,174,0.435601
1.0,192,0.439897
0.0,240,0.445147
0.0,20,0.445629
1.0,208,0.450466
0.0,62,0.451866
1.0,43,0.452833
1.0,156,0.456188
1.0,247,0.461536
0.0,82,0.463333
0.0,222,0.468655
0.0,13,0.469387
1.0,385,0.478316
1.0,103,0.480607
0.0,20,0.481089
1.0,190,0.485448
0.0,191,0.489535
0.0,34,0.49031
0.0,16,0.490701
1.0,191,0.494908
0.0,46,0.495948
0.0,35,0.496743
0.0,152,0.500163
0.0,25,0.500815
0.0,21,0.501622
0.0,197,0.506532
1.0,124,0.509446
0.0,2,0.509536
0.0,55,0.510751
1.0,141,0.513778
0.0,57,0.515037
0.0,84,0.517095
0.0,27,0.517741
0.0,172,0.521471
0.0,117,0.523999
1.0,196,0.52824
0.0,28,0.528893
0.0,53,0.530056
0.0,143,0.533202
1.0,132,0.536971
0.0,152,0.540311
0.0,4,0.540447
1.0,188,0.544799
0.0,31,0.545557
0.0,63,0.546999
1.0,186,0.551389
0.0,75,0.553271
0.0,22,0.553805
0.0,11,0.554092
1.0,77,0.55577
0.0,72,0.557355
1.0,447,0.567134
1.0,197,0.572991
1.0,80,0.575124
0.0,92,0.577474
0.0,236,0.583417
0.0,104,0.585705
0.0,17,0.586107
0.0,36,0.586914
0.0,32,0.58763
1.0,102,0.589952
0.0,16,0.590341
0.0,29,0.591068
1.0,120,0.593643
0.0,40,0.594537
0.0,23,0.595066
0.0,208,0.599531
0.0,115,0.602809
1.0,117,0.606582
0.0,11,0.606894
1.0,68,0.608436
0.0,30,0.609144
0.0,6,0.609315
0.0,90,0.611327
0.0,46,0.612379
0.0,39,0.613265
0.0,18,0.613693
0.0,14,0.614036
1.0,137,0.617293
1.0,244,0.622686
1.0,322,0.629937
1.0,256,0.636228
1.0,53,0.637707
0.0,21,0.63822
1.0,138,0.641191
0.0,120,0.643793
0.0,47,0.644838
1.0,100,0.647024
1.0,64,0.648414
0.0,110,0.651029
1.0,152,0.654342
1.0,160,0.657794
1.0,116,0.660309
0.0,264,0.665955
1.0,142,0.669838
0.0,44,0.67148
1.0,173,0.676209
0.0,12,0.676537
0.0,11,0.676821
1.0,62,0.678424
1.0,130,0.681308
0.0,137,0.684623
0.0,57,0.686169
1.0,220,0.691119
1.0,126,0.693944
1.0,173,0.697823
0.0,45,0.698848
0.0,2,0.698933
0.0,97,0.701197
1.0,67,0.703778
0.0,6,0.704148
1.0,157,0.70757
0.0,142,0.710611
0.0,23,0.711136
0.0,89,0.713115
0.0,72,0.714734
0.0,12,0.71504
0.0,125,0.718013
0.0,33,0.718797
1.0,101,0.721057
1.0,250,0.726542
0.0,8,0.726763
1.0,215,0.731366
1.0,302,0.738953
0.0,58,0.740277
1.0,78,0.741996
0.0,40,0.74294
0.0,42,0.744083
0.0,11,0.744366
1.0,169,0.748105
0.0,16,0.748502
1.0,325,0.755759
1.0,81,0.757542
1.0,105,0.759888
1.0,181,0.763778
0.0,61,0.765238
1.0,101,0.767623
0.0,11,0.767933
0.0,50,0.769635
1.0,194,0.774173
0.0,17,0.7746
0.0,8,0.774819
1.0,95,0.776924
1.0,80,0.778697
1.0,46,0.780084
0.0,185,0.784513
0.0,7,0.784758
0.0,15,0.785142
1.0,70,0.786712
1.0,218,0.791802
0.0,44,0.792875
1.0,67,0.794391
1.0,183,0.798324
0.0,41,0.799272
0.0,21,0.79987
1.0,46,0.800972
0.0,10,0.801231
0.0,60,0.803702
1.0,73,0.805788
1.0,122,0.80926
0.0,66,0.810968
1.0,80,0.812898
0.0,8,0.813115
0.0,7,0.813621
0.0,111,0.81636
0.0,71,0.817958
0.0,19,0.818412
1.0,41,0.819335
1.0,106,0.821641
0.0,14,0.821982
1.0,229,0.827015
0.0,45,0.828055
1.0,125,0.830861
1.0,148,0.834222
1.0,52,0.835803
1.0,40,0.83717
1.0,234,0.843668
1.0,65,0.845192
1.0,49,0.846315
0.0,13,0.846646
0.0,57,0.847922
1.0,57,0.849201
0.0,260,0.855961
1.0,43,0.857291
1.0,74,0.858977
0.0,12,0.859286
0.0,36,0.860114
0.0,20,0.860595
0.0,19,0.861058
1.0,152,0.864376
0.0,22,0.864893
0.0,28,0.865525
0.0,61,0.867214
1.0,177,0.872311
1.0,99,0.874559
1.0,47,0.875647
0.0,25,0.876241
1.0,57,0.877782
1.0,54,0.879014
1.0,39,0.879924
0.0,30,0.880622
0.0,9,0.880889
0.0,44,0.881894
0.0,54,0.883323
1.0,47,0.884393
1.0,93,0.886435
1.0,62,0.887817
0.0,28,0.888458
1.0,52,0.889627
1.0,37,0.890748
1.0,58,0.892061
0.0,14,0.892397
1.0,46,0.893421
0.0,14,0.89376
0.0,35,0.894543
1.0,43,0.895504
0.0,6,0.895669
1.0,57,0.89693
1.0,54,0.898135
1.0,65,0.899559
1.0,30,0.900316
1.0,42,0.90143
0.0,2,0.90159
1.0,48,0.903381
1.0,43,0.904583
1.0,32,0.905397
0.0,12,0.9057
1.0,65,0.907396
1.0,65,0.908902
0.0,13,0.90923
1.0,131,0.912088
1.0,38,0.912959
0.0,38,0.913804
1.0,66,0.915239
1.0,67,0.916945
1.0,39,0.917853
1.0,40,0.918764
0.0,15,0.919132
1.0,44,0.920116
1.0,36,0.920966
1.0,72,0.922547
1.0,66,0.924004
1.0,70,0.925616
0.0,28,0.926392
1.0,82,0.92822
1.0,38,0.929095
1.0,152,0.932406
1.0,33,0.933257
1.0,38,0.934129
1.0,64,0.936683
0.0,28,0.937364
1.0,34,0.938148
0.0,29,0.938823
1.0,36,0.939652
0.0,23,0.940189
0.0,18,0.940616
1.0,32,0.941345
1.0,39,0.942255
1.0,54,0.943449
0.0,28,0.944091
0.0,9,0.944322
1.0,35,0.945108
1.0,34,0.945874
1.0,72,0.947452
