# {"t_start": 1662807837.4782772, "env_id": "Office-single-v1"} 
r,l,t
0.0,7,0.000604
0.0,60,0.002007
0.0,27,0.002641
0.0,43,0.003619
0.0,21,0.004121
0.0,36,0.004935
0.0,9,0.005178
0.0,19,0.005625
0.0,30,0.006633
0.0,61,0.008628
0.0,9,0.009153
0.0,24,0.009788
0.0,20,0.010289
0.0,77,0.012063
0.0,8,0.012293
0.0,47,0.013409
0.0,19,0.013894
0.0,121,0.016672
0.0,54,0.017921
0.0,20,0.018417
0.0,66,0.019977
0.0,37,0.020845
0.0,93,0.023301
0.0,59,0.024719
0.0,33,0.025492
0.0,44,0.026514
0.0,21,0.027047
0.0,75,0.028749
0.0,10,0.029027
0.0,64,0.030559
0.0,88,0.032767
0.0,22,0.033296
0.0,87,0.035254
0.0,13,0.03561
0.0,46,0.036636
0.0,74,0.038308
0.0,63,0.03979
0.0,27,0.040419
0.0,24,0.041049
0.0,11,0.041459
0.0,92,0.044146
0.0,62,0.045756
0.0,51,0.047037
0.0,141,0.050667
0.0,12,0.050994
0.0,101,0.053571
0.0,67,0.055084
0.0,171,0.05908
0.0,86,0.061035
0.0,39,0.061936
0.0,91,0.063945
0.0,238,0.069952
0.0,181,0.074867
0.0,253,0.087326
0.0,18,0.087822
0.0,122,0.090948
0.0,190,0.09519
0.0,8,0.095424
0.0,39,0.096328
0.0,250,0.102285
0.0,172,0.106414
0.0,38,0.107421
0.0,206,0.112683
0.0,90,0.114933
0.0,242,0.12047
0.0,43,0.121499
0.0,105,0.124081
0.0,28,0.124785
1.0,237,0.130203
0.0,96,0.132431
0.0,163,0.136059
0.0,256,0.142741
0.0,116,0.145425
0.0,19,0.145922
0.0,110,0.148602
0.0,175,0.152615
0.0,67,0.154155
0.0,45,0.155198
0.0,9,0.155466
0.0,55,0.156888
0.0,147,0.160247
0.0,236,0.165719
0.0,26,0.166359
0.0,236,0.17154
0.0,7,0.171747
0.0,220,0.177462
1.0,216,0.182279
0.0,136,0.185272
0.0,5,0.185432
0.0,117,0.188032
0.0,81,0.190052
0.0,26,0.190699
0.0,96,0.192886
0.0,21,0.193404
0.0,83,0.195379
0.0,113,0.197979
0.0,11,0.198269
0.0,29,0.199004
0.0,220,0.20397
0.0,111,0.20652
0.0,14,0.206897
0.0,203,0.212167
0.0,29,0.212914
0.0,130,0.215898
0.0,43,0.216895
1.0,333,0.224701
0.0,24,0.225326
0.0,60,0.226724
0.0,9,0.226969
0.0,2,0.227055
1.0,159,0.23067
0.0,53,0.231906
0.0,98,0.234156
1.0,136,0.237558
0.0,139,0.242152
0.0,58,0.243638
0.0,157,0.247381
1.0,257,0.253667
0.0,10,0.254201
1.0,193,0.259366
0.0,90,0.26152
1.0,228,0.266637
0.0,26,0.26726
0.0,57,0.268533
0.0,92,0.270581
0.0,22,0.271098
0.0,34,0.271872
0.0,107,0.274587
0.0,161,0.278632
0.0,12,0.278959
1.0,176,0.282861
0.0,16,0.283257
0.0,139,0.286424
0.0,52,0.287647
0.0,292,0.29452
0.0,225,0.299582
0.0,18,0.300038
1.0,155,0.303448
0.0,226,0.309132
0.0,157,0.313443
0.0,64,0.315112
0.0,31,0.315875
0.0,11,0.31622
0.0,126,0.319595
0.0,11,0.319903
1.0,84,0.321789
0.0,74,0.323742
0.0,19,0.324213
0.0,96,0.326304
1.0,167,0.330013
1.0,145,0.333425
0.0,40,0.334324
0.0,16,0.334709
0.0,65,0.336128
0.0,138,0.339124
0.0,9,0.339422
0.0,28,0.340086
0.0,22,0.34064
1.0,177,0.345868
0.0,174,0.349682
0.0,51,0.350822
0.0,154,0.354163
1.0,149,0.357637
1.0,191,0.361878
0.0,37,0.362724
1.0,94,0.364875
0.0,68,0.366391
0.0,70,0.367938
0.0,163,0.37149
0.0,53,0.37273
1.0,130,0.376603
0.0,179,0.380582
0.0,240,0.38578
1.0,189,0.390203
0.0,49,0.391332
1.0,148,0.39452
1.0,186,0.39856
0.0,139,0.401575
1.0,185,0.405591
0.0,62,0.407043
1.0,123,0.410721
1.0,199,0.415055
0.0,33,0.415826
0.0,43,0.41678
1.0,132,0.419663
1.0,168,0.423588
0.0,129,0.42644
0.0,52,0.427609
0.0,81,0.42939
1.0,95,0.431579
0.0,82,0.433372
1.0,140,0.436428
0.0,168,0.440402
0.0,70,0.443002
1.0,170,0.446764
0.0,80,0.448512
0.0,100,0.450657
0.0,27,0.451281
1.0,312,0.458302
0.0,222,0.463185
0.0,10,0.463453
1.0,123,0.46631
0.0,18,0.466751
1.0,172,0.470446
0.0,96,0.472559
1.0,103,0.475407
1.0,147,0.479113
0.0,53,0.480347
0.0,185,0.484701
1.0,96,0.486956
0.0,146,0.490441
0.0,12,0.490763
0.0,19,0.491224
1.0,182,0.495218
1.0,81,0.497133
1.0,95,0.499345
0.0,22,0.499872
1.0,94,0.501911
0.0,25,0.502483
1.0,416,0.512422
1.0,272,0.518385
0.0,67,0.519987
0.0,33,0.520778
0.0,223,0.526054
0.0,11,0.5264
1.0,183,0.530763
0.0,11,0.531062
0.0,159,0.53454
0.0,89,0.536522
1.0,244,0.542973
0.0,27,0.543797
0.0,110,0.546548
0.0,134,0.549884
1.0,163,0.554125
0.0,35,0.55496
0.0,15,0.555325
1.0,618,0.5689
0.0,210,0.573623
1.0,140,0.578026
0.0,14,0.5784
0.0,14,0.578747
0.0,100,0.580943
1.0,115,0.583527
0.0,43,0.584564
1.0,65,0.586013
0.0,29,0.586674
0.0,68,0.588231
0.0,53,0.589646
1.0,106,0.592002
0.0,8,0.592222
0.0,18,0.592662
0.0,25,0.593248
1.0,148,0.596528
1.0,150,0.599925
1.0,160,0.603394
0.0,157,0.60688
1.0,115,0.61036
0.0,15,0.610764
0.0,88,0.612712
1.0,95,0.614788
1.0,120,0.617402
1.0,398,0.626258
0.0,14,0.626617
0.0,211,0.631246
1.0,140,0.634295
1.0,43,0.635262
1.0,121,0.637876
0.0,84,0.639864
1.0,247,0.64653
0.0,192,0.6509
1.0,173,0.654964
1.0,102,0.657486
0.0,10,0.657761
1.0,205,0.662224
0.0,29,0.662895
1.0,196,0.667235
0.0,21,0.667734
0.0,36,0.668554
0.0,89,0.670511
1.0,124,0.673345
1.0,90,0.676069
0.0,60,0.677427
1.0,253,0.682854
1.0,161,0.686377
1.0,350,0.694143
0.0,60,0.695494
0.0,157,0.699149
0.0,80,0.700926
0.0,58,0.702228
