# {"t_start": 1662807807.2962408, "env_id": "Office-single-v1"} 
r,l,t
0.0,41,0.00133
0.0,40,0.002318
0.0,2,0.002427
0.0,16,0.002816
0.0,42,0.003769
0.0,30,0.004465
0.0,50,0.005821
0.0,24,0.006392
0.0,40,0.007296
0.0,69,0.009128
0.0,110,0.011569
0.0,45,0.012595
0.0,29,0.013471
0.0,77,0.015869
0.0,41,0.017053
0.0,7,0.017287
0.0,47,0.018583
0.0,100,0.020882
0.0,34,0.021719
0.0,56,0.023939
0.0,66,0.030922
0.0,62,0.032978
0.0,75,0.035059
0.0,144,0.03841
0.0,89,0.040798
0.0,12,0.04113
0.0,52,0.042286
0.0,15,0.042658
0.0,65,0.044083
0.0,138,0.047232
0.0,87,0.04924
0.0,50,0.050414
0.0,22,0.050944
0.0,115,0.053475
0.0,137,0.05665
0.0,123,0.060223
0.0,13,0.060753
0.0,30,0.061625
0.0,180,0.066324
0.0,141,0.069879
0.0,89,0.072052
0.0,43,0.073035
0.0,264,0.078812
0.0,340,0.086211
0.0,21,0.086743
0.0,135,0.089882
0.0,12,0.090467
0.0,24,0.091429
0.0,14,0.091873
0.0,210,0.097093
0.0,25,0.097709
0.0,40,0.098614
0.0,86,0.100472
0.0,18,0.1009
0.0,130,0.103733
0.0,138,0.107136
0.0,91,0.10942
0.0,13,0.109779
0.0,420,0.119099
0.0,22,0.11966
0.0,195,0.124639
0.0,172,0.128965
0.0,39,0.129871
1.0,164,0.133436
0.0,14,0.133798
0.0,126,0.136601
0.0,117,0.13939
0.0,85,0.14128
0.0,170,0.145113
0.0,47,0.146205
0.0,14,0.146718
0.0,28,0.147396
0.0,56,0.148668
0.0,218,0.153465
0.0,206,0.15902
0.0,59,0.160385
0.0,263,0.166119
0.0,36,0.166945
1.0,184,0.170999
0.0,14,0.171648
0.0,65,0.17313
0.0,39,0.174031
0.0,212,0.17882
0.0,196,0.183551
0.0,29,0.184256
0.0,11,0.184545
0.0,21,0.185045
0.0,167,0.190006
0.0,14,0.190883
0.0,230,0.196873
1.0,202,0.20151
0.0,101,0.203788
0.0,36,0.204829
0.0,69,0.206593
0.0,80,0.208979
0.0,4,0.209253
0.0,36,0.210318
0.0,198,0.217373
1.0,325,0.22886
0.0,10,0.229385
0.0,66,0.232053
0.0,13,0.232653
0.0,67,0.235137
1.0,189,0.242372
0.0,161,0.248609
1.0,173,0.252519
0.0,55,0.254523
0.0,226,0.26273
0.0,15,0.263218
1.0,184,0.267489
