# {"t_start": 1662807875.29013, "env_id": "Office-single-v0"} 
r,l,t
0.0,21,0.000928
0.0,5,0.0011
0.0,54,0.00233
0.0,39,0.003227
0.0,19,0.003891
0.0,7,0.004112
0.0,18,0.004569
0.0,51,0.005719
0.0,46,0.006767
0.0,19,0.007234
0.0,28,0.007892
0.0,21,0.008391
0.0,24,0.00896
0.0,84,0.011096
0.0,39,0.01235
0.0,39,0.013565
0.0,67,0.015112
0.0,132,0.017995
0.0,37,0.018911
0.0,57,0.020181
0.0,40,0.021089
0.0,84,0.022998
0.0,32,0.02372
0.0,73,0.025346
0.0,50,0.026698
0.0,25,0.027308
0.0,29,0.028028
0.0,100,0.030365
0.0,41,0.031318
0.0,28,0.031971
0.0,28,0.032605
0.0,60,0.033936
0.0,54,0.035279
0.0,104,0.037687
0.0,14,0.038039
0.0,159,0.04139
0.0,83,0.043212
0.0,11,0.043494
0.0,101,0.047125
0.0,76,0.053171
0.0,46,0.055084
0.0,66,0.057041
0.0,34,0.057926
0.0,102,0.062065
0.0,76,0.065102
0.0,13,0.065583
0.0,133,0.069669
0.0,95,0.071812
0.0,6,0.071999
0.0,68,0.073524
0.0,41,0.074448
0.0,22,0.074974
0.0,16,0.075367
0.0,82,0.077426
0.0,10,0.077719
0.0,48,0.079061
0.0,51,0.080956
0.0,111,0.083759
0.0,8,0.084014
0.0,31,0.084738
0.0,97,0.086885
0.0,2,0.086982
0.0,135,0.090099
0.0,77,0.091868
0.0,74,0.093821
0.0,114,0.096418
0.0,5,0.096587
0.0,321,0.103833
0.0,60,0.10523
0.0,137,0.10821
0.0,4,0.108348
0.0,17,0.108763
0.0,34,0.109543
1.0,104,0.112686
0.0,96,0.11811
0.0,158,0.121579
0.0,25,0.122171
0.0,224,0.127006
1.0,180,0.131321
0.0,11,0.131648
0.0,14,0.13201
1.0,211,0.137028
0.0,142,0.140207
1.0,128,0.143041
0.0,57,0.144609
0.0,114,0.1479
0.0,124,0.150727
0.0,76,0.152425
0.0,26,0.153042
0.0,154,0.15647
0.0,68,0.158071
0.0,48,0.159151
1.0,192,0.163943
0.0,8,0.164197
1.0,274,0.170177
0.0,15,0.170562
0.0,215,0.175384
1.0,316,0.184443
0.0,87,0.186437
0.0,2,0.186538
0.0,333,0.193921
1.0,122,0.196599
0.0,115,0.199264
0.0,214,0.203979
0.0,99,0.206145
0.0,93,0.208287
0.0,105,0.21079
0.0,16,0.211276
0.0,278,0.21922
0.0,175,0.223082
0.0,5,0.223251
0.0,35,0.224041
1.0,193,0.228628
1.0,252,0.236532
0.0,186,0.240997
0.0,45,0.24208
1.0,229,0.248513
1.0,345,0.256443
0.0,12,0.256766
1.0,271,0.262572
0.0,74,0.264479
0.0,16,0.264882
0.0,37,0.265697
0.0,119,0.268284
0.0,31,0.268979
0.0,39,0.26988
0.0,55,0.271057
1.0,198,0.275282
0.0,167,0.280108
0.0,158,0.283713
0.0,147,0.286809
0.0,179,0.290733
0.0,97,0.293242
0.0,8,0.29359
1.0,208,0.298412
0.0,42,0.299409
0.0,171,0.303293
0.0,73,0.304889
1.0,222,0.309578
1.0,156,0.314793
0.0,37,0.315845
0.0,49,0.317189
0.0,112,0.319916
0.0,109,0.322657
0.0,72,0.324616
1.0,209,0.329479
0.0,66,0.331087
0.0,26,0.331702
0.0,98,0.333871
0.0,182,0.337853
0.0,159,0.341573
0.0,98,0.343868
0.0,60,0.345204
0.0,2,0.34532
0.0,31,0.346666
0.0,21,0.347702
0.0,18,0.348271
0.0,93,0.350442
0.0,109,0.352775
1.0,234,0.357635
0.0,86,0.359468
0.0,9,0.35972
0.0,107,0.362253
1.0,125,0.365036
0.0,4,0.365169
0.0,159,0.368575
0.0,52,0.369704
0.0,107,0.37196
1.0,193,0.376025
0.0,108,0.379812
1.0,196,0.384648
0.0,122,0.387258
1.0,185,0.391181
0.0,34,0.391935
0.0,63,0.393534
1.0,338,0.400792
0.0,17,0.401204
1.0,301,0.407593
1.0,229,0.413517
1.0,293,0.41982
0.0,28,0.420469
0.0,32,0.421173
0.0,15,0.421533
1.0,246,0.426918
0.0,149,0.430204
0.0,119,0.432786
0.0,107,0.435119
1.0,149,0.438269
1.0,158,0.441598
0.0,88,0.44347
0.0,93,0.44692
0.0,254,0.452627
0.0,133,0.455533
0.0,98,0.457631
1.0,302,0.464284
1.0,155,0.467546
0.0,2,0.467636
0.0,13,0.467952
0.0,65,0.469398
1.0,236,0.474293
0.0,40,0.475175
0.0,29,0.475812
0.0,206,0.481257
0.0,19,0.481759
0.0,24,0.482308
1.0,190,0.486365
1.0,129,0.48928
1.0,170,0.492811
0.0,13,0.493267
0.0,18,0.493815
0.0,174,0.497606
0.0,322,0.504515
0.0,46,0.505598
0.0,10,0.505869
1.0,392,0.516123
0.0,6,0.51634
1.0,127,0.519015
0.0,32,0.51973
1.0,150,0.523019
1.0,171,0.527003
0.0,329,0.534421
0.0,63,0.535927
1.0,191,0.53999
0.0,14,0.540334
1.0,175,0.544286
0.0,2,0.544391
0.0,283,0.552073
0.0,154,0.555861
1.0,226,0.561201
0.0,20,0.561671
0.0,14,0.561995
0.0,21,0.562472
0.0,58,0.563877
1.0,229,0.56867
1.0,99,0.57078
0.0,30,0.571442
1.0,222,0.576004
1.0,232,0.582816
0.0,32,0.583582
0.0,2,0.583667
1.0,224,0.588394
0.0,222,0.593257
0.0,14,0.593688
0.0,11,0.593961
0.0,14,0.594292
0.0,64,0.59567
1.0,114,0.598217
0.0,6,0.598386
1.0,159,0.601769
0.0,130,0.604518
1.0,237,0.609453
0.0,81,0.611323
0.0,11,0.611608
0.0,30,0.612894
1.0,320,0.620123
1.0,114,0.622551
0.0,80,0.62428
0.0,56,0.625475
0.0,32,0.626183
0.0,57,0.627627
0.0,99,0.629797
0.0,128,0.632683
1.0,646,0.647988
0.0,169,0.65161
1.0,154,0.65485
0.0,96,0.656894
0.0,194,0.661262
0.0,36,0.662181
0.0,72,0.663721
0.0,19,0.66416
0.0,11,0.664433
1.0,123,0.667019
0.0,188,0.670969
0.0,26,0.671552
0.0,89,0.673421
0.0,6,0.673588
0.0,17,0.673981
0.0,57,0.675204
0.0,157,0.679002
0.0,15,0.679868
