# {"t_start": 1662807565.376776, "env_id": "Office-single-v1"} 
r,l,t
0.0,10,0.000651
0.0,5,0.00082
0.0,56,0.002437
0.0,31,0.003153
0.0,29,0.003806
0.0,30,0.004485
0.0,23,0.005014
0.0,6,0.005182
0.0,52,0.006291
0.0,32,0.006992
0.0,41,0.008081
0.0,73,0.009825
0.0,18,0.010253
0.0,95,0.012494
0.0,73,0.014863
0.0,17,0.01532
0.0,42,0.016283
0.0,104,0.01855
0.0,24,0.019117
0.0,130,0.021931
0.0,65,0.023349
0.0,39,0.024225
0.0,129,0.027087
0.0,98,0.02939
0.0,57,0.030665
0.0,59,0.032191
0.0,86,0.034132
0.0,92,0.036231
0.0,82,0.038058
0.0,123,0.040865
0.0,137,0.043839
0.0,115,0.046531
0.0,69,0.048712
0.0,185,0.055459
0.0,23,0.056498
0.0,72,0.058565
0.0,14,0.058945
0.0,62,0.060875
0.0,11,0.061379
0.0,22,0.062225
0.0,327,0.074291
0.0,28,0.074962
0.0,36,0.075781
0.0,37,0.076604
0.0,216,0.082608
0.0,71,0.084451
0.0,215,0.089053
0.0,23,0.089805
0.0,83,0.091608
0.0,18,0.092035
0.0,178,0.096143
0.0,38,0.097028
0.0,164,0.100723
0.0,252,0.106257
0.0,41,0.107202
0.0,82,0.108997
0.0,301,0.11648
1.0,157,0.119983
0.0,25,0.120574
0.0,112,0.123085
0.0,18,0.12354
0.0,242,0.129149
0.0,210,0.13413
0.0,117,0.136914
0.0,2,0.137021
1.0,315,0.143754
0.0,50,0.14503
0.0,18,0.145637
0.0,81,0.148243
0.0,120,0.151353
0.0,35,0.152174
0.0,31,0.152887
0.0,83,0.154727
1.0,195,0.158981
0.0,15,0.15935
0.0,258,0.165327
0.0,175,0.169121
0.0,74,0.170958
0.0,255,0.176447
0.0,148,0.180516
0.0,53,0.182089
0.0,241,0.187198
0.0,175,0.190969
0.0,21,0.191461
0.0,206,0.196091
0.0,24,0.196931
0.0,36,0.197777
1.0,238,0.2031
0.0,30,0.203807
0.0,82,0.20561
1.0,273,0.211558
0.0,126,0.215228
0.0,79,0.217007
0.0,115,0.219527
0.0,62,0.220922
0.0,89,0.223102
0.0,12,0.223538
0.0,16,0.223968
1.0,132,0.227618
0.0,64,0.229886
0.0,38,0.231363
0.0,158,0.235004
0.0,40,0.235985
0.0,97,0.238112
0.0,43,0.239061
0.0,150,0.242358
0.0,196,0.247935
1.0,142,0.25102
0.0,33,0.251881
0.0,211,0.256774
0.0,96,0.258918
0.0,206,0.263416
1.0,196,0.267704
0.0,60,0.269054
1.0,164,0.272451
0.0,26,0.273029
0.0,36,0.273808
1.0,313,0.281449
0.0,44,0.282607
0.0,2,0.282715
0.0,186,0.286851
1.0,200,0.291375
0.0,38,0.292252
0.0,55,0.293437
0.0,52,0.294835
0.0,198,0.299821
0.0,122,0.302939
1.0,98,0.30541
0.0,211,0.310267
0.0,16,0.310779
0.0,31,0.311631
0.0,10,0.311892
0.0,144,0.316112
0.0,119,0.318716
0.0,22,0.31924
1.0,199,0.323447
0.0,107,0.325776
0.0,37,0.326596
0.0,31,0.32732
1.0,150,0.331208
1.0,212,0.336029
1.0,171,0.339625
0.0,174,0.343294
0.0,6,0.34347
0.0,7,0.343662
0.0,31,0.344355
0.0,34,0.345181
0.0,91,0.348065
0.0,41,0.349621
0.0,98,0.351726
0.0,21,0.352211
0.0,19,0.352647
0.0,13,0.352959
1.0,90,0.354887
0.0,89,0.357064
0.0,27,0.357666
0.0,162,0.361326
0.0,87,0.363158
0.0,42,0.364071
0.0,60,0.365517
1.0,336,0.372488
0.0,89,0.374364
0.0,148,0.377434
1.0,127,0.381216
0.0,146,0.384375
0.0,9,0.384615
1.0,173,0.388272
0.0,77,0.389894
0.0,42,0.390823
0.0,83,0.392551
1.0,184,0.396797
0.0,205,0.401151
0.0,14,0.401496
0.0,22,0.401996
1.0,195,0.4063
0.0,9,0.406551
0.0,19,0.406994
1.0,134,0.409844
0.0,159,0.413779
1.0,154,0.417394
0.0,33,0.418143
0.0,50,0.419225
0.0,2,0.41931
0.0,36,0.420097
0.0,308,0.426539
1.0,170,0.430536
0.0,77,0.432208
0.0,97,0.434276
1.0,177,0.438043
1.0,194,0.442171
0.0,18,0.442599
0.0,29,0.443237
0.0,219,0.448808
0.0,85,0.450644
1.0,188,0.454596
0.0,2,0.454695
1.0,191,0.459032
0.0,23,0.459586
0.0,98,0.461936
1.0,82,0.463707
0.0,47,0.465117
0.0,113,0.467511
0.0,29,0.46817
0.0,12,0.468464
0.0,25,0.469098
1.0,111,0.47143
0.0,36,0.472239
0.0,94,0.474284
0.0,134,0.477381
0.0,17,0.477924
0.0,14,0.478302
0.0,16,0.478696
1.0,234,0.484491
1.0,134,0.487477
1.0,132,0.490377
0.0,114,0.492844
0.0,229,0.498111
1.0,73,0.499669
1.0,141,0.502698
0.0,123,0.505303
0.0,36,0.506091
1.0,123,0.508689
1.0,147,0.511923
0.0,83,0.514431
1.0,191,0.518736
0.0,27,0.51939
0.0,157,0.522956
0.0,91,0.524889
0.0,37,0.525706
1.0,254,0.532385
1.0,150,0.536227
0.0,96,0.538643
0.0,121,0.541679
1.0,339,0.550186
0.0,33,0.550991
