# {"t_start": 1665156164.787849, "env_id": "Office-single-v1"} 
r,l,t
0.0,23,0.001437
0.0,20,0.001979
0.0,80,0.004276
0.0,10,0.004833
0.0,4,0.005098
0.0,22,0.006182
0.0,33,0.007883
0.0,16,0.008749
0.0,19,0.009607
0.0,53,0.011733
0.0,69,0.014986
0.0,95,0.019542
0.0,9,0.020013
0.0,116,0.023735
0.0,24,0.024366
0.0,75,0.026104
0.0,12,0.026551
0.0,21,0.02727
0.0,114,0.030812
0.0,105,0.033406
0.0,25,0.034574
0.0,73,0.037691
0.0,45,0.039678
0.0,116,0.042972
0.0,61,0.044593
0.0,30,0.045335
0.0,11,0.045798
0.0,58,0.047209
0.0,114,0.050343
0.0,102,0.05444
0.0,133,0.060836
0.0,181,0.06974
0.0,103,0.07433
0.0,74,0.076744
0.0,58,0.078152
0.0,71,0.079785
0.0,25,0.080361
0.0,68,0.081904
0.0,164,0.086681
0.0,155,0.091043
0.0,49,0.092206
0.0,75,0.0945
0.0,95,0.096847
0.0,218,0.103066
0.0,8,0.103466
0.0,28,0.104469
0.0,22,0.105581
0.0,67,0.108546
0.0,7,0.108913
0.0,57,0.111308
0.0,140,0.117407
0.0,148,0.12291
0.0,8,0.123176
0.0,133,0.126392
0.0,220,0.132509
0.0,54,0.134486
0.0,77,0.136522
0.0,143,0.140706
0.0,152,0.144618
0.0,66,0.146574
0.0,318,0.15563
0.0,22,0.156653
0.0,87,0.160805
0.0,219,0.17044
0.0,115,0.173036
0.0,190,0.178072
1.0,262,0.185396
0.0,42,0.186526
0.0,46,0.187892
0.0,86,0.190588
0.0,50,0.192097
0.0,186,0.19787
1.0,124,0.200977
0.0,45,0.202037
0.0,92,0.204508
0.0,250,0.216459
0.0,40,0.218063
0.0,39,0.219811
0.0,4,0.220066
1.0,190,0.225596
0.0,59,0.227066
0.0,19,0.227552
0.0,6,0.227717
0.0,136,0.231732
0.0,40,0.232798
0.0,50,0.234043
1.0,290,0.241597
0.0,77,0.243494
0.0,18,0.243971
0.0,46,0.245194
0.0,78,0.2478
1.0,275,0.256718
0.0,303,0.270227
0.0,94,0.275657
0.0,55,0.277255
1.0,122,0.281654
0.0,36,0.282598
0.0,58,0.28441
0.0,387,0.298257
1.0,244,0.306234
0.0,66,0.309452
0.0,161,0.316749
0.0,52,0.319042
0.0,8,0.320237
0.0,83,0.324429
0.0,18,0.325057
0.0,24,0.325806
0.0,4,0.32599
0.0,140,0.330056
0.0,81,0.331951
1.0,180,0.336211
0.0,110,0.340039
0.0,61,0.341611
0.0,5,0.341805
0.0,148,0.34524
0.0,18,0.345858
0.0,96,0.348312
0.0,120,0.351266
0.0,28,0.352043
0.0,310,0.364709
0.0,69,0.367689
1.0,243,0.375951
0.0,8,0.376242
0.0,49,0.377573
0.0,128,0.381658
0.0,25,0.382334
0.0,133,0.38563
0.0,230,0.392194
0.0,21,0.392911
0.0,117,0.396505
0.0,12,0.396928
0.0,135,0.400844
0.0,71,0.403004
0.0,25,0.403643
0.0,35,0.40479
0.0,23,0.405373
1.0,119,0.408381
0.0,51,0.409751
0.0,57,0.411527
0.0,152,0.4155
1.0,104,0.417925
0.0,53,0.4194
0.0,21,0.419967
0.0,35,0.420975
0.0,85,0.423818
0.0,9,0.424095
1.0,175,0.428103
1.0,166,0.432332
1.0,295,0.440128
0.0,123,0.442936
0.0,142,0.447593
0.0,18,0.448064
0.0,167,0.451995
0.0,90,0.455278
0.0,13,0.456347
0.0,26,0.457675
1.0,104,0.462227
1.0,137,0.467717
1.0,75,0.471496
0.0,195,0.477265
0.0,51,0.47914
0.0,20,0.479741
0.0,67,0.482411
1.0,135,0.486855
0.0,17,0.487552
1.0,224,0.493671
0.0,176,0.498061
0.0,78,0.500014
0.0,19,0.50051
1.0,192,0.506891
0.0,25,0.507569
0.0,2,0.507663
0.0,63,0.509852
1.0,98,0.514045
0.0,43,0.515982
1.0,162,0.522406
0.0,97,0.525938
1.0,153,0.531038
0.0,140,0.536412
1.0,147,0.543034
