# {"t_start": 1662808049.686018, "env_id": "Office-single-v1"} 
r,l,t
0.0,5,0.000531
0.0,71,0.002257
0.0,25,0.002886
0.0,10,0.003168
0.0,4,0.003309
0.0,65,0.004834
0.0,28,0.005521
0.0,20,0.006016
0.0,11,0.006315
0.0,18,0.006773
0.0,35,0.007809
0.0,13,0.008175
0.0,50,0.009375
0.0,12,0.009696
0.0,15,0.010083
0.0,119,0.012875
0.0,99,0.015822
0.0,78,0.017682
0.0,36,0.018541
0.0,67,0.020194
0.0,22,0.020818
0.0,72,0.02247
0.0,42,0.023471
0.0,27,0.024126
0.0,44,0.025163
0.0,129,0.028083
0.0,114,0.030931
0.0,56,0.032528
0.0,58,0.033932
0.0,16,0.034332
0.0,4,0.034465
0.0,16,0.034861
0.0,104,0.037299
0.0,104,0.039673
0.0,99,0.042138
0.0,31,0.04288
0.0,126,0.045898
0.0,72,0.04861
0.0,31,0.049541
0.0,89,0.053259
0.0,57,0.054917
0.0,103,0.059482
0.0,79,0.065168
0.0,22,0.066334
0.0,104,0.068794
0.0,106,0.071317
0.0,386,0.081158
0.0,267,0.087813
0.0,17,0.088277
0.0,76,0.0901
0.0,143,0.093344
0.0,5,0.093512
0.0,197,0.098377
0.0,22,0.099012
0.0,221,0.104057
0.0,40,0.10502
0.0,218,0.109968
0.0,127,0.113019
0.0,19,0.113539
0.0,206,0.119208
0.0,25,0.119866
1.0,292,0.126653
0.0,167,0.131143
0.0,179,0.13557
0.0,108,0.138133
0.0,222,0.14325
0.0,19,0.143741
0.0,112,0.146375
0.0,21,0.147405
0.0,39,0.148865
0.0,116,0.151534
0.0,181,0.155693
0.0,106,0.158425
0.0,113,0.161047
0.0,28,0.162029
0.0,16,0.162454
0.0,188,0.166785
1.0,156,0.170435
0.0,25,0.171065
0.0,196,0.175547
1.0,223,0.181587
0.0,166,0.185429
0.0,15,0.185823
0.0,38,0.186724
0.0,47,0.187817
0.0,305,0.194881
0.0,38,0.195943
0.0,28,0.196638
0.0,68,0.198213
0.0,107,0.200797
0.0,6,0.200996
0.0,4,0.201134
0.0,68,0.202718
1.0,214,0.207609
0.0,36,0.208507
0.0,86,0.210479
0.0,17,0.210905
0.0,48,0.212052
0.0,49,0.213236
0.0,171,0.218043
0.0,6,0.218271
0.0,41,0.219246
0.0,99,0.221832
0.0,42,0.223281
0.0,154,0.227797
0.0,117,0.23152
0.0,40,0.232558
1.0,184,0.23681
1.0,210,0.241678
1.0,217,0.24739
0.0,30,0.248555
0.0,14,0.248933
0.0,58,0.250254
0.0,17,0.250677
0.0,108,0.253095
1.0,156,0.257057
0.0,49,0.258485
0.0,79,0.260303
0.0,57,0.261833
0.0,150,0.265445
0.0,113,0.26807
0.0,97,0.270379
0.0,58,0.271773
0.0,28,0.272452
0.0,46,0.273534
0.0,100,0.275758
0.0,193,0.280407
0.0,86,0.2831
1.0,103,0.285399
0.0,193,0.289703
1.0,161,0.293445
0.0,134,0.297131
0.0,45,0.298437
0.0,41,0.299448
0.0,146,0.302737
0.0,161,0.306579
0.0,211,0.311302
