# {"t_start": 1662807330.199714, "env_id": "Office-single-v0"} 
r,l,t
0.0,18,0.000958
0.0,5,0.001133
0.0,50,0.002321
0.0,2,0.00241
0.0,27,0.003064
0.0,63,0.004547
0.0,21,0.005083
0.0,28,0.005767
0.0,5,0.006141
0.0,56,0.007593
0.0,25,0.00823
0.0,18,0.008698
0.0,57,0.010047
0.0,58,0.011465
0.0,86,0.013593
0.0,19,0.014085
0.0,30,0.014831
0.0,78,0.017351
0.0,58,0.018742
0.0,139,0.021968
0.0,40,0.022941
0.0,29,0.023679
0.0,42,0.024694
0.0,152,0.028252
0.0,59,0.030098
0.0,25,0.030767
0.0,26,0.031413
0.0,85,0.03358
0.0,88,0.03561
0.0,12,0.035941
0.0,48,0.03703
0.0,34,0.037808
0.0,2,0.037934
0.0,36,0.038797
0.0,28,0.039495
0.0,182,0.04372
0.0,46,0.044829
0.0,42,0.045819
0.0,77,0.047832
0.0,121,0.051336
0.0,63,0.053635
0.0,61,0.0568
0.0,89,0.060091
0.0,93,0.062615
0.0,86,0.071104
0.0,45,0.07308
0.0,33,0.074116
0.0,58,0.075532
0.0,154,0.079055
0.0,90,0.082196
0.0,72,0.084523
0.0,41,0.085538
0.0,51,0.086749
0.0,67,0.088317
0.0,4,0.088451
0.0,46,0.089571
1.0,97,0.091869
0.0,114,0.094487
0.0,12,0.094809
0.0,73,0.096685
0.0,75,0.098462
0.0,377,0.107246
0.0,109,0.109821
0.0,169,0.113841
0.0,41,0.114892
0.0,6,0.115261
0.0,67,0.117611
0.0,53,0.118901
0.0,151,0.122405
0.0,70,0.124059
1.0,405,0.133686
1.0,511,0.145465
0.0,60,0.147327
0.0,36,0.14892
0.0,33,0.150189
0.0,21,0.150925
0.0,13,0.151275
1.0,180,0.155395
0.0,156,0.159062
0.0,23,0.159648
0.0,67,0.161239
0.0,284,0.168035
1.0,216,0.17308
0.0,47,0.174192
0.0,247,0.179818
0.0,149,0.184477
0.0,66,0.18607
0.0,53,0.187361
0.0,91,0.189463
0.0,180,0.193574
0.0,130,0.19683
1.0,168,0.200892
1.0,143,0.204193
0.0,73,0.205938
0.0,57,0.207266
0.0,33,0.208051
0.0,177,0.212161
0.0,133,0.216121
0.0,62,0.218138
1.0,341,0.226548
0.0,164,0.231854
0.0,119,0.235727
0.0,199,0.240885
0.0,130,0.245971
0.0,91,0.250321
0.0,86,0.253889
0.0,73,0.257963
1.0,230,0.264561
0.0,20,0.265565
1.0,178,0.274771
0.0,50,0.276832
0.0,125,0.281315
0.0,53,0.283437
0.0,90,0.286114
0.0,4,0.286292
0.0,20,0.287049
1.0,361,0.298966
0.0,105,0.301598
0.0,90,0.303626
0.0,117,0.306352
0.0,19,0.307021
0.0,227,0.312082
1.0,125,0.315968
1.0,93,0.318816
0.0,51,0.320126
0.0,19,0.320616
1.0,170,0.32488
0.0,33,0.32569
0.0,14,0.326047
0.0,161,0.329921
0.0,20,0.330512
0.0,275,0.337749
0.0,115,0.340992
1.0,193,0.345679
0.0,182,0.351026
1.0,238,0.356452
0.0,29,0.357156
1.0,339,0.36488
0.0,74,0.366704
0.0,21,0.367212
1.0,140,0.370324
1.0,172,0.374293
1.0,147,0.37759
1.0,255,0.384175
0.0,33,0.384994
0.0,53,0.386654
0.0,118,0.389361
1.0,109,0.391809
0.0,177,0.395749
0.0,33,0.396759
1.0,140,0.400139
0.0,12,0.400458
0.0,55,0.401713
0.0,140,0.404905
0.0,163,0.408546
0.0,143,0.411759
0.0,203,0.417085
1.0,247,0.422593
1.0,111,0.425103
0.0,31,0.425832
0.0,251,0.431746
0.0,60,0.433473
1.0,244,0.438922
0.0,157,0.442406
0.0,6,0.442583
0.0,28,0.443238
0.0,17,0.443652
0.0,28,0.444326
0.0,81,0.446138
0.0,241,0.452562
0.0,158,0.456229
1.0,163,0.459973
0.0,235,0.465503
1.0,197,0.470047
1.0,162,0.473766
0.0,20,0.474258
1.0,283,0.480656
1.0,336,0.488917
1.0,315,0.49585
0.0,19,0.496547
0.0,85,0.498509
0.0,6,0.498687
0.0,174,0.502768
0.0,144,0.506066
0.0,39,0.506973
0.0,127,0.509786
1.0,309,0.517742
1.0,392,0.526639
1.0,115,0.5292
0.0,8,0.529421
0.0,20,0.530136
0.0,21,0.530657
0.0,53,0.531855
1.0,211,0.536656
0.0,58,0.538254
1.0,174,0.542113
0.0,8,0.542335
0.0,79,0.5441
0.0,32,0.544847
0.0,105,0.547275
0.0,2,0.547363
0.0,21,0.547874
0.0,47,0.549752
0.0,111,0.552301
0.0,21,0.552814
1.0,348,0.560514
1.0,58,0.561857
0.0,29,0.562584
0.0,100,0.565229
0.0,2,0.565345
1.0,238,0.571112
0.0,80,0.573033
0.0,6,0.57337
0.0,24,0.573966
0.0,33,0.57475
1.0,283,0.581261
0.0,163,0.586235
0.0,121,0.589382
1.0,154,0.593412
1.0,429,0.603397
0.0,14,0.603784
0.0,18,0.604246
0.0,57,0.60558
0.0,44,0.606629
0.0,179,0.610672
1.0,212,0.616232
0.0,53,0.618082
0.0,178,0.622172
0.0,48,0.62328
1.0,166,0.626965
0.0,63,0.62849
1.0,96,0.63088
0.0,114,0.633586
1.0,171,0.637413
0.0,109,0.639903
1.0,153,0.643485
0.0,126,0.646266
0.0,90,0.648421
0.0,47,0.650341
0.0,24,0.651516
1.0,387,0.660111
0.0,166,0.664112
1.0,88,0.666308
1.0,177,0.670282
0.0,149,0.673691
0.0,36,0.674533
1.0,191,0.678802
0.0,104,0.681462
0.0,7,0.681759
0.0,14,0.682763
0.0,38,0.684158
0.0,100,0.686694
0.0,24,0.687414
1.0,210,0.692132
0.0,122,0.694907
0.0,23,0.695471
1.0,157,0.699362
0.0,51,0.700545
0.0,226,0.70572
1.0,195,0.710013
0.0,28,0.710666
1.0,186,0.715781
0.0,113,0.719439
1.0,582,0.733371
1.0,105,0.73612
1.0,140,0.739378
0.0,4,0.739516
0.0,40,0.740472
0.0,142,0.743719
0.0,7,0.743919
1.0,92,0.746431
0.0,115,0.75036
0.0,44,0.751465
0.0,63,0.752941
0.0,137,0.756077
0.0,47,0.757201
0.0,49,0.758344
0.0,150,0.76182
0.0,16,0.762213
0.0,24,0.762785
0.0,35,0.763802
1.0,131,0.766922
0.0,116,0.76967
0.0,47,0.77075
1.0,367,0.778843
0.0,16,0.779239
1.0,68,0.78087
0.0,123,0.78462
0.0,81,0.786492
0.0,32,0.787237
1.0,194,0.791555
0.0,23,0.792111
0.0,28,0.792769
1.0,169,0.797155
1.0,79,0.798925
0.0,79,0.800827
0.0,16,0.801242
0.0,32,0.802
0.0,65,0.803583
1.0,105,0.80608
0.0,174,0.810084
0.0,19,0.810579
1.0,47,0.811679
0.0,135,0.815168
0.0,176,0.82001
0.0,65,0.821762
1.0,73,0.823728
0.0,35,0.824633
0.0,4,0.824761
0.0,105,0.827427
0.0,79,0.82922
1.0,83,0.831383
0.0,117,0.834205
1.0,80,0.836067
0.0,100,0.838418
0.0,18,0.838855
0.0,227,0.844687
0.0,17,0.845214
0.0,12,0.845531
0.0,58,0.847267
0.0,55,0.849162
1.0,101,0.852632
0.0,12,0.852991
0.0,22,0.853536
0.0,106,0.855971
0.0,7,0.856172
0.0,22,0.856718
1.0,40,0.857658
0.0,83,0.859552
1.0,93,0.861687
0.0,47,0.862824
1.0,54,0.864282
0.0,18,0.864746
0.0,115,0.86743
1.0,37,0.868326
1.0,167,0.872189
0.0,59,0.873524
0.0,12,0.873829
1.0,41,0.874773
1.0,49,0.875901
0.0,15,0.876267
0.0,116,0.878816
0.0,6,0.878991
1.0,142,0.88342
0.0,108,0.886251
1.0,61,0.887682
0.0,130,0.890673
0.0,248,0.896399
1.0,61,0.897889
1.0,30,0.898604
1.0,191,0.902974
0.0,16,0.903373
0.0,170,0.907552
0.0,83,0.909438
0.0,6,0.909616
1.0,312,0.91776
0.0,126,0.920653
1.0,319,0.927891
1.0,56,0.929175
0.0,133,0.932456
1.0,89,0.934518
0.0,16,0.934919
0.0,7,0.935114
0.0,70,0.936693
0.0,138,0.939781
1.0,53,0.940991
0.0,19,0.941455
0.0,12,0.94176
1.0,228,0.94683
1.0,223,0.953299
1.0,62,0.954759
0.0,198,0.959148
0.0,9,0.959388
1.0,222,0.96455
1.0,55,0.966012
0.0,22,0.966579
1.0,127,0.969535
0.0,21,0.970043
1.0,170,0.973898
1.0,38,0.974787
0.0,12,0.975094
0.0,48,0.976188
1.0,40,0.977228
1.0,130,0.980347
1.0,27,0.981028
1.0,70,0.983523
1.0,158,0.987369
1.0,91,0.989522
1.0,82,0.991357
1.0,212,0.99604
1.0,25,0.996889
0.0,30,0.997591
1.0,34,0.99838
0.0,120,1.001183
1.0,157,1.00472
0.0,14,1.005069
0.0,43,1.006055
1.0,96,1.00817
1.0,31,1.008893
0.0,2,1.008975
0.0,33,1.00974
0.0,8,1.009956
1.0,320,1.019685
0.0,38,1.020855
0.0,7,1.021159
1.0,55,1.022482
0.0,165,1.026328
1.0,45,1.0274
0.0,94,1.029616
0.0,4,1.029903
0.0,36,1.030772
1.0,170,1.034719
0.0,18,1.035161
0.0,13,1.035478
0.0,6,1.035648
0.0,15,1.036016
1.0,28,1.036676
1.0,90,1.038798
0.0,20,1.03927
1.0,34,1.040063
