# {"t_start": 1662807898.0929348, "env_id": "Office-single-v1"} 
r,l,t
0.0,48,0.001511
0.0,18,0.001972
0.0,4,0.002114
0.0,4,0.002251
0.0,42,0.003241
0.0,17,0.003665
0.0,19,0.00413
0.0,46,0.00518
0.0,28,0.005849
0.0,39,0.007005
0.0,45,0.008317
0.0,13,0.008864
0.0,18,0.009659
0.0,51,0.011504
0.0,21,0.012014
0.0,52,0.01321
0.0,94,0.015331
0.0,80,0.017161
0.0,50,0.018307
0.0,129,0.0212
0.0,66,0.02272
0.0,21,0.023234
0.0,72,0.025039
0.0,97,0.027229
0.0,75,0.02885
0.0,129,0.031803
0.0,58,0.033121
0.0,127,0.036014
0.0,38,0.036906
0.0,56,0.038162
0.0,118,0.040898
0.0,30,0.041766
0.0,57,0.043674
0.0,163,0.04723
0.0,283,0.053477
0.0,12,0.053796
0.0,39,0.054671
0.0,32,0.055388
0.0,290,0.064526
0.0,85,0.067691
0.0,143,0.072078
0.0,189,0.080194
0.0,146,0.084428
0.0,54,0.085704
0.0,21,0.086214
0.0,87,0.08813
0.0,20,0.088614
0.0,40,0.089502
0.0,138,0.092939
0.0,163,0.096525
0.0,14,0.096894
0.0,22,0.097466
0.0,125,0.100272
0.0,154,0.103722
0.0,162,0.107456
0.0,18,0.10794
0.0,123,0.111646
0.0,78,0.113436
0.0,34,0.114229
0.0,76,0.115943
0.0,36,0.11677
0.0,13,0.117099
0.0,81,0.118916
0.0,44,0.119925
0.0,299,0.126829
0.0,257,0.13255
0.0,151,0.135928
0.0,223,0.141331
1.0,140,0.146079
0.0,42,0.147084
0.0,62,0.148474
0.0,266,0.154274
0.0,24,0.154844
0.0,72,0.156436
0.0,27,0.157391
0.0,45,0.158449
0.0,19,0.158917
0.0,154,0.162367
0.0,78,0.164093
0.0,65,0.165669
0.0,25,0.16627
0.0,139,0.16943
0.0,12,0.169746
1.0,212,0.174698
1.0,231,0.180401
0.0,125,0.183222
0.0,76,0.184927
0.0,53,0.186115
0.0,16,0.186536
0.0,124,0.189432
0.0,4,0.18959
0.0,27,0.19056
0.0,352,0.198242
0.0,7,0.198497
1.0,192,0.20272
0.0,56,0.204003
0.0,33,0.204758
0.0,26,0.205361
0.0,28,0.206004
1.0,364,0.215633
1.0,213,0.220473
0.0,67,0.222063
0.0,60,0.223684
0.0,33,0.224469
0.0,59,0.22581
0.0,15,0.226186
0.0,122,0.228899
0.0,200,0.233447
0.0,147,0.237713
0.0,15,0.238198
0.0,22,0.239111
0.0,21,0.23968
0.0,9,0.239935
1.0,288,0.246982
0.0,24,0.247893
0.0,98,0.250484
0.0,22,0.251036
0.0,134,0.2541
1.0,234,0.259546
0.0,35,0.26036
1.0,71,0.26193
0.0,57,0.263178
0.0,54,0.264399
1.0,184,0.268527
0.0,232,0.27342
0.0,97,0.276238
1.0,199,0.280919
0.0,179,0.285121
0.0,33,0.286001
0.0,59,0.287347
0.0,22,0.287881
0.0,92,0.290131
0.0,95,0.292373
0.0,27,0.293026
0.0,8,0.293252
