# {"t_start": 1662807550.21373, "env_id": "Office-single-v1"} 
r,l,t
0.0,2,0.000432
0.0,22,0.001156
0.0,59,0.002473
0.0,49,0.003582
0.0,6,0.003758
0.0,18,0.004186
0.0,35,0.004984
0.0,17,0.005392
0.0,41,0.006268
0.0,56,0.007464
0.0,45,0.009171
0.0,61,0.011411
0.0,42,0.012412
0.0,26,0.013012
0.0,34,0.013773
0.0,47,0.014802
0.0,94,0.016884
0.0,133,0.019814
0.0,11,0.020107
0.0,18,0.020538
0.0,42,0.021523
0.0,20,0.022003
0.0,114,0.024958
0.0,98,0.027132
0.0,50,0.028246
0.0,33,0.029024
0.0,57,0.030293
0.0,194,0.034611
0.0,70,0.036185
0.0,27,0.036844
0.0,51,0.037959
0.0,92,0.039909
0.0,66,0.041746
0.0,101,0.044887
0.0,73,0.046626
0.0,158,0.050398
0.0,19,0.050942
0.0,130,0.054328
0.0,92,0.056349
0.0,167,0.06242
0.0,155,0.066759
0.0,40,0.067724
0.0,27,0.068666
0.0,57,0.070817
0.0,2,0.070965
0.0,40,0.074521
0.0,67,0.077141
0.0,11,0.077797
0.0,11,0.078162
0.0,50,0.079704
0.0,238,0.084987
0.0,294,0.091588
0.0,37,0.092478
0.0,175,0.096347
0.0,38,0.097217
0.0,124,0.10007
0.0,226,0.104973
0.0,51,0.106131
0.0,119,0.109884
0.0,259,0.116094
0.0,286,0.122418
0.0,69,0.124524
0.0,44,0.125557
0.0,14,0.125911
0.0,64,0.127343
0.0,55,0.128549
0.0,82,0.130361
0.0,136,0.13342
0.0,36,0.134253
0.0,223,0.139141
1.0,231,0.1456
0.0,250,0.151084
0.0,100,0.153268
0.0,4,0.153406
0.0,152,0.156787
0.0,33,0.157793
0.0,11,0.158099
0.0,27,0.158743
0.0,36,0.159571
0.0,14,0.15992
0.0,17,0.160371
1.0,158,0.16388
0.0,9,0.164132
1.0,179,0.168188
0.0,206,0.172713
0.0,110,0.175302
0.0,87,0.178176
0.0,142,0.181323
0.0,234,0.186473
0.0,47,0.187579
0.0,170,0.19155
0.0,150,0.1948
1.0,195,0.199093
0.0,27,0.199726
0.0,227,0.204688
1.0,278,0.212307
1.0,240,0.217564
0.0,11,0.217883
0.0,18,0.218335
0.0,18,0.218759
0.0,68,0.220252
0.0,115,0.222763
0.0,124,0.225614
0.0,102,0.227902
1.0,112,0.230737
1.0,212,0.23652
0.0,159,0.240009
0.0,6,0.240207
0.0,47,0.241676
0.0,27,0.242444
0.0,65,0.245018
1.0,180,0.249299
0.0,65,0.250841
0.0,88,0.252794
0.0,23,0.253324
0.0,142,0.25634
0.0,160,0.260106
0.0,60,0.26144
0.0,25,0.262246
0.0,46,0.263402
0.0,125,0.266132
1.0,298,0.272493
0.0,21,0.272995
0.0,95,0.275204
1.0,172,0.279494
0.0,24,0.28008
0.0,33,0.280819
0.0,262,0.286709
1.0,157,0.290238
0.0,127,0.293388
0.0,10,0.293676
0.0,230,0.298915
1.0,211,0.303539
1.0,135,0.306435
0.0,73,0.308167
0.0,222,0.314143
0.0,19,0.314762
0.0,75,0.316554
0.0,84,0.31883
1.0,134,0.322153
0.0,214,0.327185
0.0,13,0.327533
0.0,77,0.329226
0.0,25,0.329845
0.0,40,0.330763
0.0,126,0.333562
0.0,25,0.33415
0.0,20,0.334619
0.0,169,0.338377
0.0,117,0.34088
1.0,252,0.347729
1.0,240,0.352799
0.0,56,0.354011
0.0,15,0.354364
0.0,89,0.356241
0.0,61,0.357828
0.0,7,0.358034
1.0,271,0.363961
0.0,28,0.364597
1.0,107,0.366916
0.0,83,0.368684
0.0,90,0.37068
0.0,103,0.37284
1.0,122,0.375551
0.0,167,0.379931
0.0,62,0.381316
0.0,112,0.383689
0.0,37,0.384512
1.0,248,0.389775
0.0,48,0.391096
1.0,109,0.393465
0.0,16,0.393853
0.0,104,0.396093
0.0,152,0.399439
0.0,28,0.400083
0.0,10,0.40034
0.0,81,0.402083
0.0,173,0.405768
1.0,201,0.410667
1.0,157,0.414566
0.0,149,0.417787
0.0,16,0.418174
0.0,20,0.418637
0.0,21,0.419123
0.0,71,0.420647
0.0,29,0.421297
0.0,47,0.422355
0.0,22,0.422857
0.0,53,0.424223
1.0,179,0.428097
1.0,126,0.430798
1.0,88,0.432795
0.0,4,0.432922
0.0,135,0.436082
0.0,48,0.437139
1.0,79,0.438848
0.0,9,0.439084
0.0,97,0.441283
1.0,94,0.443985
0.0,31,0.445053
1.0,222,0.449732
1.0,291,0.455908
0.0,69,0.457648
1.0,178,0.461712
0.0,149,0.464849
0.0,42,0.465842
1.0,265,0.471469
0.0,65,0.472977
0.0,27,0.473588
0.0,63,0.475184
0.0,59,0.477269
0.0,2,0.477431
0.0,5,0.477595
0.0,58,0.479485
0.0,55,0.480696
0.0,4,0.480826
1.0,120,0.483449
0.0,16,0.483826
1.0,113,0.486226
0.0,206,0.490991
0.0,158,0.494373
0.0,46,0.49539
0.0,25,0.495966
1.0,54,0.49713
1.0,125,0.499833
1.0,148,0.50304
1.0,224,0.507807
0.0,107,0.51106
1.0,213,0.516097
0.0,32,0.516915
0.0,29,0.517574
1.0,304,0.524349
0.0,4,0.52454
0.0,14,0.524887
0.0,18,0.525335
0.0,210,0.530551
1.0,112,0.533349
0.0,197,0.538151
1.0,159,0.5421
1.0,68,0.544204
1.0,146,0.547764
1.0,132,0.550614
1.0,215,0.555204
0.0,69,0.556695
1.0,113,0.559351
1.0,231,0.564258
0.0,50,0.565357
0.0,261,0.57093
0.0,57,0.572167
0.0,10,0.572418
0.0,32,0.573128
1.0,574,0.586412
1.0,159,0.589834
1.0,211,0.594555
0.0,18,0.594992
0.0,10,0.595249
1.0,200,0.59954
1.0,93,0.601573
1.0,229,0.606418
0.0,12,0.60672
0.0,58,0.608147
1.0,198,0.613718
1.0,94,0.615779
0.0,58,0.617052
0.0,174,0.620805
1.0,157,0.624424
0.0,121,0.627022
