# {"t_start": 1662807223.743266, "env_id": "Office-single-v0"} 
r,l,t
0.0,6,0.000527
0.0,25,0.001153
0.0,38,0.001999
0.0,49,0.003053
0.0,16,0.003436
0.0,36,0.004224
0.0,6,0.004393
0.0,32,0.005094
0.0,8,0.005308
0.0,33,0.00621
0.0,68,0.008056
0.0,39,0.009496
0.0,46,0.010547
0.0,35,0.011358
0.0,27,0.011969
0.0,42,0.012917
0.0,17,0.013326
0.0,60,0.014625
0.0,104,0.016845
0.0,61,0.018345
0.0,42,0.019458
0.0,6,0.019674
0.0,16,0.020146
0.0,93,0.023123
0.0,37,0.024169
0.0,13,0.024724
0.0,35,0.025537
0.0,82,0.02735
0.0,52,0.029125
0.0,6,0.02942
0.0,102,0.038013
0.0,41,0.039005
0.0,40,0.04052
0.0,50,0.042573
0.0,60,0.043996
0.0,35,0.044796
0.0,88,0.046737
0.0,179,0.050588
0.0,102,0.05291
0.0,39,0.053814
0.0,72,0.055382
0.0,56,0.057047
0.0,80,0.059366
0.0,91,0.061672
0.0,54,0.063142
0.0,48,0.064565
0.0,34,0.065382
0.0,40,0.066517
0.0,25,0.067256
0.0,65,0.068893
0.0,51,0.07006
0.0,110,0.072719
0.0,60,0.074329
0.0,70,0.076599
0.0,40,0.07753
0.0,62,0.078933
0.0,150,0.082206
0.0,64,0.083619
0.0,75,0.085294
0.0,10,0.085555
0.0,34,0.086312
0.0,48,0.087408
0.0,30,0.088096
0.0,81,0.090139
0.0,177,0.094145
0.0,39,0.095047
0.0,146,0.098301
1.0,185,0.102649
0.0,30,0.103351
0.0,62,0.104701
0.0,5,0.104858
0.0,37,0.105731
0.0,58,0.107239
0.0,126,0.111099
0.0,10,0.1114
0.0,74,0.113058
1.0,231,0.118122
0.0,54,0.119306
0.0,99,0.121547
0.0,101,0.124001
0.0,10,0.124279
0.0,40,0.125242
0.0,51,0.126405
1.0,195,0.130679
0.0,167,0.134347
0.0,30,0.135051
0.0,13,0.135381
0.0,218,0.140227
0.0,196,0.145881
0.0,240,0.1512
0.0,140,0.154264
0.0,97,0.156498
1.0,148,0.159936
0.0,187,0.164056
0.0,47,0.165112
1.0,219,0.169813
0.0,107,0.172148
0.0,222,0.178125
1.0,174,0.182034
1.0,236,0.187484
0.0,282,0.195572
1.0,130,0.199016
0.0,154,0.202693
0.0,37,0.203575
0.0,304,0.211364
0.0,121,0.21415
0.0,62,0.215552
0.0,268,0.22123
1.0,309,0.22817
0.0,16,0.228592
1.0,114,0.231218
1.0,125,0.233897
0.0,166,0.237552
0.0,10,0.237822
0.0,76,0.239469
0.0,74,0.241289
0.0,61,0.24383
1.0,175,0.247541
0.0,9,0.247785
0.0,2,0.247869
0.0,20,0.248601
0.0,178,0.252366
1.0,429,0.261766
0.0,51,0.262895
0.0,12,0.263196
1.0,163,0.266676
0.0,111,0.269002
1.0,196,0.273215
0.0,11,0.27351
0.0,84,0.276322
0.0,95,0.278781
1.0,206,0.283218
0.0,230,0.288244
0.0,148,0.291662
0.0,21,0.292477
1.0,235,0.297587
1.0,200,0.301915
0.0,50,0.303087
0.0,92,0.305016
0.0,39,0.305898
0.0,8,0.306195
0.0,80,0.307879
0.0,235,0.314178
0.0,5,0.314378
0.0,45,0.315467
0.0,34,0.316278
1.0,218,0.321619
0.0,136,0.324715
0.0,21,0.325333
0.0,70,0.3268
0.0,2,0.326884
0.0,107,0.329106
0.0,29,0.329732
0.0,313,0.336185
0.0,173,0.339754
1.0,156,0.344248
1.0,399,0.3528
0.0,88,0.354687
0.0,53,0.356135
0.0,46,0.357147
0.0,78,0.358978
0.0,120,0.361461
1.0,449,0.371083
0.0,196,0.376028
0.0,51,0.377468
0.0,156,0.380838
0.0,36,0.381637
0.0,17,0.382033
0.0,39,0.382881
0.0,42,0.383794
1.0,227,0.388497
1.0,238,0.393802
0.0,60,0.395084
0.0,28,0.395703
1.0,149,0.398829
1.0,381,0.40674
0.0,10,0.407006
1.0,242,0.413289
0.0,83,0.41508
0.0,86,0.416891
1.0,166,0.420303
0.0,14,0.420635
0.0,171,0.424685
1.0,76,0.426298
0.0,187,0.430189
0.0,102,0.432387
0.0,35,0.43315
1.0,308,0.439467
0.0,69,0.441286
0.0,14,0.441793
1.0,242,0.447153
1.0,165,0.450824
0.0,150,0.453926
0.0,52,0.455041
0.0,162,0.458907
0.0,33,0.459676
0.0,91,0.461633
0.0,53,0.462792
0.0,136,0.465738
0.0,67,0.467178
0.0,239,0.472157
0.0,62,0.473752
0.0,11,0.474044
0.0,32,0.475264
0.0,227,0.480349
0.0,70,0.48194
0.0,68,0.48338
0.0,12,0.483674
1.0,414,0.492594
0.0,261,0.498128
0.0,54,0.499298
1.0,167,0.502766
0.0,12,0.503054
1.0,147,0.506113
1.0,257,0.512797
0.0,171,0.516458
0.0,16,0.51685
0.0,2,0.516938
1.0,192,0.521208
1.0,235,0.526858
1.0,287,0.533938
0.0,11,0.534257
0.0,58,0.535777
0.0,27,0.536371
0.0,39,0.537209
0.0,10,0.537461
1.0,264,0.544126
0.0,21,0.544641
0.0,257,0.549993
0.0,95,0.552025
0.0,13,0.552348
0.0,42,0.553273
1.0,93,0.555306
1.0,141,0.558703
0.0,25,0.559445
0.0,39,0.560385
0.0,133,0.563275
1.0,117,0.566047
1.0,386,0.574316
0.0,103,0.577558
0.0,78,0.579247
0.0,15,0.579607
1.0,160,0.582966
0.0,20,0.583434
0.0,160,0.586795
0.0,12,0.587091
1.0,207,0.591636
0.0,31,0.592448
0.0,105,0.594619
0.0,13,0.594926
0.0,199,0.59905
0.0,25,0.599603
1.0,260,0.604951
0.0,7,0.605141
0.0,127,0.608112
1.0,148,0.612511
1.0,202,0.616895
1.0,194,0.621008
0.0,84,0.622993
0.0,139,0.626023
0.0,28,0.626644
0.0,104,0.628802
0.0,51,0.629877
0.0,117,0.632326
0.0,66,0.633719
0.0,4,0.633841
0.0,97,0.635881
1.0,134,0.638613
0.0,46,0.639625
0.0,182,0.644391
0.0,91,0.646362
0.0,30,0.647024
0.0,200,0.651117
0.0,98,0.653163
0.0,36,0.653952
0.0,138,0.657385
0.0,27,0.657998
0.0,14,0.65835
1.0,151,0.661748
1.0,368,0.669608
0.0,47,0.670612
0.0,14,0.670935
0.0,51,0.672008
1.0,145,0.675942
0.0,54,0.67718
1.0,258,0.682803
1.0,137,0.685935
1.0,57,0.687151
0.0,123,0.690263
0.0,42,0.691892
1.0,159,0.695704
1.0,111,0.698697
1.0,119,0.701431
1.0,54,0.70261
1.0,177,0.706649
0.0,215,0.712107
