# {"t_start": 1662807299.824991, "env_id": "Office-single-v0"} 
r,l,t
0.0,25,0.000959
0.0,49,0.002144
0.0,8,0.002369
0.0,28,0.003081
0.0,38,0.003957
0.0,4,0.00409
0.0,25,0.004686
0.0,28,0.005496
0.0,25,0.006107
0.0,58,0.007863
0.0,51,0.009085
0.0,27,0.009767
0.0,34,0.010569
0.0,19,0.01103
0.0,53,0.012254
0.0,128,0.015119
0.0,32,0.015883
0.0,13,0.01621
0.0,37,0.017065
0.0,95,0.019239
0.0,5,0.019396
0.0,81,0.021214
0.0,70,0.022839
0.0,42,0.02417
0.0,121,0.027313
0.0,29,0.028023
0.0,61,0.029471
0.0,109,0.032041
0.0,20,0.032582
0.0,85,0.034566
0.0,13,0.034924
0.0,59,0.036292
0.0,89,0.038247
0.0,39,0.039435
0.0,121,0.042465
0.0,42,0.043435
0.0,165,0.047138
0.0,33,0.047897
0.0,159,0.051401
0.0,61,0.052768
0.0,39,0.053661
0.0,79,0.056099
0.0,138,0.061052
0.0,50,0.062786
0.0,24,0.063533
0.0,101,0.070277
0.0,59,0.072735
0.0,175,0.078082
0.0,121,0.081014
0.0,73,0.082703
0.0,94,0.084831
0.0,30,0.085552
0.0,31,0.086305
0.0,10,0.08657
0.0,54,0.087811
0.0,47,0.088924
0.0,57,0.090292
0.0,75,0.093031
0.0,42,0.094137
0.0,124,0.097029
0.0,28,0.097773
0.0,108,0.100581
0.0,149,0.104003
1.0,119,0.107103
0.0,126,0.11067
0.0,86,0.112998
0.0,38,0.113978
0.0,134,0.117207
0.0,65,0.118799
0.0,133,0.122207
0.0,59,0.123677
1.0,264,0.130692
0.0,16,0.13114
0.0,64,0.13268
0.0,7,0.132882
0.0,41,0.133834
0.0,48,0.134933
0.0,48,0.136044
0.0,99,0.13832
0.0,76,0.140733
0.0,49,0.141919
1.0,133,0.144953
0.0,2,0.145049
0.0,60,0.146424
0.0,251,0.152109
1.0,256,0.15884
0.0,283,0.165449
0.0,252,0.171121
0.0,21,0.171657
0.0,4,0.171897
0.0,12,0.172318
0.0,151,0.176138
0.0,59,0.177975
0.0,188,0.182723
0.0,13,0.1832
0.0,175,0.187131
0.0,92,0.189298
0.0,25,0.189915
1.0,184,0.196245
0.0,30,0.197004
0.0,31,0.197741
1.0,330,0.205532
0.0,191,0.211131
0.0,22,0.211713
0.0,72,0.213358
0.0,162,0.217014
0.0,33,0.217794
0.0,21,0.218301
0.0,212,0.223467
0.0,15,0.224021
0.0,39,0.225445
1.0,78,0.227313
0.0,22,0.227978
0.0,9,0.228229
0.0,95,0.230383
0.0,51,0.23165
0.0,12,0.232104
0.0,217,0.239606
1.0,266,0.246993
1.0,182,0.251235
0.0,15,0.251666
0.0,56,0.253038
0.0,19,0.253667
1.0,76,0.255511
0.0,205,0.260872
0.0,13,0.261246
0.0,195,0.265821
1.0,122,0.268605
0.0,100,0.27085
0.0,87,0.273061
0.0,45,0.274123
1.0,145,0.278102
0.0,46,0.279484
0.0,31,0.280403
0.0,13,0.280758
0.0,121,0.283476
1.0,407,0.293376
1.0,171,0.297368
0.0,104,0.299798
0.0,77,0.301595
0.0,67,0.303137
1.0,196,0.308492
1.0,267,0.315584
1.0,221,0.321102
1.0,118,0.324548
0.0,141,0.328422
0.0,180,0.332464
1.0,346,0.340401
0.0,54,0.34213
1.0,193,0.346356
0.0,9,0.346607
0.0,85,0.348906
0.0,22,0.349446
0.0,69,0.350983
0.0,231,0.356093
0.0,59,0.357669
0.0,50,0.359517
0.0,110,0.362475
1.0,157,0.365926
0.0,29,0.366601
0.0,173,0.370364
0.0,53,0.371553
1.0,121,0.374414
1.0,133,0.377437
0.0,14,0.377787
0.0,38,0.378644
0.0,73,0.380294
0.0,22,0.380809
0.0,173,0.384576
0.0,184,0.388624
1.0,440,0.399782
0.0,23,0.400358
0.0,97,0.402489
0.0,2,0.402577
0.0,138,0.405853
0.0,15,0.406244
0.0,66,0.408146
0.0,75,0.409962
0.0,63,0.411603
0.0,23,0.412168
1.0,153,0.415694
1.0,182,0.419692
0.0,48,0.420797
0.0,14,0.421146
0.0,287,0.429
0.0,155,0.432711
1.0,169,0.436856
0.0,75,0.438727
0.0,13,0.439088
0.0,125,0.441968
1.0,276,0.448316
0.0,11,0.448627
0.0,54,0.449872
0.0,112,0.452407
0.0,128,0.455326
0.0,454,0.466429
0.0,72,0.468075
0.0,64,0.469489
1.0,157,0.473146
0.0,18,0.473592
1.0,256,0.47974
1.0,327,0.487198
0.0,9,0.487451
0.0,106,0.489841
0.0,48,0.49188
0.0,14,0.492309
0.0,50,0.493465
1.0,185,0.49753
0.0,138,0.500549
1.0,153,0.504088
1.0,207,0.509011
1.0,321,0.516052
0.0,38,0.516921
1.0,169,0.520583
0.0,47,0.521667
1.0,241,0.527758
1.0,206,0.532322
0.0,35,0.533128
0.0,126,0.535875
0.0,39,0.536763
0.0,49,0.538044
0.0,65,0.539869
1.0,424,0.550285
0.0,45,0.551349
0.0,188,0.555513
0.0,151,0.559874
1.0,83,0.562105
0.0,9,0.562458
1.0,415,0.572664
0.0,120,0.575431
0.0,37,0.576293
0.0,47,0.57738
0.0,126,0.580376
0.0,89,0.582423
1.0,234,0.587685
0.0,235,0.594114
0.0,12,0.59446
1.0,177,0.598489
0.0,71,0.600335
0.0,33,0.601123
0.0,13,0.601447
0.0,84,0.603294
0.0,97,0.605674
0.0,9,0.605923
1.0,128,0.609627
0.0,19,0.610203
0.0,115,0.613136
1.0,158,0.616721
0.0,4,0.616858
0.0,134,0.619996
0.0,84,0.622131
1.0,150,0.62673
1.0,316,0.633751
0.0,7,0.633959
0.0,10,0.63422
0.0,118,0.636882
1.0,248,0.642769
0.0,91,0.644769
0.0,29,0.645478
0.0,2,0.64556
0.0,70,0.647189
0.0,67,0.648663
1.0,288,0.65501
1.0,128,0.658545
0.0,15,0.659387
0.0,107,0.661795
0.0,153,0.665108
1.0,167,0.668887
1.0,213,0.674082
0.0,21,0.674806
0.0,62,0.676451
1.0,219,0.681663
1.0,225,0.686781
1.0,112,0.689294
0.0,175,0.694166
0.0,15,0.69459
0.0,35,0.695419
0.0,26,0.696395
1.0,88,0.698391
0.0,48,0.699499
0.0,5,0.699652
0.0,27,0.700293
0.0,58,0.701623
1.0,293,0.708491
0.0,35,0.709298
0.0,103,0.711538
1.0,135,0.714571
1.0,100,0.716771
0.0,7,0.716965
1.0,298,0.723448
1.0,72,0.726304
0.0,45,0.727397
