# {"t_start": 1662807375.709662, "env_id": "Office-single-v0"} 
r,l,t
0.0,20,0.000899
0.0,14,0.001269
0.0,24,0.00188
0.0,76,0.003919
0.0,10,0.004661
0.0,17,0.005399
0.0,30,0.006397
0.0,10,0.006745
0.0,51,0.008004
0.0,29,0.008665
0.0,48,0.009755
0.0,45,0.010776
0.0,123,0.013515
0.0,21,0.014025
0.0,6,0.014201
0.0,56,0.015475
0.0,43,0.016469
0.0,96,0.018747
0.0,17,0.019186
0.0,46,0.020263
0.0,17,0.020695
0.0,67,0.022357
0.0,43,0.023346
0.0,62,0.024712
0.0,71,0.026287
0.0,42,0.027348
0.0,72,0.028945
0.0,15,0.029308
0.0,22,0.029816
0.0,62,0.031235
0.0,21,0.031753
0.0,73,0.033503
0.0,32,0.034391
0.0,118,0.03914
0.0,109,0.042071
0.0,107,0.045723
0.0,77,0.048851
0.0,42,0.050527
0.0,99,0.054041
0.0,61,0.056031
0.0,57,0.057679
0.0,62,0.059434
0.0,66,0.061519
0.0,71,0.063578
0.0,57,0.065256
0.0,128,0.068161
0.0,15,0.06872
0.0,27,0.069417
0.0,147,0.073564
0.0,2,0.073687
0.0,42,0.074671
0.0,38,0.075574
0.0,79,0.077366
0.0,91,0.079436
0.0,78,0.081204
0.0,128,0.084073
0.0,71,0.085821
0.0,102,0.088398
0.0,170,0.092179
0.0,8,0.092417
0.0,2,0.092505
0.0,165,0.096379
0.0,118,0.099059
0.0,163,0.102756
0.0,104,0.105855
0.0,38,0.106832
0.0,13,0.107181
0.0,57,0.108497
1.0,165,0.112235
0.0,57,0.113586
1.0,208,0.118705
0.0,90,0.120796
0.0,12,0.121125
0.0,216,0.126015
0.0,257,0.132313
1.0,134,0.135398
0.0,58,0.13689
1.0,287,0.14477
0.0,150,0.148174
0.0,199,0.152865
0.0,117,0.155638
0.0,99,0.157899
0.0,196,0.162315
0.0,279,0.168508
0.0,175,0.173711
0.0,88,0.17575
0.0,4,0.175894
0.0,57,0.177219
1.0,244,0.182785
0.0,214,0.187977
0.0,428,0.197546
0.0,45,0.198633
0.0,14,0.199005
1.0,137,0.202102
0.0,232,0.208543
0.0,31,0.209475
1.0,231,0.21546
0.0,181,0.220659
0.0,28,0.221886
0.0,167,0.226189
0.0,224,0.231984
0.0,4,0.232157
1.0,167,0.236219
0.0,63,0.238492
1.0,185,0.242645
0.0,12,0.242967
0.0,25,0.243557
0.0,66,0.245044
0.0,74,0.246683
1.0,160,0.250221
1.0,247,0.256392
0.0,11,0.256712
0.0,97,0.258832
0.0,227,0.264017
0.0,179,0.267917
0.0,53,0.269163
1.0,209,0.274746
0.0,193,0.279016
0.0,6,0.279205
1.0,112,0.281635
0.0,10,0.281891
0.0,64,0.283334
1.0,252,0.289157
0.0,7,0.289444
0.0,26,0.290086
1.0,175,0.294188
0.0,56,0.295602
0.0,226,0.300833
0.0,9,0.301094
0.0,49,0.302276
0.0,55,0.303529
1.0,224,0.309704
0.0,44,0.310905
1.0,125,0.314109
0.0,28,0.314839
1.0,187,0.319581
0.0,8,0.319816
0.0,230,0.324988
0.0,146,0.328423
0.0,30,0.329151
1.0,248,0.334876
0.0,13,0.335248
0.0,94,0.337682
0.0,122,0.341847
0.0,131,0.344754
1.0,310,0.351605
0.0,177,0.355739
0.0,11,0.356037
0.0,27,0.356661
0.0,14,0.357005
0.0,36,0.357807
0.0,57,0.359054
0.0,37,0.359892
1.0,342,0.367668
0.0,22,0.368193
1.0,165,0.373006
0.0,49,0.374442
1.0,221,0.379212
0.0,60,0.380542
0.0,2,0.380628
0.0,44,0.381875
0.0,10,0.382162
0.0,66,0.383598
0.0,46,0.38463
0.0,132,0.387668
0.0,4,0.38781
1.0,214,0.392681
0.0,70,0.394411
0.0,95,0.396522
0.0,57,0.397813
0.0,267,0.40524
1.0,164,0.410108
1.0,209,0.41475
0.0,43,0.415736
0.0,69,0.417275
0.0,273,0.423573
0.0,83,0.425398
1.0,222,0.430752
0.0,77,0.432535
1.0,203,0.437012
0.0,170,0.441719
0.0,29,0.442423
0.0,95,0.444479
0.0,44,0.445464
1.0,205,0.450218
0.0,85,0.452323
1.0,240,0.457658
0.0,61,0.459006
0.0,17,0.459411
0.0,173,0.463221
0.0,23,0.46375
1.0,245,0.469001
1.0,186,0.473974
0.0,66,0.475464
0.0,13,0.475793
0.0,93,0.477778
1.0,149,0.480967
0.0,44,0.481948
0.0,6,0.482115
0.0,393,0.491
0.0,32,0.491924
0.0,93,0.494405
0.0,126,0.497181
1.0,54,0.498379
0.0,96,0.500468
1.0,282,0.507471
1.0,155,0.510882
1.0,282,0.517543
0.0,42,0.518992
0.0,78,0.520897
0.0,58,0.522291
1.0,204,0.527279
0.0,83,0.529478
0.0,71,0.53114
0.0,47,0.532278
1.0,190,0.537206
0.0,62,0.538997
0.0,69,0.540568
1.0,131,0.543467
1.0,130,0.546331
0.0,140,0.549449
1.0,196,0.554077
1.0,216,0.560454
0.0,197,0.56563
0.0,12,0.565949
0.0,57,0.567205
0.0,334,0.575478
1.0,116,0.578086
0.0,46,0.57913
0.0,128,0.581908
1.0,199,0.586439
0.0,132,0.589478
0.0,42,0.590437
1.0,125,0.593147
0.0,64,0.594921
0.0,28,0.595585
0.0,178,0.599429
1.0,76,0.601105
0.0,28,0.601745
0.0,144,0.606017
1.0,145,0.609676
0.0,26,0.610292
0.0,14,0.610636
0.0,168,0.614232
1.0,236,0.620214
0.0,5,0.6204
0.0,225,0.625406
1.0,165,0.629236
0.0,45,0.630257
0.0,190,0.634283
1.0,130,0.637194
0.0,251,0.643918
1.0,317,0.650796
1.0,125,0.653751
0.0,36,0.65469
1.0,156,0.658139
0.0,15,0.6585
0.0,9,0.658735
1.0,190,0.663159
1.0,150,0.666591
0.0,44,0.667581
0.0,9,0.667813
0.0,2,0.667892
0.0,23,0.668459
1.0,83,0.670681
1.0,119,0.67385
1.0,192,0.678076
0.0,226,0.682989
0.0,5,0.683146
0.0,50,0.684259
1.0,342,0.69196
1.0,112,0.694499
1.0,572,0.707563
0.0,28,0.708533
0.0,54,0.709737
0.0,31,0.710436
0.0,28,0.711068
0.0,203,0.716016
0.0,12,0.71636
0.0,136,0.719542
0.0,13,0.719887
1.0,177,0.72458
1.0,63,0.726041
0.0,44,0.727089
1.0,164,0.730835
1.0,139,0.733889
0.0,28,0.734572
1.0,179,0.73944
0.0,128,0.742328
0.0,85,0.744224
1.0,47,0.745291
0.0,46,0.746329
1.0,145,0.749499
0.0,44,0.750502
1.0,170,0.754385
1.0,328,0.762132
1.0,100,0.764438
0.0,28,0.765161
1.0,327,0.773546
1.0,42,0.774545
1.0,114,0.777224
0.0,42,0.778177
0.0,60,0.779492
1.0,91,0.781536
0.0,253,0.787384
1.0,210,0.793645
0.0,203,0.799222
0.0,23,0.799797
1.0,117,0.802565
0.0,7,0.802778
0.0,188,0.807585
1.0,81,0.809445
0.0,76,0.811151
1.0,59,0.812488
0.0,174,0.81634
0.0,266,0.822504
0.0,125,0.825215
1.0,38,0.826076
0.0,140,0.82934
1.0,150,0.832539
0.0,53,0.833691
1.0,99,0.835885
0.0,2,0.835968
1.0,37,0.836975
0.0,156,0.841476
0.0,50,0.842622
0.0,4,0.842848
0.0,15,0.843201
0.0,7,0.843386
1.0,62,0.844737
1.0,144,0.847815
0.0,35,0.848602
1.0,183,0.852747
0.0,152,0.856201
0.0,129,0.858996
1.0,111,0.861518
1.0,97,0.86362
0.0,23,0.86415
1.0,140,0.867172
0.0,38,0.868062
1.0,67,0.869568
1.0,46,0.870805
0.0,246,0.877077
1.0,75,0.878753
0.0,84,0.880571
0.0,132,0.883534
0.0,28,0.884177
0.0,14,0.884517
1.0,160,0.888335
0.0,249,0.893906
1.0,113,0.896498
0.0,67,0.897963
1.0,250,0.903293
1.0,60,0.905378
1.0,23,0.906323
0.0,46,0.907355
1.0,211,0.911878
0.0,69,0.913429
1.0,78,0.915203
1.0,167,0.919037
0.0,6,0.919228
1.0,85,0.921176
1.0,41,0.922282
0.0,47,0.923323
0.0,4,0.923446
0.0,22,0.923952
0.0,65,0.925355
0.0,105,0.927881
1.0,141,0.931211
0.0,57,0.932515
1.0,38,0.933389
0.0,172,0.937205
1.0,46,0.938842
0.0,77,0.940861
0.0,130,0.943812
0.0,188,0.947984
0.0,21,0.948488
1.0,48,0.949622
0.0,9,0.949864
0.0,148,0.953338
1.0,62,0.954857
0.0,21,0.955353
0.0,11,0.955628
1.0,64,0.957037
0.0,15,0.957397
0.0,30,0.958075
0.0,7,0.958264
0.0,35,0.959045
0.0,90,0.961126
0.0,34,0.961897
1.0,113,0.964347
0.0,13,0.964659
0.0,28,0.96543
1.0,28,0.966096
0.0,58,0.967361
1.0,26,0.967956
0.0,42,0.968988
0.0,33,0.969727
1.0,30,0.970432
0.0,17,0.971215
1.0,99,0.974132
0.0,10,0.974415
1.0,43,0.975389
1.0,29,0.976062
1.0,38,0.976925
0.0,164,0.980513
1.0,46,0.981547
1.0,34,0.982322
0.0,18,0.98275
0.0,196,0.987218
1.0,33,0.988089
1.0,83,0.989927
1.0,40,0.990822
1.0,198,0.995188
0.0,131,0.998095
0.0,27,0.998724
0.0,24,0.999282
0.0,32,1.00004
1.0,29,1.000717
0.0,28,1.001361
0.0,161,1.006212
1.0,37,1.007151
1.0,31,1.007881
1.0,177,1.012267
1.0,29,1.012989
1.0,29,1.013655
0.0,48,1.014714
0.0,38,1.015638
0.0,4,1.015769
1.0,27,1.016385
1.0,62,1.017743
1.0,58,1.019365
1.0,29,1.020057
0.0,22,1.020603
1.0,168,1.025033
1.0,35,1.02597
1.0,138,1.029836
0.0,33,1.030628
1.0,29,1.031573
1.0,33,1.032337
1.0,25,1.032937
1.0,220,1.038225
1.0,129,1.041594
1.0,28,1.042288
1.0,128,1.04534
1.0,25,1.04595
1.0,76,1.047666
1.0,50,1.048807
0.0,9,1.049048
1.0,34,1.049828
0.0,157,1.053589
1.0,183,1.057728
0.0,20,1.058211
1.0,27,1.058829
1.0,62,1.060632
1.0,26,1.061398
1.0,31,1.062183
0.0,13,1.062504
1.0,59,1.063791
1.0,29,1.064664
1.0,23,1.065223
1.0,38,1.066089
1.0,26,1.066693
1.0,25,1.067282
0.0,123,1.070013
0.0,19,1.070511
1.0,23,1.071731
0.0,38,1.07294
1.0,23,1.073614
1.0,32,1.074342
1.0,32,1.075058
0.0,4,1.075179
1.0,27,1.075816
0.0,102,1.07802
0.0,45,1.079014
0.0,14,1.079352
1.0,23,1.079885
1.0,25,1.08048
0.0,17,1.08089
1.0,25,1.08148
1.0,25,1.082068
0.0,26,1.082673
0.0,8,1.082888
1.0,26,1.083523
1.0,23,1.084062
1.0,27,1.084696
1.0,23,1.08546
1.0,23,1.086033
1.0,31,1.086767
1.0,29,1.087449
1.0,39,1.088431
1.0,23,1.08899
1.0,31,1.089716
1.0,23,1.09031
0.0,8,1.090536
0.0,10,1.090786
1.0,30,1.091465
0.0,17,1.091871
1.0,28,1.092511
1.0,23,1.093053
1.0,23,1.093687
1.0,29,1.094345
1.0,31,1.095049
0.0,16,1.095439
1.0,29,1.096106
0.0,7,1.096293
0.0,16,1.096674
1.0,25,1.097248
1.0,27,1.09787
1.0,23,1.098406
1.0,86,1.100255
1.0,26,1.10085
0.0,6,1.101016
1.0,63,1.102427
1.0,23,1.102967
1.0,24,1.103525
1.0,23,1.104584
1.0,23,1.105395
1.0,27,1.106295
1.0,26,1.10711
0.0,18,1.107537
1.0,25,1.108106
1.0,32,1.108816
0.0,8,1.109027
1.0,40,1.109919
1.0,31,1.110613
1.0,24,1.111164
1.0,25,1.111738
1.0,33,1.112477
1.0,30,1.11315
1.0,34,1.113919
1.0,27,1.114531
1.0,37,1.115345
1.0,23,1.11587
1.0,26,1.116489
1.0,28,1.11712
1.0,26,1.117779
0.0,8,1.117984
0.0,21,1.118599
1.0,37,1.119518
0.0,14,1.119863
1.0,25,1.120681
1.0,25,1.121262
1.0,26,1.121854
1.0,38,1.122683
1.0,29,1.123333
1.0,25,1.123902
1.0,36,1.124702
1.0,27,1.125316
0.0,18,1.125734
1.0,23,1.126263
0.0,6,1.126427
1.0,25,1.127207
1.0,26,1.127892
1.0,23,1.128419
0.0,6,1.128586
0.0,14,1.128915
0.0,6,1.129078
0.0,17,1.129479
1.0,25,1.130045
0.0,12,1.130338
1.0,31,1.131025
1.0,23,1.131561
1.0,33,1.132298
1.0,26,1.13289
1.0,25,1.133468
1.0,23,1.134
1.0,23,1.134531
1.0,23,1.135059
0.0,13,1.135371
1.0,23,1.135972
1.0,28,1.13665
1.0,23,1.137613
1.0,23,1.138569
0.0,22,1.139203
1.0,29,1.139864
1.0,26,1.140465
1.0,25,1.141039
1.0,23,1.141574
1.0,23,1.142106
1.0,24,1.142663
1.0,25,1.143256
1.0,28,1.143959
1.0,23,1.144496
1.0,24,1.145049
1.0,23,1.145579
1.0,27,1.146187
1.0,25,1.146759
1.0,34,1.147518
1.0,25,1.14809
0.0,14,1.148427
1.0,29,1.149077
1.0,23,1.149608
1.0,25,1.150175
1.0,27,1.150792
1.0,25,1.151366
0.0,14,1.15172
1.0,27,1.15254
0.0,20,1.153013
1.0,32,1.153735
1.0,25,1.154307
1.0,35,1.155228
1.0,28,1.155866
1.0,25,1.156432
1.0,29,1.157084
1.0,24,1.157638
1.0,26,1.158224
1.0,23,1.158754
1.0,27,1.159367
0.0,95,1.161566
1.0,28,1.162519
1.0,30,1.163215
1.0,27,1.163839
0.0,19,1.164293
1.0,28,1.164935
1.0,27,1.165558
0.0,19,1.166005
0.0,12,1.166298
1.0,24,1.16685
1.0,26,1.167435
0.0,6,1.1676
1.0,26,1.168192
1.0,23,1.168717
0.0,8,1.168961
1.0,28,1.169666
1.0,34,1.170606
1.0,27,1.171798
1.0,30,1.172621
0.0,8,1.172837
1.0,25,1.173413
0.0,20,1.173875
1.0,24,1.174419
1.0,24,1.174966
1.0,27,1.175575
0.0,22,1.176323
1.0,35,1.177198
1.0,35,1.178037
1.0,25,1.178619
0.0,14,1.178962
1.0,23,1.179499
1.0,27,1.180123
1.0,23,1.18066
1.0,28,1.181295
1.0,27,1.181911
0.0,16,1.1823
1.0,31,1.182994
1.0,26,1.183595
1.0,28,1.184233
0.0,315,1.191297
0.0,34,1.19208
1.0,28,1.192724
0.0,10,1.192977
1.0,33,1.194055
1.0,23,1.194878
1.0,25,1.195605
1.0,25,1.19624
1.0,27,1.196917
1.0,23,1.19763
1.0,23,1.198219
1.0,44,1.199254
1.0,29,1.199962
1.0,29,1.200664
1.0,27,1.201427
1.0,27,1.202469
0.0,143,1.20662
0.0,15,1.207045
1.0,28,1.20772
0.0,16,1.208124
0.0,6,1.208294
0.0,16,1.208726
1.0,25,1.20948
1.0,220,1.215787
1.0,23,1.216396
1.0,23,1.217132
1.0,23,1.217699
0.0,6,1.217873
1.0,29,1.218716
0.0,21,1.219245
1.0,27,1.219889
0.0,4,1.220021
1.0,24,1.221041
1.0,25,1.22167
0.0,16,1.222067
1.0,27,1.222754
0.0,14,1.223164
1.0,42,1.224467
1.0,25,1.225076
1.0,31,1.225798
1.0,31,1.226517
1.0,25,1.227381
1.0,24,1.227969
1.0,23,1.22853
1.0,33,1.229304
1.0,31,1.230016
1.0,23,1.230561
1.0,25,1.231341
1.0,25,1.231932
1.0,27,1.232568
1.0,25,1.233162
0.0,10,1.233418
1.0,24,1.233987
1.0,24,1.234588
1.0,23,1.235296
1.0,27,1.23602
0.0,13,1.236361
1.0,60,1.23853
1.0,23,1.239132
1.0,25,1.239742
1.0,26,1.240363
1.0,23,1.240923
1.0,24,1.241496
1.0,29,1.242176
0.0,4,1.242304
1.0,28,1.242965
1.0,27,1.243599
1.0,27,1.244238
1.0,29,1.244987
1.0,30,1.245695
1.0,26,1.246311
1.0,26,1.246927
1.0,23,1.247476
1.0,23,1.248031
0.0,17,1.248487
1.0,25,1.249089
1.0,23,1.249647
1.0,25,1.250244
1.0,28,1.250905
1.0,24,1.251482
1.0,24,1.252303
1.0,27,1.252953
1.0,26,1.253565
0.0,4,1.253693
0.0,6,1.253861
1.0,29,1.254615
1.0,44,1.25568
0.0,8,1.255893
1.0,30,1.256578
0.0,4,1.2567
1.0,25,1.257432
1.0,23,1.25798
0.0,19,1.258427
1.0,23,1.258965
1.0,23,1.259501
1.0,25,1.260156
1.0,30,1.260947
1.0,23,1.261504
1.0,25,1.262098
0.0,19,1.262559
1.0,25,1.263154
1.0,28,1.263807
1.0,28,1.264464
1.0,25,1.265057
1.0,29,1.265729
1.0,25,1.26632
0.0,17,1.266726
1.0,25,1.267387
0.0,14,1.267731
1.0,25,1.268322
1.0,27,1.268952
1.0,24,1.269514
0.0,20,1.269985
1.0,23,1.270541
1.0,27,1.271646
1.0,23,1.272503
1.0,27,1.273238
1.0,25,1.27388
1.0,25,1.274625
0.0,14,1.275057
1.0,25,1.275752
0.0,10,1.276071
0.0,6,1.276241
0.0,19,1.276793
0.0,18,1.277428
1.0,23,1.278646
1.0,26,1.279454
1.0,27,1.280388
1.0,25,1.2812
1.0,29,1.28192
1.0,25,1.282502
1.0,29,1.283437
1.0,23,1.283975
1.0,28,1.284798
1.0,24,1.285578
1.0,23,1.286122
1.0,27,1.286745
1.0,27,1.287357
1.0,28,1.288116
0.0,6,1.288354
1.0,25,1.288962
1.0,23,1.289484
1.0,38,1.290325
1.0,25,1.290927
1.0,26,1.291538
0.0,46,1.292603
1.0,32,1.293328
1.0,23,1.293943
1.0,26,1.294543
1.0,26,1.295143
1.0,27,1.295761
1.0,23,1.296294
1.0,25,1.296871
1.0,23,1.297401
1.0,38,1.298247
1.0,25,1.298829
1.0,27,1.299457
1.0,28,1.300098
1.0,25,1.300684
1.0,26,1.301267
1.0,34,1.302016
1.0,31,1.302757
0.0,11,1.303022
1.0,27,1.303687
1.0,25,1.305058
1.0,24,1.306232
0.0,17,1.306724
1.0,25,1.307494
1.0,26,1.3081
1.0,25,1.308678
1.0,23,1.309215
1.0,29,1.309872
1.0,23,1.310407
1.0,35,1.311181
1.0,30,1.311894
1.0,25,1.312469
1.0,26,1.313058
0.0,14,1.313389
0.0,26,1.314099
1.0,24,1.314682
1.0,24,1.315244
0.0,6,1.315412
1.0,29,1.316071
1.0,25,1.31665
1.0,25,1.317255
1.0,26,1.317866
1.0,23,1.318475
1.0,29,1.319308
1.0,25,1.319894
0.0,8,1.320107
1.0,23,1.320645
1.0,23,1.321256
1.0,26,1.321977
1.0,25,1.322568
1.0,29,1.323228
1.0,27,1.323838
1.0,26,1.32443
1.0,23,1.324958
1.0,31,1.325649
1.0,27,1.326258
1.0,29,1.327135
1.0,29,1.327916
0.0,22,1.328488
0.0,4,1.328612
1.0,25,1.329179
1.0,23,1.329711
1.0,26,1.330305
1.0,23,1.330837
1.0,30,1.331508
1.0,29,1.332156
1.0,25,1.332952
0.0,18,1.33338
1.0,25,1.333951
1.0,23,1.334478
1.0,27,1.335245
1.0,25,1.335968
0.0,4,1.33609
1.0,33,1.33683
1.0,29,1.337907
1.0,24,1.338786
1.0,26,1.339656
1.0,31,1.340358
1.0,25,1.340933
1.0,26,1.341555
1.0,27,1.342168
1.0,27,1.342782
1.0,26,1.343369
1.0,25,1.343952
1.0,30,1.344622
1.0,25,1.345197
0.0,4,1.345322
0.0,8,1.34553
1.0,25,1.3461
1.0,23,1.346633
1.0,27,1.347243
1.0,23,1.347778
1.0,23,1.348314
1.0,24,1.348867
1.0,23,1.349434
0.0,17,1.349838
0.0,4,1.34996
0.0,22,1.350473
1.0,29,1.351132
1.0,25,1.351726
1.0,26,1.352516
1.0,23,1.353072
1.0,25,1.353653
1.0,23,1.354183
1.0,25,1.354961
1.0,27,1.355591
1.0,25,1.356174
1.0,25,1.356748
1.0,27,1.357367
1.0,27,1.357988
1.0,23,1.358521
1.0,23,1.359057
0.0,4,1.359179
1.0,25,1.359749
1.0,25,1.360447
0.0,8,1.360671
1.0,27,1.361293
1.0,25,1.361879
1.0,28,1.362509
1.0,25,1.363086
0.0,19,1.363526
0.0,19,1.363971
1.0,25,1.364544
1.0,23,1.365074
1.0,26,1.365667
1.0,26,1.366254
1.0,23,1.366785
1.0,30,1.36746
1.0,27,1.368077
1.0,23,1.368607
1.0,25,1.369252
0.0,6,1.369414
1.0,26,1.370005
1.0,25,1.370787
1.0,23,1.372021
1.0,34,1.373772
1.0,26,1.374401
1.0,28,1.375031
1.0,29,1.375681
0.0,4,1.375804
1.0,25,1.376378
0.0,18,1.376795
0.0,16,1.377167
1.0,26,1.377789
1.0,26,1.378376
1.0,23,1.378902
1.0,34,1.379644
1.0,24,1.380198
0.0,19,1.380634
0.0,19,1.381076
0.0,6,1.381241
1.0,23,1.381771
0.0,7,1.381955
1.0,25,1.382522
1.0,23,1.38305
1.0,28,1.38371
0.0,12,1.384005
1.0,26,1.384597
0.0,19,1.385079
1.0,23,1.385809
1.0,31,1.386518
1.0,25,1.387089
1.0,23,1.387621
0.0,145,1.390962
0.0,19,1.391411
0.0,4,1.391536
0.0,8,1.391743
0.0,8,1.391974
1.0,25,1.392554
1.0,29,1.393205
1.0,24,1.394234
1.0,31,1.394977
1.0,25,1.395563
1.0,25,1.396148
0.0,10,1.396403
1.0,25,1.396987
1.0,25,1.397573
1.0,23,1.398113
1.0,27,1.398738
1.0,23,1.399276
1.0,25,1.399853
1.0,31,1.400555
0.0,16,1.400941
1.0,27,1.401559
1.0,23,1.402098
1.0,30,1.402812
1.0,27,1.403435
0.0,19,1.404034
0.0,99,1.407289
0.0,4,1.407441
1.0,27,1.408069
1.0,25,1.408647
1.0,26,1.409238
0.0,4,1.40936
1.0,27,1.409965
1.0,41,1.410897
1.0,25,1.411483
1.0,30,1.412174
1.0,25,1.41276
1.0,29,1.413432
1.0,24,1.413995
1.0,25,1.414581
1.0,29,1.415244
1.0,23,1.415786
1.0,28,1.416437
0.0,14,1.416779
0.0,6,1.416947
1.0,27,1.417577
1.0,25,1.418157
0.0,6,1.418327
1.0,25,1.419118
0.0,4,1.41926
1.0,26,1.419879
1.0,29,1.420561
0.0,12,1.42086
0.0,14,1.421238
1.0,27,1.421922
1.0,25,1.422518
0.0,22,1.42311
1.0,27,1.42372
1.0,29,1.424375
1.0,31,1.425071
1.0,26,1.425667
1.0,25,1.426237
1.0,29,1.427009
0.0,18,1.427432
1.0,23,1.427969
0.0,6,1.428133
1.0,25,1.428711
1.0,23,1.429245
1.0,28,1.429873
1.0,29,1.430521
0.0,16,1.430901
1.0,29,1.431554
1.0,27,1.432169
1.0,25,1.432734
0.0,8,1.432939
1.0,27,1.433557
0.0,6,1.43372
1.0,23,1.434246
1.0,24,1.434795
1.0,25,1.435364
1.0,25,1.435976
1.0,31,1.436679
0.0,19,1.437183
1.0,23,1.438217
1.0,23,1.439285
1.0,23,1.439838
1.0,23,1.440372
0.0,27,1.440972
1.0,30,1.441641
1.0,26,1.442228
1.0,72,1.443795
1.0,25,1.444383
1.0,25,1.444958
0.0,12,1.445254
1.0,25,1.445827
1.0,23,1.446367
1.0,25,1.446933
0.0,6,1.447097
1.0,27,1.447711
1.0,27,1.448318
0.0,6,1.448483
1.0,23,1.449009
1.0,27,1.449618
1.0,26,1.4502
1.0,25,1.450764
1.0,28,1.451395
1.0,23,1.452139
1.0,23,1.452698
1.0,24,1.453256
1.0,24,1.453813
1.0,35,1.454731
1.0,283,1.461135
0.0,9,1.461388
1.0,26,1.462058
1.0,27,1.462675
1.0,26,1.463264
1.0,30,1.463939
1.0,23,1.464632
0.0,14,1.46497
1.0,23,1.465734
1.0,28,1.466728
1.0,23,1.467286
1.0,29,1.467945
1.0,25,1.468519
1.0,25,1.469131
1.0,23,1.469667
0.0,17,1.470071
1.0,25,1.47067
0.0,17,1.47131
1.0,23,1.472026
1.0,26,1.47293
1.0,25,1.473543
0.0,28,1.474202
1.0,29,1.474889
1.0,24,1.475467
1.0,27,1.476105
1.0,26,1.476724
1.0,26,1.477337
1.0,23,1.477894
1.0,23,1.478447
0.0,18,1.47888
0.0,14,1.479228
0.0,14,1.479573
1.0,24,1.480141
1.0,27,1.480773
1.0,27,1.481392
1.0,27,1.48201
0.0,8,1.482251
1.0,23,1.48279
1.0,34,1.483556
0.0,21,1.48405
1.0,36,1.485003
1.0,27,1.485856
1.0,48,1.486953
1.0,24,1.487515
1.0,25,1.48824
1.0,23,1.488786
1.0,25,1.489359
0.0,12,1.489658
1.0,23,1.490191
1.0,26,1.491015
1.0,27,1.491859
1.0,23,1.492435
1.0,27,1.493173
1.0,26,1.493996
1.0,26,1.494821
1.0,33,1.49561
1.0,27,1.496489
1.0,24,1.49708
1.0,31,1.497808
1.0,23,1.498361
1.0,23,1.498915
1.0,171,1.502961
1.0,25,1.503668
1.0,23,1.505247
0.0,14,1.505674
1.0,27,1.506374
1.0,27,1.507029
1.0,28,1.507699
0.0,21,1.508209
1.0,29,1.508895
1.0,26,1.509523
0.0,8,1.509886
0.0,16,1.510302
1.0,27,1.510943
1.0,23,1.511506
1.0,23,1.512065
1.0,25,1.512667
0.0,8,1.512885
1.0,31,1.513607
1.0,25,1.514202
0.0,18,1.514636
1.0,25,1.515227
1.0,24,1.515797
0.0,19,1.516253
1.0,26,1.516863
1.0,26,1.517518
1.0,25,1.518108
1.0,29,1.518997
0.0,16,1.519403
1.0,27,1.520056
1.0,24,1.520882
1.0,23,1.52166
1.0,23,1.522198
1.0,34,1.523027
1.0,25,1.523719
1.0,31,1.524535
1.0,25,1.525168
0.0,24,1.525783
1.0,27,1.526442
1.0,23,1.527231
1.0,25,1.527886
1.0,27,1.528647
1.0,25,1.529353
1.0,31,1.530069
1.0,32,1.531012
0.0,6,1.531251
1.0,23,1.531805
1.0,25,1.5324
1.0,25,1.532991
1.0,28,1.533641
0.0,18,1.534078
0.0,6,1.534246
1.0,23,1.534792
1.0,25,1.535563
1.0,25,1.536185
1.0,23,1.536751
1.0,27,1.537696
1.0,23,1.538313
0.0,6,1.538721
0.0,8,1.539005
1.0,29,1.53986
0.0,22,1.5404
1.0,23,1.540961
1.0,44,1.54197
1.0,29,1.542654
1.0,23,1.543256
1.0,30,1.54396
0.0,6,1.54413
0.0,8,1.544345
1.0,26,1.544951
1.0,23,1.545497
1.0,23,1.546047
1.0,24,1.546621
1.0,23,1.547173
1.0,24,1.547742
1.0,23,1.548297
0.0,6,1.548473
1.0,31,1.549193
1.0,23,1.549767
1.0,25,1.550401
1.0,25,1.550982
1.0,26,1.551577
0.0,21,1.552325
1.0,49,1.55341
1.0,25,1.553981
1.0,145,1.557261
1.0,29,1.557918
1.0,27,1.558536
0.0,8,1.558746
1.0,24,1.559304
1.0,25,1.559871
1.0,112,1.562853
0.0,12,1.563171
1.0,29,1.563841
1.0,23,1.564379
1.0,29,1.565041
0.0,22,1.565545
1.0,26,1.56614
1.0,26,1.566736
1.0,26,1.567332
1.0,23,1.567871
1.0,28,1.568506
1.0,27,1.569161
1.0,25,1.569742
0.0,16,1.570125
1.0,27,1.571403
1.0,25,1.57228
1.0,23,1.573178
1.0,25,1.573788
0.0,14,1.574129
1.0,31,1.574826
1.0,35,1.575612
1.0,25,1.576182
1.0,35,1.576957
1.0,23,1.577491
1.0,32,1.578211
1.0,23,1.578742
1.0,23,1.579273
1.0,24,1.579823
1.0,25,1.580414
1.0,25,1.581003
1.0,28,1.581651
