# {"t_start": 1662807360.5599208, "env_id": "Office-single-v0"} 
r,l,t
0.0,2,0.000431
0.0,53,0.00168
0.0,34,0.002618
0.0,91,0.004639
0.0,15,0.005019
0.0,22,0.005544
0.0,8,0.005763
0.0,22,0.006289
0.0,17,0.00691
0.0,40,0.007839
0.0,22,0.008358
0.0,32,0.009102
0.0,44,0.010118
0.0,53,0.011322
0.0,45,0.012329
0.0,42,0.013273
0.0,32,0.01401
0.0,81,0.015828
0.0,75,0.01749
0.0,45,0.018526
0.0,28,0.019168
0.0,19,0.019622
0.0,70,0.021695
0.0,103,0.024149
0.0,24,0.024709
0.0,147,0.027755
0.0,55,0.028948
0.0,70,0.030841
0.0,79,0.032659
0.0,46,0.033685
0.0,71,0.035658
0.0,58,0.036971
0.0,69,0.038445
0.0,36,0.039891
0.0,144,0.043818
0.0,21,0.044534
0.0,37,0.045507
0.0,86,0.047404
0.0,80,0.049959
0.0,130,0.056116
0.0,43,0.058232
0.0,4,0.058485
0.0,5,0.058711
0.0,28,0.059566
0.0,51,0.06096
0.0,59,0.062513
0.0,45,0.063855
0.0,144,0.067341
0.0,43,0.06833
0.0,98,0.070745
0.0,46,0.071808
0.0,61,0.073136
0.0,35,0.073933
0.0,108,0.07643
0.0,62,0.077924
0.0,41,0.078933
1.0,175,0.082924
0.0,64,0.084386
0.0,103,0.086741
0.0,86,0.08966
0.0,143,0.093035
0.0,20,0.09354
0.0,45,0.094549
0.0,9,0.094791
0.0,24,0.095348
0.0,54,0.096577
0.0,8,0.096791
0.0,208,0.101297
0.0,10,0.101568
0.0,14,0.102036
0.0,511,0.113225
0.0,10,0.113537
0.0,202,0.117885
0.0,70,0.119486
0.0,89,0.122277
0.0,51,0.124212
0.0,69,0.125783
0.0,93,0.127835
0.0,53,0.129119
0.0,53,0.13031
0.0,41,0.131231
0.0,208,0.136064
0.0,64,0.137625
0.0,14,0.137981
0.0,18,0.138414
0.0,103,0.1407
0.0,28,0.141346
0.0,139,0.144412
1.0,189,0.148515
0.0,36,0.149333
1.0,183,0.153409
0.0,15,0.153821
0.0,16,0.154421
0.0,305,0.161782
0.0,13,0.162148
0.0,180,0.16609
1.0,152,0.169651
0.0,188,0.173764
0.0,124,0.176499
0.0,47,0.177586
0.0,7,0.177783
0.0,41,0.178715
0.0,11,0.178993
0.0,78,0.180705
0.0,77,0.182389
1.0,88,0.184323
1.0,173,0.188727
0.0,76,0.190848
1.0,479,0.201115
0.0,59,0.202647
0.0,213,0.207255
0.0,2,0.207353
0.0,17,0.207764
0.0,46,0.208772
0.0,105,0.211378
0.0,206,0.217288
1.0,110,0.220405
0.0,98,0.223318
1.0,277,0.229489
0.0,41,0.230446
0.0,54,0.232078
0.0,168,0.238153
0.0,8,0.238574
0.0,204,0.247431
0.0,21,0.248465
0.0,7,0.248812
0.0,99,0.252175
0.0,147,0.257887
1.0,161,0.264078
0.0,201,0.270533
0.0,67,0.272095
0.0,187,0.277734
1.0,177,0.282931
0.0,74,0.284536
1.0,214,0.290182
0.0,16,0.290659
0.0,70,0.292258
0.0,13,0.29258
1.0,164,0.296368
1.0,156,0.29975
0.0,34,0.300523
0.0,19,0.300967
0.0,69,0.302805
0.0,69,0.304705
1.0,108,0.307332
0.0,152,0.311162
0.0,21,0.311769
0.0,61,0.313266
0.0,123,0.316276
1.0,209,0.321282
0.0,134,0.324437
0.0,8,0.324663
1.0,227,0.329587
1.0,276,0.335834
0.0,74,0.337488
1.0,309,0.343993
0.0,129,0.346677
0.0,38,0.347504
0.0,27,0.348103
0.0,76,0.349685
0.0,40,0.350539
0.0,133,0.353334
0.0,239,0.35899
0.0,129,0.362483
0.0,130,0.365514
0.0,29,0.366203
0.0,133,0.369407
0.0,190,0.373859
0.0,54,0.375244
1.0,258,0.381025
1.0,132,0.383921
0.0,69,0.385634
1.0,237,0.391431
1.0,208,0.395935
1.0,178,0.399763
0.0,218,0.404565
0.0,88,0.406442
0.0,16,0.406817
0.0,48,0.407829
0.0,138,0.410877
0.0,16,0.411255
0.0,220,0.415844
0.0,16,0.416217
0.0,13,0.416531
0.0,22,0.417026
1.0,253,0.422915
1.0,155,0.426168
0.0,52,0.42729
1.0,345,0.434445
0.0,43,0.435623
1.0,422,0.444641
1.0,154,0.447909
1.0,353,0.45651
1.0,142,0.459524
0.0,40,0.4604
0.0,15,0.460776
0.0,117,0.46369
0.0,72,0.465237
1.0,152,0.468545
0.0,158,0.472148
0.0,27,0.472775
0.0,335,0.479878
0.0,147,0.482937
0.0,67,0.484352
1.0,120,0.486896
0.0,37,0.488051
0.0,7,0.488475
0.0,189,0.492648
0.0,166,0.496091
0.0,207,0.500918
1.0,127,0.50388
0.0,32,0.504601
0.0,77,0.506236
1.0,203,0.510606
0.0,59,0.511873
0.0,10,0.512254
0.0,12,0.512561
0.0,17,0.512958
1.0,136,0.515767
1.0,169,0.519289
0.0,95,0.52229
1.0,378,0.531497
0.0,171,0.53565
1.0,223,0.540994
0.0,14,0.541492
0.0,25,0.542161
0.0,27,0.542866
0.0,53,0.544419
0.0,200,0.549375
0.0,14,0.549735
0.0,28,0.550381
1.0,165,0.5544
1.0,257,0.560154
0.0,171,0.563915
0.0,16,0.564335
0.0,154,0.567676
0.0,127,0.570639
0.0,19,0.571094
0.0,50,0.572173
0.0,271,0.57781
0.0,73,0.579372
1.0,153,0.582587
0.0,13,0.582898
0.0,26,0.583469
0.0,56,0.584663
1.0,164,0.588827
0.0,16,0.589503
