# {"t_start": 1662807383.319042, "env_id": "Office-single-v1"} 
r,l,t
0.0,2,0.00043
0.0,87,0.002393
0.0,16,0.002785
0.0,48,0.003843
0.0,22,0.004359
0.0,29,0.005027
0.0,17,0.005443
0.0,57,0.007065
0.0,29,0.007777
0.0,28,0.008442
0.0,21,0.009151
0.0,31,0.009889
0.0,18,0.010325
0.0,52,0.011481
0.0,30,0.012201
0.0,17,0.012601
0.0,32,0.013322
0.0,92,0.015289
0.0,22,0.015794
0.0,62,0.01716
0.0,62,0.018511
0.0,66,0.019981
0.0,115,0.022413
0.0,89,0.024295
0.0,5,0.024443
0.0,73,0.026062
0.0,64,0.027555
0.0,65,0.029581
0.0,101,0.031879
0.0,21,0.032413
0.0,12,0.032715
0.0,13,0.03303
0.0,100,0.035199
0.0,143,0.038254
0.0,154,0.042892
0.0,137,0.046856
0.0,57,0.048481
0.0,109,0.058961
0.0,64,0.060965
0.0,43,0.06233
0.0,173,0.066506
0.0,66,0.068027
0.0,27,0.068696
0.0,10,0.068957
0.0,31,0.069672
0.0,15,0.070034
0.0,2,0.070119
0.0,33,0.070881
0.0,407,0.080081
0.0,52,0.081267
0.0,229,0.086398
0.0,33,0.087172
0.0,242,0.092376
0.0,234,0.098374
0.0,120,0.101058
0.0,139,0.104202
0.0,47,0.105499
0.0,98,0.107681
0.0,123,0.110723
0.0,170,0.115176
0.0,24,0.11612
0.0,164,0.120003
0.0,8,0.120245
0.0,20,0.120942
0.0,306,0.129069
0.0,66,0.130646
1.0,271,0.136581
0.0,25,0.13718
0.0,101,0.139397
0.0,28,0.14004
0.0,156,0.143691
0.0,5,0.14387
0.0,40,0.144781
0.0,91,0.146853
1.0,156,0.150281
0.0,108,0.152711
0.0,32,0.153449
0.0,58,0.154718
0.0,64,0.156129
1.0,153,0.159499
0.0,134,0.163281
0.0,41,0.164255
0.0,208,0.168873
1.0,244,0.174171
0.0,43,0.175146
0.0,132,0.178313
0.0,23,0.178901
0.0,133,0.181797
0.0,116,0.184361
0.0,103,0.186653
0.0,185,0.190674
1.0,225,0.196573
0.0,11,0.196904
0.0,219,0.201727
0.0,121,0.204398
0.0,55,0.20563
0.0,98,0.207787
0.0,100,0.210159
0.0,37,0.21102
0.0,16,0.211415
0.0,107,0.214806
0.0,154,0.219383
0.0,97,0.22157
0.0,4,0.221722
0.0,8,0.221941
0.0,84,0.223988
0.0,274,0.230824
1.0,277,0.237435
1.0,225,0.242819
1.0,143,0.246085
0.0,36,0.246899
0.0,25,0.247739
0.0,10,0.247995
0.0,31,0.248685
0.0,23,0.249206
0.0,44,0.250156
0.0,170,0.253865
0.0,77,0.255518
0.0,58,0.256772
1.0,277,0.263334
0.0,20,0.263842
1.0,247,0.269074
1.0,132,0.271917
0.0,76,0.273546
0.0,85,0.275501
0.0,185,0.27996
0.0,54,0.281156
0.0,13,0.28148
0.0,24,0.282086
0.0,49,0.283251
1.0,179,0.287263
0.0,18,0.287727
0.0,11,0.288015
0.0,204,0.29271
0.0,19,0.293199
0.0,152,0.296995
0.0,170,0.301277
0.0,40,0.302491
0.0,7,0.302749
0.0,39,0.303769
0.0,102,0.306436
0.0,84,0.30826
0.0,218,0.313295
0.0,291,0.319694
1.0,178,0.32357
0.0,68,0.325061
1.0,153,0.32922
0.0,16,0.3299
0.0,16,0.330473
0.0,31,0.331191
1.0,91,0.333163
0.0,117,0.335655
1.0,281,0.341639
1.0,143,0.344934
0.0,95,0.347077
1.0,236,0.352499
0.0,120,0.355056
1.0,71,0.356588
0.0,117,0.3591
0.0,113,0.362328
0.0,19,0.36328
0.0,57,0.364533
0.0,40,0.365422
0.0,12,0.365714
0.0,125,0.368408
0.0,164,0.372114
0.0,30,0.372845
1.0,172,0.376737
1.0,186,0.380766
1.0,150,0.384044
0.0,154,0.387294
0.0,69,0.388767
1.0,103,0.390949
0.0,138,0.393913
0.0,135,0.39829
0.0,8,0.398533
0.0,19,0.39898
0.0,77,0.400624
0.0,102,0.402826
0.0,16,0.403198
0.0,53,0.404344
0.0,10,0.404597
0.0,190,0.40867
0.0,25,0.409753
1.0,86,0.411645
1.0,116,0.414223
0.0,11,0.414498
1.0,100,0.416626
1.0,232,0.421603
1.0,161,0.424978
0.0,97,0.42713
0.0,16,0.427552
1.0,172,0.432406
0.0,13,0.432756
0.0,16,0.433135
0.0,26,0.433731
0.0,127,0.436435
0.0,203,0.440753
0.0,16,0.441139
0.0,101,0.443543
0.0,66,0.445069
0.0,13,0.44546
1.0,120,0.447998
0.0,34,0.448752
0.0,22,0.449256
0.0,26,0.449837
1.0,127,0.452508
0.0,233,0.457401
0.0,19,0.457844
0.0,15,0.458196
1.0,173,0.463104
